8.co_dist_code,01C022,01I004
72.co_dist_code,01C032,07I003
81.co_dist_code,01C024,07I040
52.district_name,vSAYRE,SAYRE
92.co_dist_code,01C024,08I011
44.co_dist_code,02I046,05I002
157.county_name,CAsNADIAN,CANADIAN
688.mailing_state,K,OK
24.co_dist_code,01C028,03C021
58.mailing_state,KO,OK
50.co_dist_code,01C032,05I006
57.co_dist_code,01C028,06I009
120.mailing_state,KO,OK
1736.mailing_state,KO,OK
1729.mailing_state,K,OK
749.mailing_state,KO,OK
638.mailing_state,KO,OK
140.district_name,aYUKON,YUKON
104.county_name,mCADDO,CADDO
120.county_name,CDDO,CADDO
46.co_dist_code,01C022,05I006
751.mailing_state,KO,OK
148.county_name,CAADIAN,CANADIAN
1208.mailing_state,KO,OK
1426.mailing_state,OtK,OK
134.county_name,ANADIAN,CANADIAN
162.county_name,CmANADIAN,CANADIAN
147.district_name,LE RENO,EL RENO
88.county_name,BRYAyN,BRYAN
1533.mailing_state,K,OK
866.mailing_state,OuK,OK
153.district_name,MUSTNAG,MUSTANG
149.county_name,kCANADIAN,CANADIAN
1727.mailing_state,K,OK
31.co_dist_code,07I004,03I019
1726.mailing_state,K,OK
101.district_name,gCARNEGIE,CARNEGIE
142.county_name,CANDAIAN,CANADIAN
139.district_name,yYUKON,YUKON
154.district_name,MUSTAiNG,MUSTANG
48.county_name,xBECKHAM,BECKHAM
128.county_name,ANADIAN,CANADIAN
29.co_dist_code,02I046,03I015
66.co_dist_code,01C022,06I105
395.mailing_state,K,OK
130.county_name,ANADIAN,CANADIAN
5.co_dist_code,01C028,01C029
37.co_dist_code,02I046,04I075
1406.mailing_state,KO,OK
1176.mailing_state,K,OK
140.county_name,sCANADIAN,CANADIAN
160.county_name,CNAADIAN,CANADIAN
632.mailing_state,K,OK
154.county_name,CANADIN,CANADIAN
576.mailing_state,K,OK
186.mailing_state,OhK,OK
97.co_dist_code,01C022,08I020
155.county_name,CANADINA,CANADIAN
107.county_name,CADDaO,CADDO
129.district_name,PIEDONT,PIEDMONT
49.district_name,ELKw CITY,ELK CITY
1182.mailing_state,yOK,OK
146.county_name,CANADAN,CANADIAN
136.county_name,CAANDIAN,CANADIAN
55.co_dist_code,01I011,05I051
398.mailing_state,KO,OK
18.mailing_state,KO,OK
586.mailing_state,KO,OK
136.district_name,YUOKN,YUKON
294.mailing_state,OjK,OK
1541.mailing_state,fOK,OK
1181.mailing_state,OnK,OK
53.co_dist_code,02I046,05I031
77.district_name,COLBETR,COLBERT
43.co_dist_code,01I025,05I002
118.mailing_state,K,OK
11.co_dist_code,01C022,01I011
61.co_dist_code,01C028,06I042
64.district_name,GErARY,GEARY
54.co_dist_code,01C022,05I051
1194.mailing_state,OrK,OK
127.district_name,PIEDMfONT,PIEDMONT
1454.mailing_state,OoK,OK
60.co_dist_code,01C032,06I042
149.district_name,ELR ENO,EL RENO
62.co_dist_code,01C024,06I080
163.county_name,CANAvDIAN,CANADIAN
397.mailing_state,KO,OK
1089.mailing_state,K,OK
28.co_dist_code,05I006,03I015
87.district_name,DURNAT,DURANT
20.co_dist_code,01I025,02I046
45.co_dist_code,03I019,05I006
151.county_name,CANADIN,CANADIAN
139.county_name,CAANDIAN,CANADIAN
155.district_name,MUSTlANG,MUSTANG
153.county_name,eCANADIAN,CANADIAN
9.co_dist_code,01C022,01I011
82.co_dist_code,03I015,07I048
42.co_dist_code,01I025,04I128
69.district_name,SIO,SILO
67.co_dist_code,01C028,07I001
15.co_dist_code,07I004,01I030
93.co_dist_code,01C028,08I012
319.mailing_state,K,OK
91.co_dist_code,01C019,08I011
34.co_dist_code,01I011,03I026
225.mailing_state,K,OK
109.co_dist_code,01C019,08I086
151.district_name,UINON CITY,UNION CITY
89.district_name,DURNAT,DURANT
21.mailing_state,K,OK
99.district_name,ANjADARKO,ANADARKO
748.mailing_state,K,OK
27.co_dist_code,01C032,03I007
36.co_dist_code,01C024,04I022
104.district_name,BOONE-APvACHE,BOONE-APACHE
145.county_name,CANDIAN,CANADIAN
25.co_dist_code,01I025,03C022
954.mailing_state,lOK,OK
80.co_dist_code,01C022,07I040
1730.mailing_state,oOK,OK
176.mailing_state,wOK,OK
158.county_name,CAqNADIAN,CANADIAN
1733.mailing_state,K,OK
58.co_dist_code,01C028,06I009
73.co_dist_code,01C024,07I003
75.co_dist_code,03I026,07I004
141.district_name,UKON,YUKON
95.co_dist_code,01C022,08I020
743.mailing_state,rOK,OK
17.co_dist_code,01C024,02I001
74.co_dist_code,03I015,07I004
220.mailing_state,KO,OK
939.mailing_state,KO,OK
41.co_dist_code,01I004,04I128
142.district_name,UKON,YUKON
130.district_name,PIEDMeONT,PIEDMONT
865.mailing_state,K,OK
1522.mailing_state,KO,OK
116.co_dist_code,01C028,08I167
23.co_dist_code,01I025,02I093
65.co_dist_code,01C032,06I105
115.county_name,ADDO,CADDO
822.mailing_state,OkK,OK
656.mailing_state,K,OK
108.co_dist_code,01C032,08I064
1202.mailing_state,KO,OK
1177.mailing_state,K,OK
127.county_name,CANADIAvN,CANADIAN
1496.mailing_state,gOK,OK
83.co_dist_code,01C024,07I048
40.co_dist_code,01C028,04I123
131.district_name,PIEDONT,PIEDMONT
1361.mailing_state,OgK,OK
303.mailing_state,mOK,OK
144.district_name,sEL RENO,EL RENO
84.co_dist_code,01C022,07I072
18.co_dist_code,01C022,02I001
1735.mailing_state,OgK,OK
1183.mailing_state,K,OK
953.mailing_state,OkK,OK
115.district_name,HINTNO,HINTON
