,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021800392,1610612765,DET,Detroit,1628379,Luke Kennard,F,,5:26,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.75,0.75,0.308,0.308,100.0,101.6,84.66,12,0.545
1,0021800392,1610612765,DET,Detroit,202720,Jon Leuer,F,,5:57,100.0,100.0,25.8,23.1,74.2,76.9,0.0,0.0,0.0,0.0,0.0,0.0,33.3,1.0,1.0,0.231,0.231,95.35,100.84,84.03,12,0.0
2,0021800392,1610612765,DET,Detroit,203083,Andre Drummond,C,,9:43,94.7,94.7,65.6,63.2,29.1,31.6,0.0,0.0,0.0,0.111,0.429,0.304,0.0,0.667,0.667,0.15,0.15,92.03,93.81,78.18,19,0.833
3,0021800392,1610612765,DET,Detroit,1628971,Bruce Brown,G,,2:22,50.0,50.0,168.1,160.0,-118.1,-110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.25,88.65,91.08,75.9,4,0.222
4,0021800392,1610612765,DET,Detroit,202704,Reggie Jackson,G,,9:43,94.7,94.7,65.6,63.2,29.1,31.6,0.5,0.0,37.5,0.0,0.071,0.043,0.0,0.5,0.5,0.25,0.25,92.03,93.81,78.18,19,0.417
5,0021800392,1610612765,DET,Detroit,101181,Jose Calderon,,,2:16,0.0,0.0,120.0,150.0,-120.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71,84.71,70.59,4,0.0
6,0021800392,1610612765,DET,Detroit,1627740,Henry Ellenson,,,6:02,60.0,60.0,128.9,125.0,-68.9,-65.0,0.0,0.0,0.0,0.0,0.286,0.133,0.0,0.0,0.0,0.25,0.25,86.01,87.44,72.87,10,-0.059
7,0021800392,1610612765,DET,Detroit,2585,Zaza Pachulia,,,2:16,0.0,0.0,120.0,150.0,-120.0,-150.0,0.0,0.0,0.0,0.4,0.0,0.286,0.0,0.0,0.0,0.167,0.2,84.71,84.71,70.59,4,-0.2
8,0021800392,1610612765,DET,Detroit,204038,Langston Galloway,,,11:59,81.8,81.8,77.3,78.3,4.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,90.65,90.09,75.07,22,-0.235
9,0021800392,1610612765,DET,Detroit,203922,Glenn Robinson III,,,4:11,66.7,57.1,126.9,142.9,-60.2,-85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.25,79.63,80.32,66.93,7,-0.148
10,0021800392,1610612755,PHI,Philadelphia,201163,Wilson Chandler,F,,8:54,46.0,44.4,82.4,82.4,-36.4,-37.9,0.0,0.0,0.0,0.167,0.273,0.217,50.0,0.5,0.5,0.182,0.196,92.71,94.33,78.61,18,-4.0
11,0021800392,1610612755,PHI,Philadelphia,203954,Joel Embiid,C,,7:34,133.1,128.6,50.0,46.2,83.1,82.4,0.0,0.0,0.0,0.0,0.1,0.045,0.0,0.4,0.458,0.4,0.432,80.89,85.58,71.32,14,0.135
12,0021800392,1610612755,PHI,Philadelphia,200755,JJ Redick,G,,9:25,81.5,78.9,105.9,105.9,-24.4,-26.9,0.25,1.0,16.7,0.0,0.0,0.0,16.7,0.25,0.25,0.208,0.223,90.18,91.7,76.42,19,-0.047
13,0021800392,1610612755,PHI,Philadelphia,1627732,Ben Simmons,G,,7:48,51.9,50.0,87.5,87.5,-35.6,-37.5,1.0,2.0,33.3,0.1,0.125,0.111,16.7,0.0,0.0,0.211,0.217,96.55,98.4,82.0,16,-0.714
14,0021800392,1610612755,PHI,Philadelphia,203488,Mike Muscala,,,7:30,63.9,62.5,106.7,106.7,-42.7,-44.2,0.5,2.0,50.0,0.125,0.286,0.2,25.0,0.0,0.0,0.111,0.113,98.05,99.2,82.67,16,0.156
15,0021800392,1610612755,PHI,Philadelphia,204456,T.J. McConnell,,,7:34,133.1,128.6,50.0,46.2,83.1,82.4,0.2,0.0,25.0,0.083,0.0,0.045,0.0,0.5,0.694,0.15,0.162,80.89,85.58,71.32,14,0.243
16,0021800392,1610612755,PHI,Philadelphia,1629013,Landry Shamet,,,5:08,27.9,25.0,109.1,109.1,-81.2,-84.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.154,0.17,101.74,107.53,89.61,12,0.333
17,0021800392,1610612755,PHI,Philadelphia,1627788,Furkan Korkmaz,,,6:02,85.0,90.9,40.0,40.0,45.0,50.9,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.071,0.073,86.56,83.54,69.61,11,0.0
