,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021900089,1610612742,DAL,Dallas,1629029,Luka Doncic,F,,6:03,144.1,142.9,72.0,76.9,72.0,65.9,0.5,3.0,33.3,0.2,0.3,0.267,11.1,0.3,0.3,0.4,0.403,110.18,107.17,89.31,14,0.164
1,0021900089,1610612742,DAL,Dallas,204001,Kristaps Porzingis,F,,10:14,104.7,113.6,90.5,90.5,14.2,23.2,0.0,0.0,0.0,0.0,0.2,0.111,12.5,0.571,0.571,0.296,0.298,105.22,100.81,84.01,22,0.184
2,0021900089,1610612742,DAL,Dallas,203939,Dwight Powell,C,,7:50,123.0,137.5,72.7,76.5,50.3,61.0,0.0,0.0,0.0,0.0,0.083,0.045,25.0,0.667,0.667,0.19,0.192,109.49,101.04,84.2,16,0.094
3,0021900089,1610612742,DAL,Dallas,203552,Seth Curry,G,,5:31,132.0,130.8,77.6,83.3,54.3,47.4,0.333,0.0,66.7,0.0,0.0,0.0,0.0,0.0,1.136,0.071,0.072,112.14,108.83,90.69,13,0.082
4,0021900089,1610612742,DAL,Dallas,1628973,Jalen Brunson,G,,7:30,116.5,129.4,77.0,81.3,39.5,48.2,0.167,0.0,33.3,0.1,0.091,0.095,0.0,1.25,1.25,0.091,0.091,114.48,105.65,88.04,17,0.206
5,0021900089,1610612742,DAL,Dallas,1626153,Delon Wright,,,5:56,53.8,58.3,125.0,125.0,-71.2,-66.7,0.667,2.0,40.0,0.0,0.333,0.133,20.0,0.0,0.0,0.188,0.2,101.12,97.08,80.9,12,0.045
6,0021900089,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,,,6:60,66.7,76.9,113.4,112.5,-46.7,-35.6,0.0,0.0,0.0,0.1,0.0,0.063,0.0,0.0,0.0,0.118,0.118,105.98,99.52,82.94,13,-0.096
7,0021900089,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,,,4:29,62.5,55.6,133.3,133.3,-70.8,-77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.111,0.125,91.0,96.36,80.3,9,0.111
8,0021900089,1610612742,DAL,Dallas,1626246,Boban Marjanovic,,,1:13,100.0,100.0,150.0,100.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,78.9,98.63,82.19,2,-0.2
9,0021900089,1610612742,DAL,Dallas,1628382,Justin Jackson,,,4:04,62.5,62.5,150.0,150.0,-87.5,-87.5,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.75,0.75,0.25,0.25,94.43,94.43,78.69,8,0.167
10,0021900089,1610612742,DAL,Dallas,1629151,Ryan Broekhoff,,,0:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,320.0,266.67,1,0.0
11,0021900089,1610612739,CLE,Cleveland,1626224,Cedi Osman,F,,5:56,77.6,83.3,155.3,153.8,-77.6,-70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.25,0.252,104.2,101.12,84.27,12,-0.069
12,0021900089,1610612739,CLE,Cleveland,201567,Kevin Love,F,,6:53,125.9,125.0,46.7,46.7,79.3,78.3,0.143,0.0,25.0,0.0,0.3,0.176,0.0,0.0,0.0,0.176,0.178,107.59,108.01,90.01,16,0.043
13,0021900089,1610612739,CLE,Cleveland,202684,Tristan Thompson,C,,7:30,77.0,81.3,116.5,129.4,-39.5,-48.2,0.0,0.0,0.0,0.273,0.1,0.19,0.0,0.5,0.521,0.15,0.151,114.48,105.65,88.04,16,0.127
14,0021900089,1610612739,CLE,Cleveland,1629012,Collin Sexton,G,,6:03,72.0,76.9,144.1,142.9,-72.0,-65.9,0.0,0.0,0.0,0.0,0.4,0.133,20.0,0.25,0.25,0.294,0.296,110.18,107.17,89.31,13,0.0
15,0021900089,1610612739,CLE,Cleveland,1629636,Darius Garland,G,,8:50,80.5,84.2,100.5,110.0,-20.1,-25.8,0.4,2.0,33.3,0.0,0.0,0.0,16.7,0.333,0.333,0.174,0.175,113.5,106.0,88.34,19,0.06
16,0021900089,1610612739,CLE,Cleveland,203903,Jordan Clarkson,,,5:56,125.0,125.0,53.8,58.3,71.2,66.7,0.0,0.0,0.0,0.0,0.111,0.067,16.7,1.2,1.2,0.5,0.5,101.12,97.08,80.9,12,0.545
17,0021900089,1610612739,CLE,Cleveland,1626204,Larry Nance Jr.,,,9:35,89.5,89.5,125.8,119.0,-36.3,-29.6,0.0,0.0,0.0,0.0,0.125,0.045,0.0,0.0,0.0,0.091,0.095,97.45,100.26,83.55,19,0.0
18,0021900089,1610612739,CLE,Cleveland,1629645,Kevin Porter Jr.,,,6:03,115.4,115.4,50.0,53.8,65.4,61.5,0.25,0.0,50.0,0.0,0.111,0.067,0.0,1.5,1.5,0.077,0.077,107.17,103.2,86.0,13,0.244
19,0021900089,1610612739,CLE,Cleveland,202688,Brandon Knight,,,3:09,150.0,150.0,100.0,83.3,50.0,66.7,0.667,0.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,83.81,91.43,76.19,6,0.063
