1428.operativeprocedure,Pacemakier surgery,Pacemaker surgery
787.facilityname,Los Robles Hospiatl & Medical Center,Los Robles Hospital & Medical Center
1344.facilityname,"Providence St. Joseph Hospita,l Orange","Providence St. Joseph Hospital, Orange"
2696.statevalue,Caliornia,California
4466.facilitytype,Majorh Teaching,Major Teaching
4056.statevalue,xCalifornia,California
4712.hai,Surgical Site Infectons (SSI),Surgical Site Infections (SSI)
5442.operativeprocedure,"Coronary bypass,chet incision only","Coronary bypass,chest incision only"
553.facilityname,"Kaiser Foundation Hospital ,Roseville","Kaiser Foundation Hospital, Roseville"
5068.facilityname,"Kaiser Founadtion Hospital, Los Angeles","Kaiser Foundation Hospital, Los Angeles"
4412.statevalue,Caliornia,California
3778.hospitalcategoryriskadjustment,Acute Care Hospitla,Acute Care Hospital
1134.yearvalue,20q20H1,2020H1
2966.yearvalue,0220H1,2020H1
2391.hai,Surgical Site Infection (SSI),Surgical Site Infections (SSI)
5044.facilitytype,MajorTeaching,Major Teaching
974.statevalue,Caliefornia,California
81.county,Sawcramento,Sacramento
2554.facilitytype,"Community, <1f25 Beds","Community, <125 Beds"
4028.county,Riverpside,Riverside
4155.hai,Surgical uSite Infections (SSI),Surgical Site Infections (SSI)
5335.hai,Surgigcal Site Infections (SSI),Surgical Site Infections (SSI)
4012.hai,Surgical Site Infectpions (SSI),Surgical Site Infections (SSI)
1552.facilityname,Dominicadn Hospital,Dominican Hospital
999.yearvalue,202H1,2020H1
5615.facilitytype,Meajor Teaching,Major Teaching
3794.facilitytype,"Community, >250 eds","Community, >250 Beds"
3934.hospitalcategoryriskadjustment,Acute Care Hospsital,Acute Care Hospital
819.operativeprocedure,Gallbladder surgeyr,Gallbladder surgery
5600.hai,Surgical Site Infetions (SSI),Surgical Site Infections (SSI)
3612.operativeprocedure,Hip prosthessi,Hip prosthesis
3479.hai,Surgical Site Infections (SS),Surgical Site Infections (SSI)
2204.hai,Surgical Site Infctions (SSI),Surgical Site Infections (SSI)
4935.facilityname,Henry Mayno Newhall Hospital,Henry Mayo Newhall Hospital
1705.operativeprocedure,Small bowenl surgery,Small bowel surgery
516.hospitalcategoryriskadjustment,Acute Care Hspital,Acute Care Hospital
939.hai,Surgical iSte Infections (SSI),Surgical Site Infections (SSI)
4685.county,Lso Angeles,Los Angeles
350.yearvalue,220H1,2020H1
1999.facilitytype,"Commungity, >250 Beds","Community, >250 Beds"
1554.hospitalcategoryriskadjustment,Acute Care sHospital,Acute Care Hospital
124.statevalue,Callifornia,California
3597.hai,Surgiocal Site Infections (SSI),Surgical Site Infections (SSI)
4265.county,an Bernardino,San Bernardino
4350.hospitalcategoryriskadjustment,Acute Care Hosptial,Acute Care Hospital
2550.yearvalue,220H1,2020H1
865.yearvalue,202o0H1,2020H1
4591.facilitytype,"ommunity, >250 Beds","Community, >250 Beds"
2535.operativeprocedure,xEploratory abdominal surgery (laparotomy),Exploratory abdominal surgery (laparotomy)
2256.facilitytype,Crritical Access,Critical Access
3341.hospitalcategoryriskadjustment,Acut Care Hospital,Acute Care Hospital
3046.hospitalcategoryriskadjustment,Acue Care Hospital,Acute Care Hospital
3580.hai,Surgical Siet Infections (SSI),Surgical Site Infections (SSI)
974.operativeprocedure,Exploratory abdominal urgery (laparotomy),Exploratory abdominal surgery (laparotomy)
516.yearvalue,2200H1,2020H1
3528.county,qTehama,Tehama
873.facilitytype,"Community, 125-250 eds","Community, 125-250 Beds"
4313.facilityname,"Loma Linda University Medical eCnter, Murrieta","Loma Linda University Medical Center, Murrieta"
2243.county,Sonmoa,Sonoma
2240.facilityname,Sutter Santa Rosa Regiolnal Hospital,Sutter Santa Rosa Regional Hospital
2614.operativeprocedure,"Bile dcut, liver or pancreatic surgery","Bile duct, liver or pancreatic surgery"
899.statevalue,Calfiornia,California
5482.hai,Surgical Site Infectiosn (SSI),Surgical Site Infections (SSI)
3233.operativeprocedure,"Biel duct, liver or pancreatic surgery","Bile duct, liver or pancreatic surgery"
2177.hospitalcategoryriskadjustment,Acute Care Hospiatl,Acute Care Hospital
300.hospitalcategoryriskadjustment,Acut eCare Hospital,Acute Care Hospital
2140.facilityname,Sharp Coronado Hospitafl and Healthcare Center,Sharp Coronado Hospital and Healthcare Center
31.yearvalue,2020fH1,2020H1
2926.facilitytype,Major Tecahing,Major Teaching
168.facilityname,MarshallM edical Center,Marshall Medical Center
1099.hospitalcategoryriskadjustment,cAcute Care Hospital,Acute Care Hospital
203.yearvalue,0220H1,2020H1
2871.county,Aameda,Alameda
4195.facilitytype,"ommunity, 125-250 Beds","Community, 125-250 Beds"
3531.hospitalcategoryriskadjustment,Aute Care Hospital,Acute Care Hospital
198.county,Stanislpaus,Stanislaus
3931.hospitalcategoryriskadjustment,Acute Care Hopsital,Acute Care Hospital
1383.operativeprocedure,horacic surgery,Thoracic surgery
693.hospitalcategoryriskadjustment,Acute Crae Hospital,Acute Care Hospital
2396.hai,Smurgical Site Infections (SSI),Surgical Site Infections (SSI)
3103.facilitytype,Major Taeching,Major Teaching
4738.hai,Surgical Site Infectins (SSI),Surgical Site Infections (SSI)
926.operativeprocedure,Kqidney surgery,Kidney surgery
1400.operativeprocedure,Kidney transplzant,Kidney transplant
888.yearvalue,20201H,2020H1
3305.hai,Surgicl Site Infections (SSI),Surgical Site Infections (SSI)
2689.operativeprocedure,Appendx surgery,Appendix surgery
5710.hospitalcategoryriskadjustment,Acute CareH ospital,Acute Care Hospital
2180.operativeprocedure,Thoracic surgtery,Thoracic surgery
3699.facilityname,Loma Linda Univerity Medical Center,Loma Linda University Medical Center
4033.facilitytype,Major Teahing,Major Teaching
5406.county,Los Agneles,Los Angeles
3108.hospitalcategoryriskadjustment,Acute Car eHospital,Acute Care Hospital
3207.county,San Francaisco,San Francisco
2448.county,Hgumboldt,Humboldt
2676.operativeprocedure,"Coronary bypass,chest incision onyl","Coronary bypass,chest incision only"
4219.county,Ornage,Orange
1391.yearvalue,20201,2020H1
2691.operativeprocedure,Exploratory adominal surgery (laparotomy),Exploratory abdominal surgery (laparotomy)
3689.yearvalue,2200H1,2020H1
2747.hai,Surgcal Site Infections (SSI),Surgical Site Infections (SSI)
3367.yearvalue,2020lH1,2020H1
943.statevalue,Cailfornia,California
749.yearvalue,2002H1,2020H1
712.operativeprocedure,Spleean surgery,Spleen surgery
105.facilitytype,Mafjor Teaching,Major Teaching
1689.yearvalue,2200H1,2020H1
5191.statevalue,Califrnia,California
5265.yearvalue,220H1,2020H1
3020.hospitalcategoryriskadjustment,Acute Care eHospital,Acute Care Hospital
5514.hai,urgical Site Infections (SSI),Surgical Site Infections (SSI)
3113.yearvalue,220H1,2020H1
5608.yearvalue,20y20H1,2020H1
4842.yearvalue,e2020H1,2020H1
3994.hai,Surgical iSte Infections (SSI),Surgical Site Infections (SSI)
847.facilitytype,"Comunity, 125-250 Beds","Community, 125-250 Beds"
3308.county,an Mateo,San Mateo
1269.yearvalue,200H1,2020H1
3824.operativeprocedure,Thoraicc surgery,Thoracic surgery
2.hai,Surgical Site Infecitons (SSI),Surgical Site Infections (SSI)
4632.hai,Surgical Site nIfections (SSI),Surgical Site Infections (SSI)
4787.statevalue,Caliofrnia,California
988.hai,Surgical Site Inections (SSI),Surgical Site Infections (SSI)
454.operativeprocedure,Kne eprosthesis,Knee prosthesis
2490.statevalue,Callifornia,California
1682.hospitalcategoryriskadjustment,Atcute Care Hospital,Acute Care Hospital
2928.statevalue,Calfiornia,California
3956.hai,Surgical Sit eInfections (SSI),Surgical Site Infections (SSI)
4836.hai,Surgica Site Infections (SSI),Surgical Site Infections (SSI)
3025.operativeprocedure,Alld procedures,All procedures
404.yearvalue,020H1,2020H1
4332.operativeprocedure,Kidaney surgery,Kidney surgery
5348.yearvalue,20201H,2020H1
2111.yearvalue,0220H1,2020H1
1304.yearvalue,20201H,2020H1
5305.yearvalue,020H1,2020H1
3045.operativeprocedure,Cardiac surgeyr,Cardiac surgery
2709.county,oAlameda,Alameda
1289.facilityname,Placetia Linda Hospital,Placentia Linda Hospital
2637.statevalue,Califxornia,California
4489.facilitytype,Major Teacihng,Major Teaching
239.hospitalcategoryriskadjustment,Acute Care Hospihtal,Acute Care Hospital
4434.facilitytype,Major Teahing,Major Teaching
3040.yearvalue,0220H1,2020H1
2985.yearvalue,202H01,2020H1
5548.yearvalue,b2020H1,2020H1
1950.county,an Diego,San Diego
3690.facilityname,Loa Linda University Medical Center East Campus Hospital,Loma Linda University Medical Center East Campus Hospital
3307.hospitalcategoryriskadjustment,Acute Care Hofspital,Acute Care Hospital
3112.county,San Fancisco,San Francisco
3231.yearvalue,200H1,2020H1
5418.hai,Surgical Site Infectipons (SSI),Surgical Site Infections (SSI)
1164.hospitalcategoryriskadjustment,Acute Care Hospitpal,Acute Care Hospital
988.operativeprocedure,Thoracic sburgery,Thoracic surgery
2750.county,ontra Costa,Contra Costa
1307.county,Oarnge,Orange
1809.county,Sant aClara,Santa Clara
2177.county,San Dbiego,San Diego
3905.facilitytype,"oCmmunity, 125-250 Beds","Community, 125-250 Beds"
3316.hospitalcategoryriskadjustment,Acute Care Hospitl,Acute Care Hospital
3162.yearvalue,20201H,2020H1
790.operativeprocedure,"Bile uduct, liver or pancreatic surgery","Bile duct, liver or pancreatic surgery"
3906.facilitytype,"Community, 125-250o Beds","Community, 125-250 Beds"
2169.facilityname,aradise Valley Hospital,Paradise Valley Hospital
2184.yearvalue,20201H,2020H1
2997.county,ContraC osta,Contra Costa
3778.yearvalue,20g20H1,2020H1
1502.hospitalcategoryriskadjustment,Acute Care Hospitayl,Acute Care Hospital
764.county,Venstura,Ventura
4298.yearvalue,2200H1,2020H1
3705.hospitalcategoryriskadjustment,Alcute Care Hospital,Acute Care Hospital
1619.facilityname,O'Connor Hopital,O'Connor Hospital
5429.operativeprocedure,Gasctric surgery,Gastric surgery
3227.operativeprocedure,Spinal fusino,Spinal fusion
3563.facilitytype,"Community, 125-205 Beds","Community, 125-250 Beds"
4902.hospitalcategoryriskadjustment,Acute Care Hospitl,Acute Care Hospital
2645.county,Ken,Kern
4114.facilitytype,"Community, <125 eds","Community, <125 Beds"
3741.statevalue,Califorgnia,California
1744.county,Santa Cplara,Santa Clara
2204.operativeprocedure,Abdomicnal aortic aneurysm repair,Abdominal aortic aneurysm repair
1811.operativeprocedure,Rectal surdgery,Rectal surgery
5136.county,Los nAgeles,Los Angeles
1098.hospitalcategoryriskadjustment,Acute Caree Hospital,Acute Care Hospital
2702.facilityname,Alameda Hhospital,Alameda Hospital
492.county,Sacarmento,Sacramento
151.statevalue,Califorina,California
3380.statevalue,Califhornia,California
1243.statevalue,Califonria,California
1147.hospitalcategoryriskadjustment,Acute Carfe Hospital,Acute Care Hospital
349.hai,Surxgical Site Infections (SSI),Surgical Site Infections (SSI)
4252.facilityname,Loma Linda niversity Surgical Hospital,Loma Linda University Surgical Hospital
3586.county,Nevda,Nevada
3934.facilitytype,Major Teachnig,Major Teaching
1822.yearvalue,020H1,2020H1
2723.county,Almaeda,Alameda
2014.operativeprocedure,Exploratory abdominal surgery (alparotomy),Exploratory abdominal surgery (laparotomy)
1854.facilitytype,ajor Teaching,Major Teaching
708.operativeprocedure,Paceaker surgery,Pacemaker surgery
3189.hospitalcategoryriskadjustment,oAcute Care Hospital,Acute Care Hospital
2053.operativeprocedure,All procepdures,All procedures
4189.facilityname,"Kaier Foundation Hospital, Modesto","Kaiser Foundation Hospital, Modesto"
452.hospitalcategoryriskadjustment,Acugte Care Hospital,Acute Care Hospital
336.yearvalue,200H1,2020H1
587.operativeprocedure,Ope reduction of fracture,Open reduction of fracture
4339.hospitalcategoryriskadjustment,Acute CareHospital,Acute Care Hospital
4731.facilitytype,"Community, <152 Beds","Community, <125 Beds"
572.operativeprocedure,Appendix urgery,Appendix surgery
1308.yearvalue,20p20H1,2020H1
2669.hai,Surgical Site Infections S(SI),Surgical Site Infections (SSI)
2637.hospitalcategoryriskadjustment,Critical Access Hospiatl,Critical Access Hospital
3924.county,Riverlside,Riverside
4036.county,fRiverside,Riverside
117.hai,Surgical Sjite Infections (SSI),Surgical Site Infections (SSI)
5204.statevalue,Californai,California
374.county,rPlacer,Placer
3977.facilitytype,Major Teachnig,Major Teaching
5451.hospitalcategoryriskadjustment,cute Care Hospital,Acute Care Hospital
3008.operativeprocedure,"Coronary bypass,chest incvision only","Coronary bypass,chest incision only"
4603.operativeprocedure,Open redutction of fracture,Open reduction of fracture
3325.operativeprocedure,Knee prosthess,Knee prosthesis
985.facilitytype,"Cmomunity, 125-250 Beds","Community, 125-250 Beds"
211.hai,Surgical Site Infections (SI),Surgical Site Infections (SSI)
5080.hai,Surgical Site Infections (SSaI),Surgical Site Infections (SSI)
4719.facilityname,mCoast Plaza Hospital,Coast Plaza Hospital
5375.hai,urgical Site Infections (SSI),Surgical Site Infections (SSI)
3476.facilitytype,"Community, 25-250 Beds","Community, 125-250 Beds"
2103.operativeprocedure,Ovarain surgery,Ovarian surgery
5171.county,Los Anegles,Los Angeles
908.facilityname,Ventura County edical Center,Ventura County Medical Center
1464.facilitytype,"Communit, <125 Beds","Community, <125 Beds"
4537.statevalue,Califorbnia,California
2582.yearvalue,20201H,2020H1
5645.hai,Surgica lSite Infections (SSI),Surgical Site Infections (SSI)
2484.county,Solno,Solano
1177.facilitytype,Majkor Teaching,Major Teaching
3620.operativeprocedure,Colon surgeiry,Colon surgery
2458.yearvalue,2002H1,2020H1
4688.operativeprocedure,Thoracic surgry,Thoracic surgery
3642.operativeprocedure,Colon surgeyr,Colon surgery
181.facilitytype,"Commuinty, <125 Beds","Community, <125 Beds"
558.facilityname,"Kaiser Foundatgion Hospital, Roseville","Kaiser Foundation Hospital, Roseville"
1835.county,anta Clara,Santa Clara
488.yearvalue,202H1,2020H1
3774.statevalue,Califohrnia,California
718.hospitalcategoryriskadjustment,Acute Care Hospitatl,Acute Care Hospital
2410.facilitytype,"Community, <125 Bds","Community, <125 Beds"
3079.operativeprocedure,Ovarian suregry,Ovarian surgery
2927.facilitytype,MajorTeaching,Major Teaching
4877.operativeprocedure,Laminectoym,Laminectomy
2903.hai,Surgical Site Infections (SI),Surgical Site Infections (SSI)
1675.hospitalcategoryriskadjustment,Acutev Care Hospital,Acute Care Hospital
3846.facilitytype,Major Teachnig,Major Teaching
3522.county,Sisikyou,Siskiyou
271.facilitytype,"Commuity, 125-250 Beds","Community, 125-250 Beds"
620.operativeprocedure,vOarian surgery,Ovarian surgery
4466.facilityname,"Kaiser Foundation Hospita, San Diego","Kaiser Foundation Hospital, San Diego"
3294.facilityname,Sequoia Houspital,Sequoia Hospital
1853.statevalue,Californiea,California
