,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021600912,1610612746,LAC,LA,201601,Luc Mbah a Moute,F,,11:15,147.4,150.0,74.2,73.7,73.2,76.3,0.1,0.0,33.3,0.333,0.0,0.154,0.0,0.5,0.5,0.1,0.098,79.38,78.96,65.8,18,0.104
1,0021600912,1610612746,LAC,LA,201933,Blake Griffin,F,,11:53,151.0,152.6,89.1,95.0,61.9,57.6,0.375,3.0,33.3,0.0,0.286,0.154,11.1,0.75,0.82,0.286,0.283,81.84,78.77,65.64,19,0.198
2,0021600912,1610612746,LAC,LA,201599,DeAndre Jordan,C,,11:53,151.0,152.6,89.1,95.0,61.9,57.6,0.0,0.0,0.0,0.0,0.429,0.231,0.0,0.0,0.0,0.095,0.094,81.84,78.77,65.64,19,-0.022
3,0021600912,1610612746,LAC,LA,200755,JJ Redick,G,,10:19,165.4,168.8,65.2,68.8,100.3,100.0,0.222,2.0,33.3,0.0,0.143,0.077,16.7,0.667,0.727,0.222,0.218,77.23,74.44,62.04,16,0.137
4,0021600912,1610612746,LAC,LA,101108,Chris Paul,G,,10:19,165.4,168.8,65.2,68.8,100.3,100.0,0.333,0.0,25.0,0.0,0.0,0.0,0.0,1.167,1.167,0.333,0.328,77.23,74.44,62.04,16,0.384
5,0021600912,1610612746,LAC,LA,203085,Austin Rivers,,,1:34,69.4,66.7,180.2,200.0,-110.7,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.14,107.23,89.36,3,0.0
6,0021600912,1610612746,LAC,LA,2037,Jamal Crawford,,,1:34,69.4,66.7,180.2,200.0,-110.7,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.333,0.347,112.14,107.23,89.36,3,-0.111
7,0021600912,1610612746,LAC,LA,101109,Raymond Felton,,,0:38,227.3,200.0,204.9,250.0,22.4,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.15,113.09,94.24,1,0.0
8,0021600912,1610612749,MIL,Milwaukee,203114,Khris Middleton,F,,9:26,69.3,73.3,153.6,146.7,-84.4,-73.3,0.2,0.0,50.0,0.0,0.167,0.083,0.0,0.0,0.0,0.063,0.063,76.83,76.33,63.6,15,0.033
9,0021600912,1610612749,MIL,Milwaukee,203507,Giannis Antetokounmpo,F,,11:53,89.1,95.0,151.0,152.6,-61.9,-57.6,0.4,2.0,25.0,0.0,0.167,0.077,12.5,0.75,0.752,0.286,0.281,81.84,78.77,65.64,20,0.187
10,0021600912,1610612749,MIL,Milwaukee,1627748,Thon Maker,C,,3:24,0.0,0.0,94.0,100.0,-94.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,86.96,77.65,64.71,6,4.0
11,0021600912,1610612749,MIL,Milwaukee,203503,Tony Snell,G,,9:26,69.3,73.3,153.6,146.7,-84.4,-73.3,0.0,0.0,0.0,0.0,0.333,0.167,33.3,0.0,0.0,0.188,0.189,76.83,76.33,63.6,15,-0.066
12,0021600912,1610612749,MIL,Milwaukee,1627763,Malcolm Brogdon,G,,5:51,64.3,72.7,117.6,120.0,-53.3,-47.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.5,1.5,0.167,0.161,92.88,86.15,71.79,11,0.069
13,0021600912,1610612749,MIL,Milwaukee,202328,Greg Monroe,,,8:29,132.7,135.7,172.9,171.4,-40.2,-35.7,0.333,2.0,33.3,0.0,0.0,0.0,16.7,0.667,0.667,0.286,0.279,79.78,79.21,66.01,14,0.109
14,0021600912,1610612749,MIL,Milwaukee,1891,Jason Terry,,,2:27,147.1,160.0,143.4,140.0,3.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.09,97.96,81.63,5,0.0
15,0021600912,1610612749,MIL,Milwaukee,203521,Matthew Dellavedova,,,8:29,132.7,135.7,172.9,171.4,-40.2,-35.7,0.333,0.0,40.0,0.0,0.0,0.0,0.0,0.667,0.667,0.214,0.209,79.78,79.21,66.01,14,0.109
