OBJECTID,Unique_ID,Comments,VRM_Class,VRM_txtClass,GlobalID,Shape__Area,Shape__Length
1,UT090,,1,Class I,{5F2E0027-9617-4C31-B48E-7E883B9C1D39},1344754820.96785,1189148.8482264
3,UT090,,3,Class III,{A015ADF4-41B1-46C0-B272-32B221AA07D5},1203439068.14355,2021826.94010255
4,UT090,,4,Class IV,{E5F3A3C1-2BB5-4700-8F97-2FF29F3326EB},2453329117.23182,3134619.63795191
5,UT090,,1,Class I,{7CE52C53-CFF4-4982-8E5B-937184F1A7D5},18762.81265473,1608.912212557
6,UT090,,1,Class I,{DDB846B0-2235-4E6A-8129-501FB31D382E},15799501.7187901,36447.6258930904
7,UT090,,1,Class I,{C21BC73D-F0FD-466C-B050-4A4916F87F84},86.07601109,303.875686068806
9,UT090,,2,Class II,{703C8387-DF49-4CEB-9B10-91BF6E6CEA35},12.93886922,14.8128896058727
12,UT090,,2,Class II,{8811B34E-FB76-4AA2-8BB8-51D03B5E0650},810694.317530535,8550.86904658058
14,UT090,,2,Class II,{4E047A41-D2AF-4D7E-9279-46AF1936D959},4818974.43194799,30312.6220119505
15,UT090,,3,Class III,{123738B6-DD0A-4E21-BF5E-C6F7CE7C39D4},29698.83670702,15516.7442548201
16,UT090,,3,Class III,{4B90EE8A-6F30-4C4C-A882-93180D69572F},3434.067241735,16030.4870102291
17,UT090,,3,Class III,{52EB2F41-C558-40EA-A13F-E7063D9B78C6},792978.575894135,13714.4143630525
18,UT090,,3,Class III,{66FAF99D-29A7-4932-BE82-E5B8D03DEF1E},1078340.8966375,14215.7626483725
19,UT090,,3,Class III,{CBAFA01C-20C9-40C3-B827-CA30130E8509},390853.23417295,17776.786523533
20,UT090,,3,Class III,{B1C2C76D-E2A1-4BEF-BB10-814C8684F363},3201086.76111195,8532.66152864731
21,UT090,,3,Class III,{476EA2F9-A88C-4C42-BD39-56F10921EBFC},44962.55867592,848.814547318971
22,UT090,,3,Class III,{CE33C370-0B26-46BC-BE38-D7ACB1562EFB},58504.43258092,1251.71335202287
23,UT090,,2,Class II,{EB3A8075-B60B-4691-AAE9-76F877A9D583},3549116.80219092,13801.7194425
24,UT090,,3,Class III,{3AC6D948-7E06-4520-A7A0-10C0E806CF02},50258.867424815,1211.31299356095
25,UT090,,3,Class III,{835C1DB1-C781-47E6-B73F-448BCAACDCB0},1928181.51660978,6803.82912885479
27,UT090,,3,Class III,{0CCE56B1-4AF9-4975-B499-3250EC17FE9F},158622802.864708,137745.59227827
28,UT090,,4,Class IV,{FA237D54-E4FF-46AB-8EEA-7520E5668479},74007.108866805,4606.70495520996
29,UT090,,3,Class III,{8079F1C3-D5E9-4DBA-8CD2-71F853A7E0C7},373654.062987145,3319.36052905204
30,UT090,,3,Class III,{91EB7B0D-95FD-4976-B2EF-8E790B0C017B},555504.007005475,4388.4558760538
31,UT090,,1,Class I,{A2DBAC8A-5986-4F2D-B154-B500F4F92308},8381138.42684708,68415.7462921949
32,UT090,,2,Class II,{5CD66CD6-F723-447E-B2FB-CC0C167024E6},41739262.1036001,49869.8943860298
33,UT090,,2,Class II,{874285CB-8003-4ED3-BFB3-700C8725CA3F},138463211.882366,195372.86456948
34,UT090,,2,Class II,{84E087C1-D656-48E8-8DB5-2CEC34A8EDD3},13307.76801965,1989.57934199068
35,UT090,,3,Class III,{212C4801-377A-4F49-B14C-324836C4D60C},13307.76801965,1989.57934199068
36,UT090,,3,Class III,{8E03ED5C-0F05-4A6A-B938-A575BA9E9811},152.311787025,189.98857560639
37,UT090,,4,Class IV,{878DF80E-21D5-4954-9093-6FA0936B1522},152.311787025,189.98857560639
38,UT090,,1,Class I,{F10640F8-44B9-46ED-AC5C-57588920306A},0.181968245,2.68028053048579
39,UT090,,2,Class II,{8B4D1FF6-24F6-484B-8269-3ED423FD2898},0.181968245,2.68028053048579
40,UT090,,4,Class IV,{2E25AEEE-E3D1-4616-A3D7-95E4E1D938CF},2.195864285,1121.32505783352
41,UT090,,4,Class IV,{0E18EE0D-D835-4A90-8B90-BA71A4E356A5},2.195864285,1121.32505783352
42,UT090,,1,Class I,{CD835122-EFED-4AA5-BEF2-FF824A543A01},4709594.59828416,19674.7859282239
43,UT090,,1,Class I,{00FEA59C-DFB5-4AFD-9DA2-3BF25AF2C375},36.641950685,52.8495212410377
44,UT090,,2,Class II,{DF735830-BFED-4FAD-A8AB-86B0D87F1721},36.641950685,52.8495212410377
45,UT090,,3,Class III,{E811E17A-37B4-427C-87AC-1AAF66260B49},36.641950685,52.8495212410377
46,UT090,,1,Class I,{5503C002-8998-48D2-B4F3-2377E621F969},13.99281912,56.4167177852882
47,UT090,,2,Class II,{950E26DD-0C54-4842-AD6E-33065E4A467E},13.99281912,56.4167177852882
48,UT090,,3,Class III,{548BB3ED-48B6-4638-88A5-571B40DFA57E},13.99281912,56.4167177852882
49,UT070,,1,Class I,{3D4DDB64-D57A-4405-80FB-8C951B9E9B51},2420255258.53977,1939889.82493384
50,UT070,,2,Class II,{7B7E77C9-0828-4D78-BD51-5B089CEDB58F},1383785193.73229,2140088.47813979
51,UT070,,3,Class III,{7F8F3BDA-7CE8-449B-A81C-C5EC71689B35},5051551958.81094,4909496.89131105
52,UT070,,4,Class IV,{32FFDE64-B5A9-4733-B763-26410FC280F9},1178402972.45562,1547287.10165221
53,UT050,,4,Class IV,{0CFC673D-799B-492E-BBE4-7B1A0DD1BE51},872706.099808965,5162.88631598463
54,UT050,,4,Class IV,{0EF44FAB-8BE0-43CA-9E26-9F533B49E607},15170944.9888603,15876.2064147959
55,UT050,,4,Class IV,{B725E69E-109F-401A-97D1-B3ABC8C2CD64},1824.90869144,421.509176796311
56,UT050,,4,Class IV,{1B50F042-4AA7-4705-A72B-6D1D193C806A},62786.44355706,1165.03106875188
57,UT050,,4,Class IV,{E8E5B063-5B89-4D26-9EC5-BBC4483A4EA4},697757.05150815,4384.32495653502
58,UT050,,3,Class III,{7E1C9FA3-6C1C-40F6-B9F0-65D4943BA5A0},1842662.47372553,6281.60817495007
59,UT050,,4,Class IV,{C551FB11-8086-44A8-8FC9-A14BF3015435},6577642.69611062,15452.0368645973
60,UT050,,3,Class III,{44E70F5D-0A65-4890-B879-0F939405080F},8332620.35475473,17592.2232932852
61,UT050,,4,Class IV,{6B855337-5FF0-49A9-A66B-0A495B061167},4839664.76282588,9753.08253752921
62,UT050,,4,Class IV,{700E0807-91F9-423D-B2C6-0DC551CBDD89},2721015.46916519,8262.95133797988
63,UT050,,2,Class II,{616F45A4-2B15-478F-A07C-F38BAFCEC3BE},1902687.62044321,7678.97402387824
64,UT050,,4,Class IV,{B0AE821D-DF9D-47DC-B978-E1BCD025C442},34870049.4201812,36328.4224058513
65,UT050,,4,Class IV,{FE753457-2676-4DAA-B4CF-11F167204162},23987789.6621162,45658.4273256452
66,UT050,,1,Class I,{CF382B36-3533-4BC4-956E-2BA5F395D856},2522685.59270354,6710.73874112701
67,UT050,,4,Class IV,{E30D1616-F9BA-4CA2-AE90-414F88B0102E},392.08174837,167.593202829401
68,UT050,,4,Class IV,{A90E8AF1-8DFB-4EEE-9ED2-F4B39E896AA2},63924.71292274,1055.72200408929
69,UT050,,3,Class III,{AB23A4C1-CB28-4896-8C3A-0252F45CCC80},1010.04328244,155.333464731196
70,UT050,,4,Class IV,{8582B228-758A-4DDA-8C50-DC48211DEF75},6716.83143058,396.726592612473
71,UT050,,3,Class III,{C5AA7CE5-D1C0-480B-9FE1-77787A154845},175517.30568996,1754.5596939156
72,UT050,,3,Class III,{F14F7C88-9B2E-428F-A4DE-07256FFBB402},238301.37042404,1996.55020276022
73,UT050,,4,Class IV,{10C547B4-9F4E-4F1E-8DDA-C2A41DB3B55D},31499159.9693397,29039.9114830482
74,UT050,,3,Class III,{C539154B-B435-4A3B-9214-B1C70CDA51BA},891.645901435,2843.4793722623
75,UT050,,2,Class II,{738CC005-9319-49C4-8304-0DB40E0664D2},9749477.72866227,36915.5701341574
76,UT050,,3,Class III,{F752ADA6-D99E-4C7C-A9B7-B968BA52D3CC},941680.140291705,4991.41182530548
77,UT050,,4,Class IV,{6382A5F3-28F5-4DCA-A693-EDE419ED4DB0},16276.875609265,3634.15411623602
78,UT050,,3,Class III,{FD1CBEBA-348C-4AAF-B459-8EA93D313E21},105443878.917517,127951.541480867
79,UT050,,3,Class III,{94620EEB-4670-4C33-BC88-C8C58802F53E},42937374.1400849,75460.2554773709
80,UT050,,3,Class III,{4EF04413-84F5-46F5-82F9-A42E8BB77CA3},1125571.10190194,9017.54074221704
81,UT050,,2,Class II,{4359A2E4-AE1C-4A6A-B508-6460267E6336},2438.068205375,289.42719990598
82,UT050,,2,Class II,{03B7CC4C-22C8-4116-A0C8-4DBC8878E9E7},6015291.68876139,28863.5043462455
83,UT050,,4,Class IV,{F519CE89-44E7-4E4C-AFC3-12EF04D30682},573665.52689592,3745.66191292982
84,UT050,,2,Class II,{3E4537B4-CD5F-4EA8-B24E-B1C65CA4B270},1085.555502975,872.149792686231
85,UT050,,2,Class II,{888A3527-D79A-435F-9285-32A161745477},4319.42383185,3089.95986043603
86,UT050,,4,Class IV,{F4738B94-5EB2-4DA8-9017-21F1D37FFD68},7972426.36783855,17904.9208518508
87,UT050,,2,Class II,{BB0A05D7-9359-4654-9905-895CDE191D55},2772974.27648565,10372.2129216478
88,UT050,,4,Class IV,{1F36E1DD-43EF-4C87-A6CC-4A64729684C1},52339.5081912,17487.2823461356
89,UT050,,4,Class IV,{9054F794-C830-40CA-B022-BDB0D959CFCF},868.77118671,1074.59412987609
90,UT050,,2,Class II,{671F4DF5-E916-4B37-A62E-691224ADDED5},2241.48266828,1111.08283154905
91,UT050,,2,Class II,{3C953312-E7AA-46E3-937D-184D00C54445},8102.782227225,5188.91838397817
92,UT050,,2,Class II,{53CA9D61-F339-405F-958A-E4A11542A6D8},1470956.59055987,5771.6866137202
93,UT050,,4,Class IV,{2C504989-D4F0-452C-B4C7-090554BE57EC},1102.65797316,984.873894305186
94,UT050,,2,Class II,{57B924CA-3B1C-4C6D-9E92-B83EC6E0EEF6},186.56684166,635.648320351819
95,UT050,,4,Class IV,{7C444F5F-52BC-4686-9E48-C847F3C6C0CF},1971203.42511144,9918.51293847315
96,UT050,,3,Class III,{A8CFCE52-90D2-46E7-A33A-5F878728A2ED},22552720.8309362,30249.0738275204
97,UT050,,2,Class II,{088E8E09-9897-4A3D-A830-38773FC39196},3032.668667035,1896.26891914285
98,UT050,,3,Class III,{FEEFEAC6-6B3C-4E6A-B795-17EB513B24ED},2436.23856421,236.962194317306
99,UT050,,2,Class II,{D9E319C7-8ECD-411C-9F85-16CA2079B44D},532334.77051194,3210.39252559424
100,UT050,,4,Class IV,{91AFC562-DA88-462F-8C2C-382765073C79},19796.38838531,1089.3064177289
101,UT050,,4,Class IV,{4A81EA69-6074-494E-AC55-6F4B861540D6},13335.96943808,4437.05008518627
