157.fips_county_code,2013,5131
48.fips_county_code,1015,1047
143.fips_county_code,2070,5103
27.deathsinvolvingcovid_one_nine,NULL,79.0
38.fips_county_code,2220,1027
9.fips_county_code,2195,2122
44.fips_county_code,2050,1039
126.fips_county_code,2020,5069
58.fips_county_code,2105,1067
106.fips_county_code,2090,5029
47.fips_county_code,2070,1045
138.fips_county_code,2070,5093
21.fips_county_code,2090,2261
34.fips_county_code,2050,1019
109.fips_county_code,2050,5035
12.deathsinvolvingcovid_one_nine,NULL,238.0
23.fips_county_code,2068,2275
122.fips_county_code,2090,5061
90.fips_county_code,2068,1131
20.fips_county_code,2020,2240
42.fips_county_code,2090,1035
11.fips_county_code,2220,2150
17.deathsinvolvingcovid_one_nine,190.0,NULL
51.fips_county_code,2090,1053
69.fips_county_code,2068,1089
134.fips_county_code,2070,5085
52.fips_county_code,2020,1055
57.fips_county_code,2105,1065
75.fips_county_code,2068,1101
7.deathsinvolvingcovid_one_nine,39.0,NULL
19.deathsinvolvingcovid_one_nine,86.0,NULL
85.fips_county_code,2070,1121
83.fips_county_code,2020,1117
142.fips_county_code,2020,5101
21.deathsinvolvingcovid_one_nine,10.0,NULL
63.fips_county_code,2090,1077
104.fips_county_code,2068,5025
37.fips_county_code,2050,1025
49.fips_county_code,2068,1049
26.deathsinvolvingcovid_one_nine,NULL,626.0
86.fips_county_code,2180,1123
26.fips_county_code,2220,1003
28.deathsinvolvingcovid_one_nine,NULL,46.0
23.deathsinvolvingcovid_one_nine,18.0,NULL
13.deathsinvolvingcovid_one_nine,18.0,NULL
77.fips_county_code,2020,1105
112.fips_county_code,2020,5041
162.fips_county_code,2105,5141
103.fips_county_code,2068,5023
27.fips_county_code,2180,1005
129.fips_county_code,2020,5075
10.fips_county_code,2068,2130
163.fips_county_code,2070,5143
8.fips_county_code,2070,2110
80.fips_county_code,2180,1111
4.deathsinvolvingcovid_one_nine,86.0,NULL
67.fips_county_code,2050,1085
117.fips_county_code,2013,5051
92.fips_county_code,2070,5001
110.fips_county_code,2070,5037
15.fips_county_code,2068,2188
56.fips_county_code,2068,1063
64.fips_county_code,2090,1079
36.fips_county_code,2290,1023
14.deathsinvolvingcovid_one_nine,39.0,NULL
50.fips_county_code,2070,1051
2.deathsinvolvingcovid_one_nine,NULL,742.0
28.fips_county_code,2090,1007
25.deathsinvolvingcovid_one_nine,NULL,186.0
45.fips_county_code,2105,1041
33.fips_county_code,2013,1017
19.fips_county_code,2198,2230
55.fips_county_code,2105,1061
25.fips_county_code,2050,1001
20.deathsinvolvingcovid_one_nine,10.0,NULL
74.fips_county_code,2090,1099
35.fips_county_code,2195,1021
145.fips_county_code,2013,5107
161.fips_county_code,2068,5139
10.deathsinvolvingcovid_one_nine,NULL,17.0
84.fips_county_code,2020,1119
114.fips_county_code,2020,5045
166.fips_county_code,2013,5149
70.fips_county_code,2180,1091
119.fips_county_code,2105,5055
102.fips_county_code,2090,5021
120.fips_county_code,2090,5057
22.fips_county_code,2170,2270
96.fips_county_code,2020,5009
31.fips_county_code,2068,1013
94.fips_county_code,2050,5005
39.fips_county_code,2020,1029
30.fips_county_code,2050,1011
41.fips_county_code,2068,1033
95.fips_county_code,2068,5007
118.fips_county_code,2070,5053
68.fips_county_code,2020,1087
59.fips_county_code,2068,1069
29.fips_county_code,2170,1009
60.fips_county_code,2068,1071
91.fips_county_code,2020,1133
5.deathsinvolvingcovid_one_nine,86.0,NULL
144.fips_county_code,2020,5105
78.fips_county_code,2090,1107
147.fips_county_code,2068,5111
65.fips_county_code,2068,1081
101.fips_county_code,2070,5019
14.fips_county_code,2090,2185
