13192.value,525,255
1149.file_id,17537,1402060
31511.value,25,255
1068.start_time,277840476121047,277237466076398
1833.file_id,17545,312838
2185.file_id,17569,297954
31562.rx_device,111,1111
911.endtime,276462876090536,276350665960246
11145.value,o255,255
2185.endtime,277840776021172,277991365943016
876.rx_device,1111***,1111
29160.rx_device,117,1117
16263.tx_device,17176,11776
1483.start_time,277317876180932,277849766071431
1300.start_time,278023476155159,278291076181676
353.file_id,17517,68710
46715.value,55,255
3126.endtime,276638376038216,277640666000435
22776.rx_device,111,1111
39879.value,25g5,255
941.start_time,277386866056326,276261576106306
25774.tx_device,-1292,-1229
24728.tx_device,1g8380,18380
488.start_time,277386866056326,276612866051368
2614.start_time,276638076105560,276997766112869
31138.tx_device,5999,25999
41746.value,55,255
1281.start_time,276462576171083,276999266083553
30826.value,55,255
3213.endtime,276241776060440,276350676041437
30263.value,255***,255
13962.value,55,255
2200.endtime,276462876090536,276352165953490
31110.tx_device,-6501,-16501
2043.start_time,277590876184139,278629766066881
27542.rx_device,117,1117
2519.start_time,277317876180932,277334966092415
1614.start_time,277840476121047,277772976186831
15614.tx_device,13561,13516
351.start_time,277386866056326,277763376143699
2658.start_time,276638076105560,276990566052603
28308.tx_device,1437,14397
31369.rx_device,115,1115
2542.endtime,276462876090536,278801676057566
1818.endtime,276462876090536,278462665955569
852.endtime,277840476021027,277323565922996
1690.start_time,277590876184139,277989566055481
2445.start_time,277386866056326,278798666073108
33053.tx_device,142,1042
45430.value,25,255
1908.file_id,17571,313328
316.start_time,277386866056326,277383866052580
3024.start_time,277840476121047,277511366104453
1550.start_time,278285666076718,276651866047132
47652.value,2f55,255
31448.rx_device,1g111,1111
60.start_time,277386866056326,276467066114877
30101.tx_device,1631,11631
20067.rx_device,1117***,1117
45501.value,c255,255
47038.tx_device,9809,-9809
460.endtime,276638376038216,278801076057453
36381.rx_device,112,1122
10950.tx_device,-11b517,-11517
2311.start_time,277317876180932,276952166131646
3217.start_time,278285666076718,276384276197380
45356.value,525,255
2096.endtime,276638376038216,277649066007770
11628.value,255***,255
21679.tx_device,-23904,-23094
1606.file_id,17569,194292
1087.start_time,277590876184139,276302376161338
409.start_time,276464976140637,277649666129986
24924.tx_device,8166,18166
37290.tx_device,5911,-5911
46283.value,2z55,255
164.file_id,17557,1132564
46178.tx_device,k2898,2898
72.file_id,17537,312346
82.start_time,277386866056326,276174266080353
20605.tx_device,-322,-1322
130.file_id,17557,68622
2024.endtime,277840776021172,276349765988505
870.start_time,277386866056326,276642276138194
43375.tx_device,18148,11848
174.start_time,276464976140637,276213566117275
428.file_id,17513,193657
41557.value,25z5,255
