3450.yearvalue,1268,2022
2919.yearvalue,1513,2022
3072.yearvalue,1718,2022
2541.yearvalue,1415,2022
2532.yearvalue,1445,2022
2622.yearvalue,2874,2022
168.yearvalue,1609,2022
3253.yearvalue,1631,2022
4057.yearvalue,2471,2022
912.yearvalue,1334,2022
2273.yearvalue,1814,2022
2404.yearvalue,1559,2022
3611.yearvalue,1317,2022
2607.yearvalue,2623,2022
2442.yearvalue,1590,2022
877.yearvalue,1280,2022
2474.yearvalue,2215,2022
1637.yearvalue,1659,2022
1479.yearvalue,2652,2022
2362.yearvalue,2052,2022
1316.yearvalue,2563,2022
1910.yearvalue,2646,2022
3883.yearvalue,2710,2022
478.yearvalue,1395,2022
143.yearvalue,2440,2022
522.yearvalue,2960,2022
957.yearvalue,1695,2022
4179.yearvalue,1495,2022
2088.yearvalue,2650,2022
3150.yearvalue,1685,2022
410.yearvalue,2543,2022
2487.yearvalue,2534,2022
243.yearvalue,2260,2022
3438.yearvalue,1894,2022
3737.yearvalue,2854,2022
650.yearvalue,2840,2022
1275.yearvalue,2910,2022
433.yearvalue,1295,2022
3923.yearvalue,2878,2022
3090.yearvalue,1909,2022
1116.yearvalue,1693,2022
3477.yearvalue,2038,2022
1360.yearvalue,1063,2022
3428.yearvalue,2618,2022
283.yearvalue,2718,2022
3676.yearvalue,2154,2022
204.yearvalue,1890,2022
2505.yearvalue,2184,2022
580.yearvalue,2147,2022
2901.yearvalue,1810,2022
4302.yearvalue,2258,2022
3493.yearvalue,1958,2022
2848.yearvalue,2881,2022
2284.yearvalue,2125,2022
4255.yearvalue,2603,2022
2803.yearvalue,1219,2022
3828.yearvalue,2201,2022
998.yearvalue,2964,2022
2009.yearvalue,1308,2022
3383.yearvalue,1184,2022
1574.yearvalue,1759,2022
1588.yearvalue,1747,2022
1480.yearvalue,1769,2022
3330.yearvalue,2503,2022
183.yearvalue,1818,2022
1738.yearvalue,1134,2022
3149.yearvalue,1699,2022
3120.yearvalue,1908,2022
1253.yearvalue,1337,2022
1309.yearvalue,1522,2022
4209.yearvalue,1492,2022
2420.yearvalue,2337,2022
729.yearvalue,1324,2022
4346.yearvalue,2453,2022
2838.yearvalue,2910,2022
784.yearvalue,1801,2022
2636.yearvalue,1160,2022
4337.yearvalue,1553,2022
1443.yearvalue,1852,2022
3992.yearvalue,2500,2022
3412.yearvalue,2594,2022
507.yearvalue,2914,2022
1232.yearvalue,2242,2022
1730.yearvalue,1175,2022
1331.yearvalue,2384,2022
27.yearvalue,1406,2022
4185.yearvalue,2796,2022
2104.yearvalue,2851,2022
3390.yearvalue,1932,2022
2941.yearvalue,3003,2022
3762.yearvalue,2366,2022
2580.yearvalue,2065,2022
1172.yearvalue,2315,2022
3059.yearvalue,1357,2022
518.yearvalue,3010,2022
2061.yearvalue,2741,2022
1936.yearvalue,2805,2022
4143.yearvalue,2885,2022
2812.yearvalue,2920,2022
2987.yearvalue,2384,2022
2198.yearvalue,1220,2022
2891.yearvalue,1898,2022
2262.yearvalue,2041,2022
4188.yearvalue,1630,2022
4198.yearvalue,1361,2022
328.yearvalue,2454,2022
1622.yearvalue,1083,2022
979.yearvalue,1560,2022
1094.yearvalue,1727,2022
2125.yearvalue,2147,2022
1660.yearvalue,2175,2022
764.yearvalue,2226,2022
1083.yearvalue,2588,2022
639.yearvalue,2595,2022
1489.yearvalue,1496,2022
2489.yearvalue,1941,2022
200.yearvalue,2824,2022
3481.yearvalue,1743,2022
726.yearvalue,2838,2022
