2868.endtime,277246213817282,276558125065535
47797.tx_device,2938,29138
25156.tx_device,-15516,-15156
31127.rx_device,123,1123
1491.endtime,277246195916366,277857071434352
40506.value,***,0
2642.endtime,277246218817278,276716478218171
457.endtime,277246196616367,276575122373846
42116.value,c0,0
612.file_id,29869,38714
1219.start_time,277246247717184,278039860115471
2075.start_time,277710157491883,277854266026364
40917.tx_device,11i943,11943
2900.endtime,278773495525459,276722295285143
31396.tx_device,192j31,19231
46381.tx_device,y14616,14616
1685.start_time,278773495525459,277745520711944
56381.tx_device,-1z1167,-11167
37556.value,,0
3257.start_time,277246196016374,277786992062903
2526.endtime,277246213817282,276557898462798
3217.start_time,277246196716435,277786946962911
2607.file_id,29651,39841
2834.file_id,29651,39317
39009.tx_device,-2426z8,-24268
49075.tx_device,-1r4415,-14415
56373.value,***,0
49569.value,,0
1941.endtime,277246218817278,276557415958298
57464.value,,0
3139.endtime,277246218817278,276718648058741
21414.tx_device,-10318,-10381
2945.endtime,277246199521259,276722467586239
628.start_time,277246223117241,277782334242346
48803.rx_device,1o112,1112
2186.endtime,278773495525459,277773551219330
57600.tx_device,1378,12378
45922.value,***,0
4321.start_time,278168331832089,278773661134735
3911.start_time,278168331832089,276177450756186
44599.tx_device,-11665***,-11665
54774.value,***,0
667.endtime,277246223017250,277270005281309
37413.value,***,0
1352.file_id,29869,39438
1842.endtime,278773495525459,277766043153623
3190.endtime,277246218817278,277786921762948
2168.start_time,277710157491883,277773395817632
26426.tx_device,14619,14169
40954.tx_device,-12564,-12654
33768.tx_device,65,165
1763.file_id,37641,39317
50179.tx_device,2-811,-2811
40802.tx_device,7715***,7715
36719.tx_device,d-20751,-20751
15105.rx_device,123,1123
48285.value,,0
1736.start_time,277246196716435,276557086254109
791.endtime,277710157491883,277766556056826
21912.rx_device,11x11,1111
935.endtime,277246202717329,277782603844855
45499.value,,0
49984.tx_device,-11740,-11470
55006.value,e0,0
4674.endtime,277246228117229,277255274025077
367.start_time,277246315818011,277766362955247
2855.file_id,37641,39317
2080.endtime,276185412443679,277854533928155
951.endtime,277246218117275,277782647644893
44131.value,***,0
585.start_time,277246206917320,277782228941216
50564.value,***,0
1990.file_id,37641,39317
930.start_time,277246363918043,277782584044825
1096.start_time,277246223117241,277768923482574
4496.endtime,278773495525459,277771062156240
1223.start_time,277246360618056,278039865315490
15105.value,,0
1006.start_time,277246299018057,277227302058867
5217.start_time,277246196716435,278687857957263
1309.file_id,37641,39438
46735.value,,0
519.start_time,277246225717244,276575309975554
31284.value,k0,0
32635.rx_device,118,1128
2521.endtime,277246213817282,276557892862836
3827.start_time,278773495525459,278687273800322
57208.rx_device,1w122,1122
2093.start_time,277246196016374,276715926417529
3669.endtime,277246196616367,276714604926719
52213.value,***,0
2296.start_time,277246196716435,277611201705413
52246.value,***,0
3791.start_time,278773495525459,278687213000145
54569.tx_device,12738,-12738
1932.start_time,277246194316373,276557382357040
41616.tx_device,-n1389,-1389
1098.file_id,37641,39428
1276.endtime,278773495525459,278039952916554
3490.endtime,277246216617278,277221516173990
7152.rx_device,111,1111
2736.start_time,277710157491883,276716789918476
26834.tx_device,758,7558
34220.value,***,0
52693.value,,0
36774.tx_device,13q033,13033
640.endtime,277246216617278,277782359842431
47042.value,,0
578.endtime,277246202717329,277782216441134
39980.value,v0,0
3825.start_time,277246196016374,278687271300271
31102.value,o0,0
56570.value,***,0
56763.value,,0
34587.rx_device,1122***,1122
1000.endtime,277246202717329,277227209458144
19289.tx_device,128z86,12886
2647.file_id,37641,39841
4252.start_time,276185412443679,277787243363199
54950.rx_device,111,1111
2373.start_time,277246313918008,276717748961483
4093.start_time,277246196016374,277770218397036
28600.rx_device,122,1122
57325.tx_device,p-7910,-7910
46988.tx_device,591,1591
37893.tx_device,1210l4,12104
46814.tx_device,i-12114,-12114
2810.file_id,29930,39317
20856.rx_device,112,1112
344.file_id,29869,39428
54573.rx_device,g1112,1112
35180.tx_device,1-111,-1111
44839.value,,0
52850.value,,0
2122.file_id,37641,39841
1492.endtime,277246203317333,277857072834351
5509.start_time,277246196716435,278629776156120
45886.tx_device,1679,16799
47479.tx_device,1126,1162
351.start_time,277246221117255,277766350855143
1474.file_id,29651,39438
52710.tx_device,1698,11698
55783.value,***,0
26948.rx_device,1121,1112
2768.endtime,277246218117275,276716836318505
47279.value,,0
319.start_time,277246299018057,277610322235637
22395.value,,0
3416.start_time,277246196716435,277827717750037
3947.endtime,277710157491883,278728673516482
45905.tx_device,-11579***,-11579
3272.start_time,278773495525459,277787012662931
30158.value,,0
2084.endtime,277246226217243,277854549528192
933.start_time,277246222417251,277782588744711
46545.value,***,0
4342.endtime,277246199521259,278773679034827
37656.tx_device,12315,13215
5346.rx_device,1121,1112
53934.rx_device,1218,1128
896.endtime,276185412443679,277782474943512
53699.rx_device,123,1123
48688.tx_device,4-362,-4362
46066.tx_device,-2206,-12206
1382.endtime,277246214517288,277856760831477
3258.start_time,277246194316373,277786992762957
27444.tx_device,582u6,5826
53984.tx_device,127l65,12765
1986.endtime,277246218117275,276557538159618
1251.endtime,276185412443679,278039914015593
977.endtime,276185412443679,277227073757452
53577.rx_device,111p2,1112
51340.tx_device,12364,12346
56046.tx_device,6384,26384
32603.tx_device,2315,12315
4638.endtime,277246230117230,278333728884958
30899.tx_device,31k273,31273
39677.value,n0,0
743.endtime,277246223017250,277779642305405
21199.value,***,0
36773.value,***,0
774.file_id,37641,39428
4695.endtime,277246202717329,278163056392015
2158.endtime,278168331832089,277773311516819
1107.start_time,277246196016374,277769099084199
21065.rx_device,1112***,1112
22885.tx_device,-12o991,-12991
20125.rx_device,1212,1122
57496.value,,0
37865.value,***,0
2114.start_time,277610962201778,276715967617590
