23.yearvalue,2609,2022
55.yearvalue,2077,2022
164.yearvalue,2820,2022
190.yearvalue,1678,2022
154.yearvalue,2498,2022
253.yearvalue,2275,2022
127.yearvalue,2606,2022
201.yearvalue,1938,2022
103.yearvalue,2722,2022
161.yearvalue,1665,2022
40.yearvalue,1992,2022
204.yearvalue,2400,2022
172.yearvalue,2485,2022
120.yearvalue,1547,2022
236.yearvalue,2658,2022
269.yearvalue,1877,2022
24.yearvalue,1521,2022
226.yearvalue,2480,2022
88.yearvalue,2258,2022
180.yearvalue,2588,2022
34.yearvalue,2574,2022
234.yearvalue,1733,2022
49.yearvalue,2407,2022
179.yearvalue,2495,2022
238.yearvalue,2221,2022
222.yearvalue,1608,2022
63.yearvalue,1086,2022
240.yearvalue,2552,2022
99.yearvalue,1800,2022
147.yearvalue,1429,2022
217.yearvalue,2689,2022
210.yearvalue,1900,2022
151.yearvalue,2205,2022
36.yearvalue,1517,2022
203.yearvalue,2876,2022
33.yearvalue,1306,2022
