29695.rx_device,1111***,1111
273.endtime,276466176086601,277557276020228
493.start_time,276297276172696,277344566111359
30373.value,525,255
224.start_time,277046076112879,276779976127470
1130.endtime,276466176086601,278548165996424
11073.rx_device,111,1111
570.endtime,276905376089894,276957276074127
22351.value,55,255
21019.value,25,255
42945.tx_device,11204,12104
29105.value,55,255
24524.tx_device,-10551***,-10551
778.start_time,276524076117184,277157076145862
42516.tx_device,124f61,12461
259.endtime,276786576054094,277425876041689
19869.tx_device,0895,10895
41089.value,y255,255
33104.tx_device,-b10858,-10858
30683.value,55,255
753.endtime,276807876097228,276558576053316
654.start_time,277322976141651,276667176191820
624.file_id,24836,17226
12568.value,55,255
18007.value,i255,255
47407.tx_device,-1273,-1237
341.file_id,24824,54087
35838.tx_device,9-429,-9429
414.start_time,276297276172696,276218076201737
19602.tx_device,-t28561,-28561
375.file_id,24817,15434
338.endtime,276905376089894,278364576091746
23431.tx_device,1250,13250
29161.tx_device,t-11360,-11360
832.endtime,276266676055141,278077176101412
65.start_time,277087776120136,277779866057781
365.endtime,276871476076359,276445476028522
820.endtime,276297576073022,277777776046573
47339.value,***,0
46764.tx_device,11508***,11508
17326.value,255***,255
29727.rx_device,11r11,1111
68.endtime,276712776054431,276175176057082
979.endtime,276807876097228,276522276088941
805.start_time,277128876140941,277591476184222
23404.tx_device,65,465
1183.file_id,24812,288664
32322.tx_device,-1182,-11782
29652.rx_device,1111***,1111
676.start_time,276465876186768,276345276190741
6815.value,525,255
987.file_id,24812,195579
11216.rx_device,111,1111
40881.value,255***,255
972.file_id,24824,195572
40749.value,55,255
11370.rx_device,11v12,1112
13858.value,255***,255
199.endtime,276297576073022,276303276077940
663.endtime,276905376089894,276725076040063
913.endtime,276712776054431,276261276088709
34339.value,r255,255
18358.value,25o5,255
456.endtime,276807876097228,276823476051769
34421.value,v255,255
56.file_id,24836,866329
133.file_id,24817,68689
144.start_time,276387276146401,278162976165754
60.file_id,24837,866338
29635.rx_device,111s1,1111
29778.rx_device,111g2,1112
282.start_time,276266376154934,277729176117162
15673.value,g0,0
851.file_id,24832,52413
696.start_time,276524076117184,276667176191820
47353.tx_device,41324,14324
37615.tx_device,-2s215,-2215
457.endtime,276524376016804,276868776041795
11088.rx_device,111,1111
287.endtime,276786576054094,277764876012888
832.file_id,24836,17570
29644.rx_device,1111***,1111
23171.tx_device,2201k9,22019
32249.value,525,255
13274.tx_device,3-1054,-31054
17303.tx_device,1-244,-1244
763.endtime,276466176086601,276869076038076
37732.tx_device,17011,10711
29633.rx_device,111h1,1111
217.start_time,277322976141651,276433776147222
658.file_id,24832,3353
39350.tx_device,12801,12081
14587.value,255***,255
36893.value,25,255
33668.tx_device,2-8578,-28578
43581.tx_device,-1104x9,-11049
18006.value,525,255
551.endtime,276712776054431,276185076032658
30082.tx_device,15004,15040
40251.value,525,255
294.start_time,276524076117184,277988976140562
32602.value,55,255
43703.tx_device,-139,-1139
148.endtime,276524376016804,278277276037230
37903.tx_device,p12192,12192
31121.tx_device,275,2775
1122.file_id,24824,285306
280.rx_device,1e112,1112
29203.value,255***,255
19125.tx_device,1a1275,11275
21377.value,25q5,255
934.file_id,24824,5109
44460.tx_device,w-11641,-11641
124.rx_device,11v11,1111
617.start_time,277128876140941,276991776130844
87.endtime,276466176086601,276481476076837
546.start_time,276524076117184,276184776132479
479.start_time,276266376154934,276287066039367
37649.value,55,255
331.start_time,276266376154934,278334276197554
1364.file_id,24817,350713
16235.tx_device,-10e885,-10885
847.file_id,24836,17577
11375.rx_device,112,1112
29753.rx_device,111,1111
456.start_time,277046076112879,276823176152540
900.file_id,24825,4616
194.file_id,24814,53968
604.endtime,276712776054431,276791676069718
24057.tx_device,3z1015,31015
41948.value,p255,255
15006.value,25,255
41687.value,255***,255
41956.value,2k55,255
575.endtime,276466176086601,276384576007604
261.endtime,276905376089894,277426176041410
1156.file_id,24812,286116
33333.value,55,255
11220.rx_device,1g111,1111
1330.file_id,24817,832053
1277.file_id,24832,350341
29839.rx_device,1112***,1112
29632.rx_device,111,1111
37342.tx_device,216,1216
389.start_time,277300776152599,276571176120089
11196.rx_device,r1111,1111
23402.tx_device,-0746,-7046
3.endtime,276297576073022,276387576062486
40886.value,55,255
45787.tx_device,1-0691,-10691
1243.file_id,24825,288717
1069.file_id,24824,71612
31881.value,2a55,255
12055.tx_device,62018,26018
46736.value,2z55,255
11091.rx_device,1111***,1111
23409.tx_device,29162,-29162
422.start_time,276465876186768,276487176147492
29725.rx_device,1111***,1111
23171.value,525,255
18450.tx_device,-1243,-12443
38912.value,55,255
1326.file_id,24812,832048
935.endtime,276524376016804,276521976073173
720.endtime,276786576054094,276290376077893
11096.rx_device,11l11,1111
11114.rx_device,111,1111
46397.value,25v5,255
29803.rx_device,11y12,1112
412.start_time,277046076112879,276180576175521
30366.value,55,255
464.start_time,276387276146401,277178976124560
926.file_id,24824,5106
755.start_time,276266376154934,276637776188342
46541.tx_device,19057,-19057
31124.tx_device,-5670,-15670
1232.endtime,276712776054431,277227865998631
1085.endtime,276524376016804,278778576050727
33544.tx_device,1658,16958
30514.value,255***,255
40243.value,255***,255
29650.rx_device,1r111,1111
33151.tx_device,-120u4,-1204
30364.value,25t5,255
29765.rx_device,111k1,1111
718.file_id,24824,194290
29629.rx_device,1v111,1111
35116.tx_device,17010,10710
657.start_time,276712476154539,276667776192070
889.endtime,276905376089894,278254476036986
226.start_time,276524076117184,276779676127747
11341.rx_device,112,1112
23402.value,25j5,255
677.endtime,276297576073022,276344976090997
911.file_id,24836,5087
12566.value,255***,255
21446.tx_device,117l33,11733
35147.tx_device,-11588***,-11588
29898.rx_device,j1112,1112
39766.tx_device,w3429,3429
21368.value,55,255
17523.value,55,255
42583.tx_device,-1768,-17568
12138.value,55,255
838.start_time,276387276146401,278164176172945
22458.tx_device,1116,1161
28193.tx_device,5951,25951
696.file_id,24814,193676
35846.value,255***,255
15615.value,55,255
468.endtime,276807876097228,277337676065847
11186.rx_device,111,1111
34963.tx_device,3237y2,32372
47639.value,25,255
11243.rx_device,112,1112
734.endtime,276871476076359,276350376041269
753.file_id,24825,17516
1232.file_id,24817,288711
653.endtime,276807876097228,276641676051255
66.endtime,276905376089894,277780465934103
465.endtime,276871476076359,277187376045221
318.file_id,24832,54072
575.file_id,24814,17175
11286.rx_device,11m12,1112
11098.rx_device,1111***,1111
1813.value,55,255
18236.tx_device,-922,-9292
175.file_id,24824,68721
24191.tx_device,1822***,1822
703.start_time,277300776152599,276713376153965
1372.file_id,24832,296373
42535.tx_device,11123***,11123
34898.value,25d5,255
27926.tx_device,1u0908,10908
38724.tx_device,3g189,3189
563.endtime,276905376089894,276543276063308
19596.value,525,255
37616.value,2r55,255
30876.value,25,255
123.rx_device,111,1111
43798.tx_device,11742,11724
75.endtime,276786576054094,276299976073848
43756.tx_device,12475,12457
29851.rx_device,112,1112
45650.tx_device,-10155,-11055
470.file_id,24824,15929
156.file_id,24825,68704
40890.value,55,255
84.rx_device,111,1111
12139.value,25,255
11105.rx_device,11p11,1111
23411.value,a255,255
33680.tx_device,2224,12224
41436.value,525,255
29715.rx_device,111,1111
354.start_time,277422276120980,278714676192168
1058.file_id,24812,71546
535.endtime,276466176086601,276179376062264
29836.rx_device,112,1112
868.start_time,276465876186768,277478676112808
870.file_id,24824,52465
43795.tx_device,z11247,11247
11314.rx_device,112,1112
42865.tx_device,-11360,-11630
1353.file_id,24825,832080
29686.rx_device,1f111,1111
398.file_id,24824,15454
11257.rx_device,111b2,1112
1179.file_id,24824,288517
552.endtime,276524376016804,276184776032468
11262.rx_device,112,1112
11983.tx_device,2919,28919
991.file_id,24825,195581
41448.value,o255,255
182.endtime,276297576073022,278681676034122
35839.value,255***,255
11981.value,v255,255
12125.value,255***,255
798.start_time,277087776120136,277472676144420
1016.endtime,276786576054094,276178476080765
32320.value,255***,255
41941.value,a255,255
13224.tx_device,13210,12310
871.start_time,277300776152599,277562376176357
152.file_id,24814,68702
41452.value,25,255
201.start_time,277322976141651,276302076161493
43902.tx_device,-s11923,-11923
727.start_time,276266376154934,276207876150460
498.start_time,276297276172696,277426466084289
33336.value,z255,255
362.start_time,276465876186768,278800476157466
38714.value,55,255
11069.rx_device,111e1,1111
1077.file_id,24836,4527322
734.file_id,24837,17508
1079.endtime,278111076073989,278597338079836
31877.tx_device,1198,11968
29696.rx_device,111,1111
32269.value,55,255
11066.value,25,255
21365.value,525,255
33479.tx_device,13787,13778
30651.value,25q5,255
20496.tx_device,21089,12089
31106.tx_device,-115z17,-11517
247.endtime,277046376011948,277073376055418
717.start_time,276297276172696,276371376120692
11259.rx_device,1121,1112
15010.value,55,255
231.file_id,24832,53999
41088.value,55,255
1270.file_id,24836,288749
416.file_id,24825,15859
435.start_time,276266376154934,276710976162597
41488.tx_device,120u06,12006
34905.value,25s5,255
1094.endtime,276466176086601,276274165981758
31217.value,525,255
12673.value,25,255
110.file_id,24832,68667
30259.tx_device,1-144,-1144
149.start_time,277128876140941,278277276137265
25961.tx_device,-10997,-10979
1132.endtime,276807876097228,278620165991260
12682.tx_device,16082,10682
22359.value,25v5,255
30400.tx_device,-62022,-26022
12488.value,55,255
29683.rx_device,1111***,1111
42850.tx_device,-1182***,-1182
46734.tx_device,20a913,20913
432.endtime,276871476076359,276557676062532
30143.value,25t5,255
579.file_id,24814,17175
87.start_time,276465876186768,276481176176773
29658.rx_device,111,1111
553.value,25o5,255
1293.file_id,24812,295829
32404.value,55,255
39319.value,25f5,255
356.file_id,24824,54112
29859.rx_device,1112***,1112
37677.tx_device,11341,-11341
32244.tx_device,1788,17868
317.endtime,276466176086601,278196276070159
41708.value,25,255
371.file_id,24832,58814
30000.tx_device,1216l9,12169
14609.tx_device,1610,11610
29793.tx_device,-16492,-16942
12111.value,25,255
458.file_id,24837,15901
18004.value,255***,255
148.start_time,276387276146401,278276976136966
170.endtime,276807876097228,278545476062143
21621.tx_device,01811,10811
233.endtime,276786576054094,276815976052155
47025.tx_device,26295,26925
614.endtime,276905376089894,276958776044038
70.start_time,276297276172696,276209976163181
1079.start_time,276297276172696,278597334479821
14805.value,2h55,255
52.file_id,24814,866299
760.endtime,276297576073022,276813276072764
314.start_time,277128876140941,278162376113470
772.file_id,24814,17531
12582.value,2n55,255
18555.tx_device,1289,12089
41719.tx_device,26306,-26306
352.file_id,24817,54110
29773.rx_device,1i111,1111
613.file_id,24824,17210
687.endtime,276905376089894,276475776078219
560.endtime,276712776054431,276352776020201
11210.rx_device,1h111,1111
1247.endtime,276524376016804,277419565952097
44683.tx_device,-15192,-11592
38143.tx_device,1-4349,-14349
47827.value,2q55,255
31025.value,255***,255
893.file_id,24836,52492
178.file_id,24824,68723
28810.tx_device,13424,14324
34337.tx_device,-2344,-23244
308.start_time,276524076117184,278111076198458
39914.tx_device,7m820,7820
1153.file_id,24812,286110
1002.endtime,276712776054431,276178476080765
645.start_time,276524076117184,276475476178159
197.endtime,276524376016804,276261276055490
39905.value,255***,255
11340.rx_device,1112***,1112
24870.tx_device,-117j05,-11705
1251.endtime,276297576073022,277491865924548
29789.rx_device,1h112,1112
11144.rx_device,1111***,1111
963.value,2p55,255
28949.tx_device,10991,10919
42673.tx_device,1244,12424
629.start_time,276712476154539,276261876190344
11302.rx_device,a1112,1112
37153.value,525,255
28588.tx_device,-8178,-8718
904.endtime,276297576073022,276176976048988
29621.rx_device,111,1111
29897.rx_device,112,1112
36892.value,p255,255
46289.value,,0
432.file_id,24837,15880
12046.tx_device,1806,18056
42768.tx_device,10605,10650
22893.value,25d5,255
38116.value,255***,255
209.start_time,276387276146401,276373476132654
113.start_time,277046076112879,276952176172096
862.file_id,24812,52432
44227.tx_device,10963,10693
37591.tx_device,10932,10923
41446.value,255***,255
28476.tx_device,10342,13042
30514.tx_device,2-6288,-26288
587.file_id,24814,17184
24777.value,,0
626.endtime,276466176086601,276220176051486
219.file_id,24814,53978
26289.tx_device,01756,10756
13717.tx_device,-20309,-20039
429.start_time,276712476154539,276555876162550
34930.tx_device,1226,11226
414.endtime,276712776054431,276218376101175
22555.value,255***,255
1341.file_id,24814,832062
932.endtime,276297576073022,276522876024026
22985.tx_device,1x1058,11058
16360.value,255***,255
35079.value,255***,255
196.endtime,276807876097228,276261576055652
29111.value,55,255
12126.value,55,255
223.start_time,277087776120136,276779376111605
15685.tx_device,11m884,11884
34381.tx_device,-2214,-12214
670.endtime,276266676055141,276261876090356
832.start_time,277046076112879,278076876201717
12486.value,55,255
35851.value,c255,255
29757.rx_device,1111***,1111
38599.tx_device,-1700,-11700
389.endtime,276712776054431,276571476019908
35848.value,255***,255
35707.tx_device,-1153,-11533
90.file_id,24825,68629
1242.endtime,276466176086601,277317266007603
29848.rx_device,u1112,1112
12047.tx_device,2j1069,21069
42523.tx_device,137,1137
38039.tx_device,c-2952,-2952
30077.value,255***,255
91.file_id,24825,68629
37994.tx_device,1741,11741
11977.tx_device,18833,-18833
190.endtime,276524376016804,276174876021024
36127.tx_device,-1930,-11930
708.start_time,277322976141651,276785376143879
271.rx_device,1112***,1112
910.endtime,276807876097228,276208176067360
25590.tx_device,-106h05,-10605
4056.value,25m5,255
18372.tx_device,23510,23501
24046.tx_device,-8g951,-8951
11845.value,r255,255
11420.tx_device,-109u10,-10910
555.value,2s55,255
47123.value,255***,255
39755.value,f255,255
1269.file_id,24812,288746
118.file_id,24814,68672
29730.rx_device,1111***,1111
120.start_time,277087776120136,277070076196540
817.file_id,24817,17551
22061.tx_device,12132,-12132
609.start_time,276807576180806,276872976164778
903.file_id,24825,194948
1023.endtime,276905376089894,276389076081540
135.start_time,277046076112879,277932576153783
31248.tx_device,26895,26859
238.file_id,24825,54001
1078.endtime,276466176086601,278597334379868
741.endtime,276871476076359,276446376085879
642.start_time,276712476154539,276434976103296
13721.value,525,255
29749.rx_device,1111***,1111
30584.value,255***,255
786.endtime,276871476076359,277319076081108
424.start_time,276807576180806,276548976153635
38427.tx_device,-1d233,-1233
34452.tx_device,-11186***,-11186
3089.value,25,255
14891.tx_device,-0896,-10896
1008.file_id,24817,5459
11109.rx_device,1111***,1111
40883.value,255***,255
29672.rx_device,1111***,1111
38004.tx_device,-10a831,-10831
11197.rx_device,111,1111
29911.rx_device,11a12,1112
737.start_time,277300776152599,276382176117392
29758.rx_device,111j1,1111
382.endtime,276712776054431,276347376055711
290.start_time,276712476154539,277763976180807
20372.value,255***,255
36071.tx_device,-8898,-8988
34.start_time,276297276172696,278165676185824
42414.value,255***,255
586.file_id,24832,17184
63.endtime,276807876097228,277740265962222
12122.tx_device,q10954,10954
31116.tx_device,-2105h0,-21050
137.file_id,24825,68692
29756.rx_device,1111***,1111
19856.value,a255,255
37150.tx_device,61414,16414
30.endtime,276466176086601,278111376073772
586.endtime,276807876097228,276471276094121
11822.value,25,255
28109.tx_device,10a615,10615
30434.tx_device,18806,18860
285.file_id,24825,54044
38124.tx_device,-8886,-18886
47015.value,55,255
607.endtime,276712776054431,276818676091626
43552.tx_device,1109e0,11090
21226.tx_device,4-113,-4113
14807.tx_device,7126,27126
529.file_id,24836,2057
768.endtime,276524376016804,276954876003541
794.file_id,24817,17538
29721.rx_device,1111***,1111
843.file_id,24836,17575
12137.value,55,255
38403.value,55,255
1253.endtime,276786576054094,277497265929937
47124.value,25g5,255
22952.tx_device,1196,18196
689.start_time,276786276154240,276475176178236
41440.value,2y55,255
601.file_id,24832,17204
89.start_time,276807576180806,276478476177104
768.start_time,276712476154539,276954576103979
1193.endtime,276297576073022,276884365955774
41717.tx_device,2h0764,20764
1084.endtime,276905376089894,278773476044333
29631.rx_device,111k1,1111
29273.value,255***,255
29878.rx_device,112,1112
32911.tx_device,11631***,11631
41089.tx_device,-391,-1391
39747.value,25n5,255
46849.value,525,255
839.endtime,276786576054094,278164176072933
266.file_id,24817,54037
1027.file_id,24836,195933
502.endtime,276297576073022,277433065988844
84.start_time,276786276154240,276479976176715
32241.tx_device,-d153,-153
30650.value,25,255
46864.value,25,255
29268.value,2b55,255
217.endtime,276297576073022,276434076046977
41953.value,25k5,255
738.start_time,276807576180806,276434076159025
21494.value,525,255
368.endtime,276297576073022,277138476011147
29693.rx_device,111,1111
47657.tx_device,r28459,28459
29781.rx_device,1121,1112
17301.value,255***,255
525.endtime,276712776054431,276179076062123
11808.value,2i55,255
28607.tx_device,11138***,11138
38126.tx_device,12177,11277
939.endtime,276297576073022,276547476074327
752.start_time,276786276154240,276558576153330
11130.rx_device,1k111,1111
286.endtime,276871476076359,277729776034224
112.start_time,276465876186768,276907176115243
14591.tx_device,-195v06,-19506
11324.rx_device,1112***,1112
42588.tx_device,-60p3,-603
47124.tx_device,2548,-2548
11099.rx_device,111,1111
506.start_time,276387276146401,277600766113854
44138.tx_device,-1536,-11536
267.start_time,277300776152599,277470276169762
650.start_time,277087776120136,276518076118090
29639.rx_device,1111***,1111
41460.value,255***,255
31031.value,25d5,255
33546.tx_device,2721g0,27210
25816.tx_device,12119,-12119
40893.value,2s55,255
33141.tx_device,-441,-4401
1065.file_id,24817,71594
1093.endtime,276786576054094,276222265996127
