105.subtype,71,91
82.subtype,67,91
101.facilitytype,877,620
74.subtype,73,91
107.subtype,50,91
78.subtype,73,91
115.subtype,113,91
38.facilitytype,799,620
31.facilitytype,507,620
108.facilitytype,723,620
114.facilitytype,494,620
11.facilitytype,579,620
104.subtype,69,91
99.subtype,108,91
17.subtype,87,91
86.subtype,106,91
102.subtype,109,91
23.facilitytype,633,620
68.facilitytype,399,620
36.facilitytype,631,620
71.subtype,69,91
56.facilitytype,343,620
26.subtype,67,91
126.facilitytype,793,620
97.facilitytype,745,620
91.subtype,73,91
95.subtype,128,91
6.subtype,131,91
41.subtype,53,91
20.facilitytype,809,620
44.facilitytype,667,620
87.subtype,52,91
33.subtype,58,91
109.subtype,51,91
127.subtype,65,91
67.subtype,68,91
32.facilitytype,746,620
21.facilitytype,645,620
15.facilitytype,554,620
7.subtype,136,91
19.subtype,48,91
27.subtype,62,91
7.facilitytype,477,620
75.subtype,77,91
30.subtype,124,91
19.facilitytype,735,620
53.facilitytype,715,620
64.subtype,45,91
42.facilitytype,377,620
130.facilitytype,925,620
59.subtype,114,91
68.subtype,46,91
