2080.code,84263.0,166502
11067.saleenddate,11/30/022,11/30/2022
7812.sizevalue,750LM,750ML
9734.sizevalue,75M0L,750ML
3822.sizevalue,70ML,750ML
7126.saleenddate,11/30/022,11/30/2022
3978.saleenddate,11/30/202r2,11/30/2022
3253.saleenddate,11/30/2022***,11/30/2022
9528.saleenddate,11/30/t2022,11/30/2022
6389.saleenddate,11/30/b2022,11/30/2022
8271.saleenddate,1/130/2022,11/30/2022
2467.code,10442.0,137839
2117.code,242146.0,242206
10053.category,SOUTH AFRIA,SOUTH AFRICA
862.code,329899.0,335698
5258.saleenddate,1/30/2022,11/30/2022
1309.saleenddate,11/30/20r22,11/30/2022
2522.code,315535.0,242173
10613.saleenddate,11/30/202,11/30/2022
3519.description,Alcesti Nesos Sicili aIGT Nero d'Avola,Alcesti Nesos Sicilia IGT Nero d'Avola
7273.sizevalue,750L,750ML
2232.code,84550.0,94250
3083.category,BOURBON/RE,BOURBON/RYE
8514.category,VODKnA,VODKA
1872.code,43903.0,311320
6137.category,SPAIN/POTUGAL,SPAIN/PORTUGAL
2689.saleenddate,1130/2022,11/30/2022
3100.saleenddate,11/30/k2022,11/30/2022
741.code,42250.0,307350
1838.code,56880.0,429778
338.code,242146.0,68098
2448.code,50636.0,51055
720.code,43903.0,313456
1965.saleenddate,11/30/2022***,11/30/2022
10781.category,IMPORTED BOTLE,IMPORTED BOTTLE
9397.sizevalue,75M0L,750ML
4294.description,JAMESON ORANGE   705ML,JAMESON ORANGE   750ML
798.code,42534.0,44424
273.code,42534.0,322442
558.code,46449.0,68889
11802.category,IMPORTEjD BOTTLE,IMPORTED BOTTLE
588.code,41327.0,49212
5999.saleenddate,11/30/022,11/30/2022
2315.code,55612.0,41525
1935.code,50636.0,321672
9315.saleenddate,11p/30/2022,11/30/2022
1757.code,100023.0,308977
1408.code,164550.0,42819
10194.description,BAREFOOT REFkRESH P/GRIG SPRITZER - 4 Pack,BAREFOOT REFRESH P/GRIG SPRITZER - 4 Pack
8362.saleenddate,11/30v/2022,11/30/2022
9829.description,Luxardo AmaroAbano Liqueur,Luxardo Amaro Abano Liqueur
7170.saleenddate,1g1/30/2022,11/30/2022
11740.saleenddate,11/30/2m022,11/30/2022
10158.description,Jose Antonio Original Pisc oSour,Jose Antonio Original Pisco Sour
9160.category,TEQILA,TEQUILA
10330.sizevalue,22y.0Z,22.0Z
8980.category,TEQULA,TEQUILA
1100.sizevalue,50ML,750ML
1048.code,315535.0,34398
11712.sizevalue,120.Z,12.0Z
1843.code,164550.0,329244
4810.category,jITALY,ITALY
8850.category,FiRANCE,FRANCE
9747.description,North Coast Old Rasputin Russihan Imperial Stout,North Coast Old Rasputin Russian Imperial Stout
5649.sizevalue,750LM,750ML
12822.saleenddate,11/30/2202,11/30/2022
27.category,LI BASED SELTZER,LIQ BASED SELTZER
6994.category,ARGENcTINA,ARGENTINA
5374.description,Kozel Lezak Can -  Pack,Kozel Lezak Can - 4 Pack
8940.category,uSPECIALTY,SPECIALTY
3549.saleenddate,11/30/202,11/30/2022
3899.sizevalue,750xML,750ML
7710.description,Noble Vines 46 Chardonnay,Noble Vines 446 Chardonnay
7082.saleenddate,11/30/0222,11/30/2022
942.code,72003.0,308482
7530.saleenddate,b11/30/2022,11/30/2022
5496.description,DON JULIO TEQUILA   ANEOJ,DON JULIO TEQUILA   ANEJO
2385.code,43903.0,167550
9428.description,HESS SHIRTAIL CREEKs P/NOIR,HESS SHIRTAIL CREEK P/NOIR
2313.saleenddate,11/30j/2022,11/30/2022
