31.patientdays,109733.0,11874.0
57.facilitynamethree,e.,.
15.facilitynametwo,"Alameda County Medical Center-Fairmont Campus, San Leandro",.
205.hai,Methicillin-Resistant Staphylococus aureus Bloodstream Infection (MRSA BSI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI)
236.comparison,No Diffreent,No Different
155.notes,†  See Data Dictionary***,†  See Data Dictionary
33.patientdays,55590.0,8200.0
82.statevalue,Californiba,California
98.yearvalue,2748,2013
38.facidthree,,.
11.patientdays,55590.0,109458.0
3.facilitynametwo,"Alta Bates Summit Medical Center, Summit Campus, Oakland",.
36.facilitynamethree,m.,.
106.yearvalue,1855,2013
201.facilitynameone,"oMdoc Medical Center, Alturas","Modoc Medical Center, Alturas"
1.patientdays,66733.0,42875.0
37.facilitynamethree,***,.
69.comparison,o.,.
81.comparison,,.
331.facilitynamethree,,.
18.facilitynameone,"California Mens Colony, San Luis Obispo","Beverly Hospital, Montebello"
132.facidthree,,.
238.county,Los Angees,Los Angeles
112.facidthree,q.,.
122.yearvalue,1215,2013
2.facidone,6.0000002E7,40000124
38.hai,Methicillin-Resistant Staphylococcus aurus Bloodstream Infection (MRSA BSI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI)
136.statevalue,Califorunia,California
202.hai,Methicillin-Resistant Staphylococcus aureus BloodstreamI nfection (MRSA BSI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI)
205.facilitynametwo,,.
91.facilitynametwo,***,.
124.facilitynametwo,z.,.
49.county,Los Angelles,Los Angeles
80.facilitynamethree,,.
134.facidthree,,.
47.facilitynameone,"olorado River Medical Center, Needles","Colorado River Medical Center, Needles"
285.hai,Methicillin-Resisant Staphylococcus aureus Bloodstream Infection (MRSA BSI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI)
19.facidtwo,630012960,.
248.facilitynameone,"Ronald Reagan UCLA Medical Center, Los Akngeles","Ronald Reagan UCLA Medical Center, Los Angeles"
16.facilitynameone,Alhambra Hospital Medical Center,"Barton Memorial Hospital, South Lake Tahoe"
185.comparison,N oDifferent,No Different
85.facidthree,h.,.
238.facilitynamethree,***,.
260.notes,†  See Data Dictionayr,†  See Data Dictionary
37.facidtwo,140000203,.
221.yearvalue,1749,2013
326.facilitynamethree,o.,.
343.facidthree,y.,.
10.facilitynamethree,,.
253.facilitynamethree,,.
306.yearvalue,1447,2013
5.facilitynametwo,"Alta Bates Summit Medical Center, Summit Campus, Oakland",.
2.facidtwo,c.,.
27.county,LosAngeles,Los Angeles
68.facidthree,,.
18.county,Los Ahngeles,Los Angeles
24.facilitynamethree,,.
329.county,Nevyada,Nevada
271.facilitynameone,"Sanota Ynez Valley Cottage Hospital, Solvang","Santa Ynez Valley Cottage Hospital, Solvang"
17.facilitynameone,Bakersfield Memorial Hospital,"Bear Valley Community Hospital, Big Bear Lake"
36.statevalue,Califoyrnia,California
345.facilitynametwo,***,.
238.facilitynameone,"Providence Saint Jeoseph Medical Center, Burbank","Providence Saint Joseph Medical Center, Burbank"
279.facidtwo,,.
278.notes,†  eSe Data Dictionary,†  See Data Dictionary
240.statevalue,Cazlifornia,California
34.facilitynameone,"California Mens Colony, San Luis Obispo","Children's Hospital Central California, Madera"
32.facidone,9.0000013E7,140000014
66.facidthree,a.,.
211.hai,Methicillin-Resistant Staphylococcus aaureus Bloodstream Infection (MRSA BSI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infection (MRSA BSI)
101.facilitynametwo,,.
26.facidthree,g.,.
161.facilitynameone,Lodi Mmeorial Hospital,Lodi Memorial Hospital
29.facilitynameone,"Biggs Gridley Memorial Hospital, Gridley","Centinela Hospital Medical Center, Inglewood"
149.facilitynameone,"Kaiser Foundatiojn Hospital, Woodland Hills","Kaiser Foundation Hospital, Woodland Hills"
250.yearvalue,2650,2013
79.facidthree,***,.
205.facidthree,***,.
65.facidtwo,,.
328.county,San Joauqin,San Joaquin
29.facilitynamethree,***,.
124.notes,†  Se eData Dictionary,†  See Data Dictionary
