,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021900712,1610612745,HOU,Houston,201569,Eric Gordon,F,,9:27,79.2,82.6,133.2,140.9,-54.0,-58.3,0.167,0.0,16.7,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.2,120.1,114.31,95.25,23,0.0
1,0021900712,1610612745,HOU,Houston,200782,P.J. Tucker,F,,8:42,75.0,75.0,100.2,110.5,-25.2,-35.5,0.333,0.0,66.7,0.0,0.273,0.143,0.0,0.0,0.0,0.048,0.05,112.99,107.59,89.66,20,0.043
2,0021900712,1610612745,HOU,Houston,203991,Clint Capela,C,,3:16,95.3,90.0,232.0,225.0,-136.6,-135.0,0.333,0.0,100.0,0.167,0.0,0.167,0.0,0.0,0.0,0.0,0.0,126.43,132.31,110.26,10,0.047
3,0021900712,1610612745,HOU,Houston,201935,James Harden,G,,8:52,74.6,76.2,147.9,155.0,-73.3,-78.8,0.2,1.0,20.0,0.0,0.0,0.0,20.0,0.5,0.581,0.182,0.178,114.79,111.0,92.5,21,0.034
4,0021900712,1610612745,HOU,Houston,201566,Russell Westbrook,G,,10:56,90.8,92.3,123.8,133.3,-33.1,-41.0,0.0,0.0,0.0,0.0,0.273,0.125,33.3,0.688,0.688,0.429,0.437,114.78,109.77,91.48,26,0.122
5,0021900712,1610612745,HOU,Houston,1627863,Danuel House Jr.,,,4:58,80.4,76.9,128.8,130.8,-48.4,-53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.241,123.9,125.64,104.7,13,-0.143
6,0021900712,1610612745,HOU,Houston,203463,Ben McLemore,,,3:26,47.4,50.0,167.5,162.5,-120.1,-112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.118,113.24,111.84,93.2,8,-0.214
7,0021900712,1610612745,HOU,Houston,203085,Austin Rivers,,,10:13,92.0,95.8,134.2,139.1,-42.2,-43.3,0.0,0.0,0.0,0.0,0.111,0.045,0.0,0.75,0.75,0.154,0.154,114.75,110.43,92.02,24,0.103
8,0021900712,1610612757,POR,Portland,2772,Trevor Ariza,F,,8:52,147.9,155.0,74.6,76.2,73.3,78.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.182,0.182,114.79,111.0,92.5,20,0.045
9,0021900712,1610612757,POR,Portland,2546,Carmelo Anthony,F,,8:08,133.6,141.2,119.3,122.2,14.3,19.0,0.167,0.0,20.0,0.0,0.375,0.2,0.0,0.5,0.5,0.211,0.211,107.43,103.3,86.08,17,0.169
10,0021900712,1610612757,POR,Portland,202355,Hassan Whiteside,C,,6:21,148.2,153.3,68.8,68.8,79.4,84.6,0.0,0.0,0.0,0.0,0.273,0.2,0.0,1.0,0.798,0.125,0.129,119.16,117.2,97.66,15,0.185
11,0021900712,1610612757,POR,Portland,203468,CJ McCollum,G,,8:08,133.6,141.2,119.3,122.2,14.3,19.0,0.333,2.0,22.2,0.0,0.125,0.067,11.1,0.5,0.484,0.368,0.369,107.43,103.3,86.08,17,0.024
12,0021900712,1610612757,POR,Portland,203081,Damian Lillard,G,,6:21,148.2,153.3,68.8,68.8,79.4,84.6,0.8,4.0,36.4,0.0,0.273,0.2,9.1,0.625,0.781,0.438,0.451,119.16,117.2,97.66,15,0.369
13,0021900712,1610612757,POR,Portland,1629642,Nassir Little,,,9:27,129.4,134.8,61.4,65.2,68.0,69.6,0.0,0.0,0.0,0.091,0.0,0.042,33.3,1.0,1.064,0.115,0.12,122.92,116.83,97.35,23,0.111
14,0021900712,1610612757,POR,Portland,1629014,Anfernee Simons,,,3:06,103.1,114.3,100.0,114.3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.125,0.129,122.01,108.39,90.32,7,0.286
15,0021900712,1610612757,POR,Portland,1629018,Gary Trent Jr.,,,9:27,129.4,134.8,61.4,65.2,68.0,69.6,0.222,0.0,50.0,0.0,0.154,0.083,0.0,1.5,1.5,0.077,0.08,122.92,116.83,97.35,23,0.306
