OBJECTID,Q15,QUAD_NAME,SHAPE_Length,SHAPE_Area
1,G149117,,1.0000570561693,0.0625071321989331
2,G749116,,1.00005565617266,0.0625069571900641
3,G349117,,1.00005732020583,0.0625071652072802
4,G549116,,1.00005080718521,0.0625063510253715
5,G549117,,1.0000592402885,0.0625074052410716
6,G349116,,1.00004571318799,0.0625057142360488
7,G749117,,1.0000613943517,0.0625076745204092
8,G149116,,1.00004178317159,0.0625052229619364
9,G149118,,1.00006266340221,0.0625078331588286
10,G349118,,1.00006149132135,0.0625076866327844
11,G549118,,1.00005661722101,0.0625070773278174
12,G749118,,1.00004948421335,0.0625061856504373
13,G149119,,1.00004358929299,0.0625054487603634
14,G349119,,1.00004162945874,0.0625052037869933
15,G549119,,1.00004237771361,0.0625052973230674
16,G749119,,1.00004557105103,0.0625056964828231
17,G149120,,1.00004699513381,0.0625058744777155
18,G349120,,1.00004476095253,0.0625055951905682
19,G549120,,1.00003949868935,0.0625049373934708
20,G749120,,1.00003341247215,0.0625041766050306
21,G149121,,1.00002769232615,0.0625034615783892
22,G349121,,1.00002283025238,0.0625028538117435
23,G549121,,1.00001964624885,0.0625024558040059
24,G749121,,1.00001874328973,0.0625023429272311
25,G149122,,1.00001999333463,0.0625024991777975
26,G349122,,1.00002194434703,0.0625027430514986
27,G549122,,1.00002342231941,0.0625029277966382
28,G749122,,1.00002365826808,0.0625029572890866
29,G149123,,1.0000212742212,0.0625026592816339
30,G349123,,1.00001882320592,0.0625023529029606
31,G549123,,1.00001805221322,0.0625022565264712
32,G749123,,1.00001857822511,0.0625023222744232
33,G149124,,1.00001932023148,0.0625024150209404
34,G349124,,1.00001928023204,0.0625024100164436
35,G549124,,1.00001816723302,0.0625022708871231
36,G749124,,1.0000163882413,0.0625020485094248
37,,,1.00001491425972,0.0625018642592231
38,,,1.00001425028118,0.0625017812601077
39,,,1.00001431429844,0.0625017892603282
40,E749116,,1.00006089713388,0.06250761236239
41,E549116,,1.00005282313094,0.0625066030488679
42,E349116,,1.00004553112176,0.062505691492395
43,E149117,,1.00006078310515,0.0625075980934154
44,E349117,,1.00005937116404,0.0625074215819055
45,E149116,,1.00003922810368,0.0625049035796502
46,E549117,,1.00006310930371,0.0625078888912993
47,E749117,,1.00006657232314,0.0625083218039671
48,E149118,,1.00006920048509,0.0625086503385001
49,E349118,,1.00006828530616,0.0625085359211756
50,E549118,,1.00006188112153,0.0625077353342085
51,E749118,,1.00005228611996,0.06250653587549
52,E149119,,1.00004567618081,0.0625057096092579
53,E349119,,1.00004648030905,0.0625058101654062
54,E549119,,1.00004790353344,0.0625059880796342
55,E749119,,1.00005332706646,0.0625066660154118
56,E149120,,1.00005468213597,0.0625068353818011
57,E349120,,1.00005050384668,0.0625063130796329
58,E549120,,1.00004234952985,0.0625052937663284
59,E749120,,1.00003439532343,0.0625042994705211
60,E149121,,1.00002750119693,0.0625034376891948
61,E349121,,1.00002128613256,0.0625026607931533
62,E549121,,1.0000171361398,0.062502142034879
63,E749121,,1.00001641219866,0.0625020515368104
64,E149122,,1.00001957626911,0.0625024470446024
65,E349122,,1.00002332630077,0.0625029157992198
66,E549122,,1.00002607928263,0.0625032599224696
67,E749122,,1.00002757123168,0.062503446415256
68,E149123,,1.00002260117384,0.0625028251547857
69,E349123,,1.00001813716979,0.0625022671517454
70,E549123,,1.00001736419251,0.0625021705273809
71,E749123,,1.00001864021119,0.0625023300267346
72,E149124,,1.00002005821574,0.0625025072739567
73,E349124,,1.00002038821239,0.0625025485197203
74,E549124,,1.00001924621207,0.0625024057649753
75,E749124,,1.00001712922383,0.0625021411362889
76,,,1.00001553825164,0.0625019422617143
77,,,1.00001486827706,0.0625018585134711
78,,,1.00001496729307,0.0625018708888824
79,C549116,,1.00005678809914,0.0625070987050242
80,C349116,,1.00004740005677,0.0625059251319934
81,C149116,,1.00003902904932,0.0625048786992812
82,C749116,,1.00007023420687,0.0625087795624132
83,C149117,,1.00006577904287,0.0625082225998727
84,C349117,,1.00006244610989,0.0625078059365067
85,C549117,,1.00007156536035,0.062508945944702
86,C749117,,1.00007568022458,0.062509460355137
87,C149118,,1.00007863466841,0.0625098296761202
88,C349118,,1.0000760853047,0.062509510971832
89,C549118,,1.00006728004856,0.0625084102213248
90,C349119,,1.00006094824074,0.0625076187324733
91,C149119,,1.0000496451066,0.0625062057206031
92,C749118,,1.00005507311059,0.06250688422435
93,C549119,,1.00006045222735,0.0625075567190255
94,C749119,,1.00006605797551,0.0625082574267899
95,C149120,,1.00006324199419,0.0625079054004282
96,C349120,,1.00005497163067,0.0625068715841029
97,C549120,,1.00004251333072,0.0625053142540789
98,C749120,,1.00003367919361,0.0625042099603664
99,C149121,,1.00002715410817,0.0625033943054757
