369.locationvalue,15th Ave NgW & NW 65th St EW,15th Ave NW & NW 65th St EW
360.editdate,2023g/11/08 17:58:46+00,2023/11/08 17:58:46+00
469.namevalue,Fremont_N3_6_NS.jpg,Fremont_N_36_NS.jpg
486.globalid,{B515D38A-l18B7-4309-9DAF-B270C5E904AC},{B515D38A-18B7-4309-9DAF-B270C5E904AC}
483.editor,rTansportation_SeattleCityGIS,Transportation_SeattleCityGIS
309.servstat,nACTV,ACTV
228.ownership,WSpDOT,WSDOT
462.namevalue,2_SW_Alaska_EW.jpg,42_SW_Alaska_EW.jpg
455.streamname,6_Lneora_NS,6_Lenora_NS
311.locationvalue,MLK Way & S zOthello St EW,MLK Way & S Othello St EW
501.extserver,//192.168.48.20:1935/live,//192.168.248.20:1935/live
442.createdate,2023/11/08 17:58:4b6+00,2023/11/08 17:58:46+00
282.extserver,//192.168.248.20:1935/ive,//192.168.248.20:1935/live
208.editdate,023/11/08 17:58:46+00,2023/11/08 17:58:46+00
547.unitid,CMR0-365,CMR-0365
159.locationvalue,I-90 @ I-5 B to EB Ramp,I-90 @ I-5 NB to EB Ramp
40.editor,Transportation_SeatleCityGIS,Transportation_SeattleCityGIS
394.editdate,2023/1/08 17:58:46+00,2023/11/08 17:58:46+00
23.servstat,ACVT,ACTV
205.extdesktopvideourl,rtsp://192.168.248.20:1935/live/23_Ed_Madison_NS.stream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
168.unitid,I90FrontxSt,I90FrontSt
459.createdate,2023/110/8 17:58:46+00,2023/11/08 17:58:46+00
114.extdesktopvideourl,rtsp://19i2.168.248.20:1935/live/23_E_Madison_NS.stream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
299.namevalue,Greenwood_N_125EW.jpg,Greenwood_N_125_EW.jpg
191.namevalue,00v5c17510.jpg,005vc17510.jpg
370.extserver,//12.168.248.20:1935/live,//192.168.248.20:1935/live
432.locationvalue,5th Ave & Batter St East Side,5th Ave & Battery St East Side
60.extdesktopvideourl,rtsp//192.168.248.20:1935/live/Rainier_S_Alaska_NS.stream,rtsp://192.168.248.20:1935/live/Rainier_S_Alaska_NS.stream
260.createdate,2023/f11/08 17:58:46+00,2023/11/08 17:58:46+00
345.namevalue,005vc15230.pg,005vc15230.jpg
150.createdate,2023/11/0 17:58:46+00,2023/11/08 17:58:46+00
545.unitid,CMR-0631,CMR-0361
470.extserver,//192.168.248.20:19e35/live,//192.168.248.20:1935/live
381.ownership,DOT,SDOT
174.editdate,2023/11/08 17:5846+00,2023/11/08 17:58:46+00
521.editor,Transportation_SettleCityGIS,Transportation_SeattleCityGIS
74.globalid,DD82F028-423E-4801-9FC2-12F119D5A97D},{DD82F028-423E-4801-9FC2-12F119D5A97D}
348.unitid,I5Klnickitat,I5Klickitat
510.globalid,{CB7426AFn-529C-44A3-B239-045785FBB6AB},{CB7426AF-529C-44A3-B239-045785FBB6AB}
26.extserver,//129.168.248.20:1935/live,//192.168.248.20:1935/live
79.ownership,WSDTO,WSDOT
53.createdate,2023/11/08 17:58:4+00,2023/11/08 17:58:46+00
391.unitid,CM-0132,CMR-0132
223.editor,Transportation_ySeattleCityGIS,Transportation_SeattleCityGIS
133.ownership,DSOT,SDOT
59.creator,Transportation_SeattleCityGSI,Transportation_SeattleCityGIS
481.url,http://www.seattle.go/trafficcams/images/WSea_FwyPullOut_EW.jpg,http://www.seattle.gov/trafficcams/images/WSea_FwyPullOut_EW.jpg
414.streamname,California_SWu_Alaska_NS,California_SW_Alaska_NS
342.creator,Transprtation_SeattleCityGIS,Transportation_SeattleCityGIS
240.unitid,I5aUniversitySB,I5UniversitySB
469.streamname,Fremonts_N_36_NS,Fremont_N_36_NS
143.url,http://images.wsdot.wa.ov/nw/167vc01710.jpg,http://images.wsdot.wa.gov/nw/167vc01710.jpg
111.locationvalue,SR-900 @ S Boeing Accefss Rd,SR-900 @ S Boeing Access Rd
167.url,http://images.wsdot.w.gov/nw/099vc02054.jpg,http://images.wsdot.wa.gov/nw/099vc02054.jpg
510.createdate,2023/11/08 17:58:460+0,2023/11/08 17:58:46+00
99.ownership,WSaDOT,WSDOT
307.url,http://www.seattle.gov/trafficcams/imaes/15_NW_Market_EW.jpg,http://www.seattle.gov/trafficcams/images/15_NW_Market_EW.jpg
206.extserver,//192.618.248.20:1935/live,//192.168.248.20:1935/live
550.url,http://www.settle.gov/trafficcams/images/12_NE_50_NWC.jpg,http://www.seattle.gov/trafficcams/images/12_NE_50_NWC.jpg
405.creator,Transoportation_SeattleCityGIS,Transportation_SeattleCityGIS
273.streamname,Boren_Howll_NS,Boren_Howell_NS
339.creator,Transortation_SeattleCityGIS,Transportation_SeattleCityGIS
49.streamname,4__RoyalB_EW,4_S_RoyalB_EW
166.streamname,Bporen_Howell_NS,Boren_Howell_NS
146.editdate,2023/11y/08 17:58:46+00,2023/11/08 17:58:46+00
119.extdesktopvideourl,rtsp://192.168.248.20:1935/live/2j3_E_Madison_NS.stream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
22.creator,Transportation_SeattlCeityGIS,Transportation_SeattleCityGIS
275.creator,Transportation_SeattleCiyGIS,Transportation_SeattleCityGIS
354.editdate,2023/11/08 17:58:64+00,2023/11/08 17:58:46+00
119.servstat,ACV,ACTV
32.unitid,CMR-a0291,CMR-0291
157.namevalue,405vc02452.jpvg,405vc02452.jpg
202.servstat,uACTV,ACTV
172.namevalue,520vc00455jpg,520vc00455.jpg
23.extdesktopvideourl,rtsp://192.168.248.20:935/live/41_SW_Admiral_EW.stream,rtsp://192.168.248.20:1935/live/41_SW_Admiral_EW.stream
370.servstat,ACVT,ACTV
146.locationvalue,SR-167 @ 15thS t NW,SR-167 @ 15th St NW
412.globalid,{137DBA16-F639-4730-A7A54-C6732E8CFD7},{137DBA16-F639-4730-A7A5-4C6732E8CFD7}
59.unitid,MR-0282,CMR-0282
307.servstat,ATV,ACTV
263.url,http://www.seattle.gov/trafficcams/images/Alaskan_Madiskon_NS.jpg,http://www.seattle.gov/trafficcams/images/Alaskan_Madison_NS.jpg
23.creator,Transpotration_SeattleCityGIS,Transportation_SeattleCityGIS
334.createdate,2023/11/08 1:758:46+00,2023/11/08 17:58:46+00
127.editor,Transportation_SeattleCityGS,Transportation_SeattleCityGIS
326.ownership,SDOT,WSDOT
264.locationvalue,5th Ave S &S  Washington St,5th Ave S & S Washington St
211.creator,Transporation_SeattleCityGIS,Transportation_SeattleCityGIS
483.globalid,{0FbF99450-12DB-41A5-9B5D-492B6940F2AC},{0FF99450-12DB-41A5-9B5D-492B6940F2AC}
393.creator,Transportation_eSattleCityGIS,Transportation_SeattleCityGIS
106.globalid,{8082B08A-C74E-4341-9C03-C4F7B383606}5,{8082B08A-C74E-4341-9C03-C4F7B3836065}
341.globalid,{894A3687-F047-49B7-BF3A-v56E7384978F3},{894A3687-F047-49B7-BF3A-56E7384978F3}
492.globalid,{7C09F8D0-DED6-48C1-Ag02D-549A03C7022C},{7C09F8D0-DED6-48C1-A02D-549A03C7022C}
168.servstat,ACVT,ACTV
129.locationvalue,3rd Ave  &Columbia St,3rd Ave & Columbia St
253.extserver,//192.168.248.20:193s5/live,//192.168.248.20:1935/live
47.editdate,202/311/08 17:58:46+00,2023/11/08 17:58:46+00
445.streamname,1S_Holgate_NS,1_S_Holgate_NS
429.editdate,223/11/08 17:58:46+00,2023/11/08 17:58:46+00
135.locationvalue,I-40a5 @ Factoria,I-405 @ Factoria
93.extdesktopvideourl,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.straem,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
61.extdesktopvideourl,rtsp://192.168.248.20:1935h/live/Rainier_S_Massachusetts_NS.stream,rtsp://192.168.248.20:1935/live/Rainier_S_Massachusetts_NS.stream
460.createdate,2023/1/108 17:58:46+00,2023/11/08 17:58:46+00
518.creator,Transortation_SeattleCityGIS,Transportation_SeattleCityGIS
135.namevalue,405vc01106.jplg,405vc01106.jpg
468.creator,Transportation_SeattleityGIS,Transportation_SeattleCityGIS
441.locationvalue,Boren Ave & Sneca St,Boren Ave & Seneca St
243.extserver,//192.68.248.20:1935/live,//192.168.248.20:1935/live
301.unitid,CMR2023,CMR-2023
127.extserver,//192.18.248.20:1935/live,//192.168.248.20:1935/live
336.ownership,WDOT,WSDOT
134.locationvalue,I-405 @ SE40th St,I-405 @ SE 40th St
390.url,http://www.seattlen.gov/trafficcams/images/Northgate_N_105_EW.jpg,http://www.seattle.gov/trafficcams/images/Northgate_N_105_EW.jpg
286.extserver,//192.16v8.248.20:1935/live,//192.168.248.20:1935/live
433.extdesktopvideourl,rtsp://192.168.248.20:1935/lvie/5_Battery_West.stream,rtsp://192.168.248.20:1935/live/5_Battery_West.stream
322.unitid,CMR-0050,CMR-0005
449.editdate,2023/11/08 17:58:4+600,2023/11/08 17:58:46+00
372.editor,Transportaton_SeattleCityGIS,Transportation_SeattleCityGIS
409.unitid,CMR-0186,CMR-0168
126.streamname,5_NE_Notrhgate2,5_NE_Northgate2
367.namevalue,ElliottW__Mercer_NS.jpg,Elliott_W_Mercer_NS.jpg
348.creator,Transprotation_SeattleCityGIS,Transportation_SeattleCityGIS
250.extdesktopvideourl,rtsp://192.168248.20:1935/live/23_E_Madison_NS.stream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
504.globalid,{B314FCCDi-3F74-42AF-889D-16DB9E787964},{B314FCCD-3F74-42AF-889D-16DB9E787964}
342.editor,Transportation_kSeattleCityGIS,Transportation_SeattleCityGIS
406.namevalue,2_Marion_NS.jplg,2_Marion_NS.jpg
339.extdesktopvideourl,rtsp://192.168.248.201935/live/23_E_Madison_NS.stream,rtsp://192.168.248.20:1935/live/23_E_Madison_NS.stream
109.createdate,2023/11/08 17:584:6+00,2023/11/08 17:58:46+00
496.extdesktopvideourl,rtsp://192.168.248.20:1935/live2/_Virginia_NS.stream,rtsp://192.168.248.20:1935/live/2_Virginia_NS.stream
56.creator,Transportation_SeattleCuityGIS,Transportation_SeattleCityGIS
306.namevalue,MLK_S_lAaska_EW.jpg,MLK_S_Alaska_EW.jpg
419.namevalue,QAnne_N_Moercer_EW.jpg,QAnne_N_Mercer_EW.jpg
514.creator,Transportation_SeattlCityGIS,Transportation_SeattleCityGIS
118.unitid,SR5t2261,SR52261
456.ownership,SDTO,SDOT
81.createdate,2023/11/08 17:58:46h+00,2023/11/08 17:58:46+00
32.extdesktopvideourl,rtsp://192.168.248.20a:1935/live/5_Spring_EW.stream,rtsp://192.168.248.20:1935/live/5_Spring_EW.stream
119.extserver,//192.16.8248.20:1935/live,//192.168.248.20:1935/live
52.locationvalue,Howell St & Minzor Ave,Howell St & Minor Ave
376.ownership,SjDOT,SDOT
495.namevalue,Alaskan_W_Galer_N.Sjpg,Alaskan_W_Galer_NS.jpg
301.ownership,SODT,SDOT
380.extserver,//192.168.248.h20:1935/live,//192.168.248.20:1935/live
386.streamname,32_NE_65_ErW,32_NE_65_EW
90.editdate,023/11/08 17:58:46+00,2023/11/08 17:58:46+00
