34.c_one_nine_plus_major_cardiovascular_diseases,p0,0
7.c_one_nine_plus_hypertensive_diseases_and_mcvd,s0,0
21.c_one_nine_plus_major_cardiovascular_diseases,***,0
3.c_one_nine_plus_hypertensive_diseases_and_mcvd,***,0
15.c_one_nine_plus_hypertensive_diseases_and_mcvd,0,1
33.c_one_nine_plus_hypertensive_diseases_and_mcvd,,0
18.c_one_nine_plus_hypertensive_diseases_and_mcvd,,0
52.c_one_nine_plus_major_cardiovascular_diseases,,0
13.c_one_nine_plus_hypertensive_diseases_and_mcvd,,0
44.c_one_nine_plus_major_cardiovascular_diseases,,0
16.c_one_nine_plus_hypertensive_diseases_and_mcvd,***,0
14.c_one_nine_plus_major_cardiovascular_diseases,***,0
17.c_one_nine_plus_hypertensive_diseases_and_mcvd,0,1
10.c_one_nine_plus_hypertensive_diseases_and_mcvd,***,0
50.c_one_nine_plus_major_cardiovascular_diseases,g0,0
5.c_one_nine_plus_major_cardiovascular_diseases,,0
