county,state,fips,date,lat,lon,cases,deaths,peopletested,statecases,statedeaths,newcases,newdeaths,newstatecases,newstatedeaths
Los Angeles,California,6037,09/07/2021 12:00:00 AM,34.30828379,-118.2282411,1407317,25284,NULL,4360789,65873,1930,21,14660,59
Los Angeles,California,6037,08/28/2021 12:00:00 AM,34.30828379,-118.2282411,1407317,25284,NULL,4360789,65873,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1414854,25401,NULL,4405324,66301,2475,35,10613,119
Los Angeles,California,6037,08/31/2021 12:00:00 AM,34.30828379,-118.2282411,1414854,25401,NULL,4405324,66301,0,0,0,0
Los Angeles,California,6037,08/31/2021 12:00:00 AM,34.30828379,-118.2282411,1419030,25454,NULL,4418368,66470,2111,20,6798,87
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1419030,25454,NULL,4418368,66470,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1421616,25477,NULL,4435277,66540,1056,12,11581,48
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1423620,25514,NULL,4360789,66651,2004,37,10585,111
Los Angeles,California,6037,09/07/2021 12:00:00 AM,34.30828379,-118.2282411,1423620,25533,NULL,4418368,66791,0,19,5485,140
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1423620,25533,NULL,4418368,66791,0,0,0,0
Los Angeles,California,6037,09/07/2021 12:00:00 AM,34.30828379,-118.2282411,1427817,25611,NULL,4360789,66975,0,0,0,0
Los Angeles,California,6037,08/28/2021 12:00:00 AM,34.30828379,-118.2282411,1427817,25630,NULL,4418368,67100,0,0,4165,42
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1427817,25630,NULL,4472759,67100,0,0,0,0
Los Angeles,California,6037,09/10/2021 12:00:00 AM,34.30828379,-118.2282411,1433465,25688,NULL,4489563,67223,0,0,130,2
Los Angeles,California,6037,08/31/2021 12:00:00 AM,34.30828379,-118.2282411,1435163,25713,NULL,4497470,67298,0,0,0,0
Los Angeles,California,6037,09/07/2021 12:00:00 AM,34.30828379,-118.2282411,1437073,25767,NULL,4608351,67645,0,19,10768,163
Los Angeles,California,6037,08/31/2021 12:00:00 AM,34.30828379,-118.2282411,1439011,25775,NULL,4610847,67672,0,0,0,4
Los Angeles,California,6037,08/28/2021 12:00:00 AM,34.30828379,-118.2282411,1440721,25799,NULL,4620663,67781,0,0,0,0
Los Angeles,California,6037,09/10/2021 12:00:00 AM,34.30828379,-118.2282411,1442808,25828,NULL,4629254,67880,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1444127,25849,NULL,4636268,67966,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1445121,25852,NULL,4360789,68019,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1446348,25870,NULL,4651497,68087,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1448065,25911,NULL,4659062,68239,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1449923,25942,NULL,4668924,68392,0,0,-185,12
Los Angeles,California,6037,09/10/2021 12:00:00 AM,34.30828379,-118.2282411,1451438,25972,NULL,4676539,68551,0,0,0,0
Los Angeles,California,6037,09/22/2021 12:00:00 AM,34.30828379,-118.2282411,1452998,25999,NULL,4678891,68585,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1454172,26013,NULL,4680552,68599,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1455155,26035,NULL,4405324,68767,0,0,0,0
Los Angeles,California,6037,09/22/2021 12:00:00 AM,34.30828379,-118.2282411,1456275,26047,NULL,4704036,68826,0,0,0,0
Los Angeles,California,6037,09/26/2021 12:00:00 AM,34.30828379,-118.2282411,1457672,26078,NULL,4711012,68980,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1459182,26106,NULL,4720273,69121,0,0,-587,-9
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1460645,26126,NULL,4729153,69225,0,0,0,0
Los Angeles,California,6037,09/29/2021 12:00:00 AM,34.30828379,-118.2282411,1462013,26143,NULL,4731043,69246,0,0,0,4
Los Angeles,California,6037,09/30/2021 12:00:00 AM,34.30828379,-118.2282411,1463039,26153,NULL,4732419,69256,0,0,0,0
Los Angeles,California,6037,10/01/2021 12:00:00 AM,34.30828379,-118.2282411,1463889,26179,NULL,4746601,69449,0,0,0,0
Los Angeles,California,6037,10/02/2021 12:00:00 AM,34.30828379,-118.2282411,1464793,26195,NULL,4751419,69492,0,0,213,-8
Los Angeles,California,6037,10/03/2021 12:00:00 AM,34.30828379,-118.2282411,1466248,26226,NULL,4757349,69663,0,0,0,0
Los Angeles,California,6037,10/04/2021 12:00:00 AM,34.30828379,-118.2282411,1467450,26254,NULL,4764554,69822,0,0,0,2
Los Angeles,California,6037,10/05/2021 12:00:00 AM,34.30828379,-118.2282411,1468634,26284,NULL,4771626,69966,0,0,0,0
Los Angeles,California,6037,08/30/2021 12:00:00 AM,34.30828379,-118.2282411,1469790,26308,NULL,4773284,69990,0,0,0,0
Los Angeles,California,6037,08/28/2021 12:00:00 AM,34.30828379,-118.2282411,1470829,26312,NULL,4774445,69994,0,0,0,0
