205.statecounty,AK_Bristol Bay Borough,CA_Inyo
104.fipstwo,f01033,f05015
2812.statecounty,TX_Ruks,TX_Rusk
1213.countytwo,Montgomeyr ,Montgomery 
2604.county,Van Bguren ,Van Buren 
639.statevalue,AI,IA
3169.fipstwo,fk54023,f54023
1572.countytwo,Mwarion ,Marion 
1868.statecounty,E_Keith,NE_Keith
150.statefips,2.0,5
41.fips,2068.0,1023
180.county,Skagway Municipality,Gila 
550.county,Wilkignson ,Wilkinson 
288.fipstwo,f02016,f08075
1191.countytwo,ampshire ,Hampshire 
1242.statecounty,MI_Antrmi,MI_Antrim
159.fips,1003.0,5127
102.fips,2016.0,5011
759.county,arshall ,Marshall 
2576.statecounty,TN_MocNairy,TN_McNairy
1276.county,Kalamazo ,Kalamazoo 
2233.countytwo,ackson ,Jackson 
3014.county,Stfaford ,Stafford 
958.fipstwo,20127,f20127
1111.county,Trrimble ,Trimble 
255.statecounty,AR_Calhoun,CO_Bent
297.fips,2020.0,8093
125.statefips,2.0,5
1458.statecounty,nMO_Johnson,MO_Johnson
3124.county,Marfquette ,Marquette 
274.statefips,67,8
106.fipstwo,f02100,f05019
2395.county,Vega kBaja Municipio,Vega Baja Municipio
126.fips,2185.0,5059
735.statecounty,xIL_Hardin,IL_Hardin
166.county,Chambers ,Union 
1591.fipstwo,f281s29,f28129
133.fips,2060.0,5073
64.county,Bethel Census Area,Houston 
3189.fipstwo,f5403,f54063
1754.county,Unionx ,Union 
1538.fipstwo,f8023,f28023
2763.county,ubbock ,Lubbock 
534.county,Tunrer ,Turner 
2809.county,Rsobertson ,Robertson 
170.county,Baldwin ,Woodruff 
524.county,Tatnall ,Tattnall 
2807.statecounty,TX_Rfugio,TX_Refugio
761.fipstwo,1f7127,f17127
199.fipstwo,f02013,f06015
2554.county,Hawyood ,Haywood 
227.fips,2013.0,6071
146.fipstwo,f02230,f05099
1171.countytwo,St. Tambmany ,St. Tammany 
930.county,tGreeley ,Greeley 
643.statecounty,IAT_ama,IA_Tama
2763.countytwo,Lubobck ,Lubbock 
150.statecounty,AK_Denali Borough,AR_Phillips
451.countytwo,Franeklin ,Franklin 
381.statefips,39,12
65.statecounty,AK_Haines Borough,AL_Jackson
2388.statevalue,iPR,PR
1282.statevalue,IM,MI
175.fips,2100.0,60040
1375.fipstwo,f72109,f27109
159.statefips,2.0,5
2218.countytwo,Wodoward ,Woodward 
750.statevalue,L,IL
334.statefips,73,12
53.statecounty,AK_Aleutians West Census Area,AL_Dallas
2376.statecounty,PR_Orojcovis Municipio,PR_Orocovis Municipio
217.fips,2070.0,6051
262.statevalue,O,CO
205.statevalue,sCA,CA
67.statefips,2.0,1
2028.statevalue,Y,NY
573.countytwo,eCdar ,Cedar 
92.statefips,2.0,1
199.fips,1057.0,6015
1628.statecounty,TM_Granite,MT_Granite
975.fipstwo,20161,f20161
1785.county,Hetinger ,Hettinger 
