25.facilityid,9.30000088E8,60001360
24.facilityid,9.3000002E8,930000144
29.facilityid,9.30000031E8,250000004
8.facilityid,9.30000031E8,60001207
21.facilityid,2.30000405E8,40000105
32.facilityid,3.0000129E7,930000042
11.facilityid,9.30000031E8,230000004
9.facilityid,2.40001218E8,40000096
15.facilityid,9.30000088E8,230000006
31.facilityid,9.30000088E8,140000148
26.facilityid,9.30000088E8,930000089
18.facilityid,9.30000088E8,630016419
30.facilityname,Children's Hospital at Mission,"Kindred Hospital, San Diego"
17.facilityid,9.30000031E8,120000555
1.facilityid,9.30000031E8,120000413
16.facilityid,1.70001767E8,60001674
28.facilityid,9.30000031E8,240000040
6.facilityid,6.0000008E7,930000013
13.facilityid,6.0000008E7,140000184
19.facilityid,9.30000088E8,60001097
25.facilityname,"Kindred Hospital, La Mirada","Kindred Hospital, Brea"
20.facilityid,3.0000129E7,110000057
30.facilityid,2.30000405E8,90000048
23.facilityid,6.0000008E7,630016625
3.facilityid,9.30000031E8,930000014
22.facilityid,2.30000405E8,110000946
