,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0,0021900075,1610612762,UTA,Utah,202711,Bojan Bogdanovic,F,,9:02,103.9,100.0,107.1,106.3,-3.2,-6.3,0.0,0.0,0.0,0.0,0.1,0.053,0.0,0.0,0.0,0.111,0.115,83.09,85.0,70.84,16,-0.093
1,0021900075,1610612762,UTA,Utah,1626220,Royce O'Neale,F,,3:28,53.2,50.0,174.4,171.4,-121.2,-121.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.151,86.55,89.87,74.89,6,-0.125
2,0021900075,1610612762,UTA,Utah,203497,Rudy Gobert,C,,11:57,98.1,105.0,100.6,100.0,-2.4,5.0,0.0,0.0,0.0,0.077,0.364,0.208,0.0,1.0,0.868,0.125,0.128,84.9,82.33,68.61,20,0.246
3,0021900075,1610612762,UTA,Utah,1628378,Donovan Mitchell,G,,10:50,107.6,110.5,105.3,105.3,2.3,5.3,0.25,0.0,11.1,0.0,0.1,0.048,0.0,0.429,0.444,0.348,0.372,85.32,84.17,70.14,19,0.19
4,0021900075,1610612762,UTA,Utah,201144,Mike Conley,G,,8:38,110.2,106.7,100.0,93.3,10.2,13.3,0.0,0.0,0.0,0.125,0.222,0.176,0.0,0.75,0.798,0.235,0.242,79.31,83.43,69.52,15,0.283
5,0021900075,1610612762,UTA,Utah,204060,Joe Ingles,,,9:44,102.0,105.9,71.1,70.6,31.0,35.3,0.167,0.0,33.3,0.0,0.091,0.048,0.0,0.75,0.75,0.1,0.107,85.1,83.82,69.85,17,0.158
6,0021900075,1610612762,UTA,Utah,201145,Jeff Green,,,2:55,83.3,100.0,80.0,80.0,3.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.333,90.51,82.29,68.57,5,-0.286
7,0021900075,1610612762,UTA,Utah,1626144,Emmanuel Mudiay,,,3:11,72.7,100.0,85.0,83.3,-12.4,16.7,0.5,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.291,96.2,82.93,69.11,5,-0.5
8,0021900075,1610612758,SAC,Sacramento,203084,Harrison Barnes,F,,2:43,83.3,83.3,143.4,140.0,-60.1,-56.7,0.0,0.0,0.0,0.2,0.0,0.167,0.0,1.0,1.0,0.143,0.143,96.06,97.12,80.93,6,0.136
9,0021900075,1610612758,SAC,Sacramento,202357,Nemanja Bjelica,F,,3:33,101.7,100.0,72.7,83.3,29.1,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.127,92.89,87.76,73.14,7,-0.182
10,0021900075,1610612758,SAC,Sacramento,1626158,Richaun Holmes,C,,0:06,0.0,0.0,200.0,200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.28,496.56,413.8,1,0.0
11,0021900075,1610612758,SAC,Sacramento,1627741,Buddy Hield,G,,5:57,130.0,130.0,93.4,90.0,36.6,40.0,0.0,0.0,0.0,0.0,0.286,0.154,0.0,0.5,0.5,0.333,0.333,79.15,80.6,67.17,10,0.267
12,0021900075,1610612758,SAC,Sacramento,1628368,De'Aaron Fox,G,,10:49,111.2,110.5,92.8,94.7,18.4,15.8,0.25,2.0,22.2,0.1,0.083,0.091,11.1,0.2,0.255,0.333,0.335,84.92,84.3,70.25,19,0.0
13,0021900075,1610612758,SAC,Sacramento,2772,Trevor Ariza,,,11:49,95.6,90.5,98.1,105.0,-2.6,-14.5,0.0,0.0,0.0,0.0,0.077,0.043,0.0,0.0,0.0,0.0,0.0,83.86,83.3,69.41,21,0.037
14,0021900075,1610612758,SAC,Sacramento,203473,Dewayne Dedmon,,,11:43,95.6,95.0,93.1,95.0,2.4,0.0,0.0,0.0,0.0,0.0,0.231,0.13,0.0,0.7,0.7,0.238,0.239,82.51,81.93,68.28,20,0.212
15,0021900075,1610612758,SAC,Sacramento,203992,Bogdan Bogdanovic,,,11:51,100.6,100.0,93.1,95.0,7.4,5.0,0.143,1.0,20.0,0.0,0.077,0.042,20.0,0.833,0.833,0.174,0.175,83.57,83.0,69.17,21,0.145
16,0021900075,1610612758,SAC,Sacramento,202709,Cory Joseph,,,1:14,0.0,0.0,166.7,166.7,-166.7,-166.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.5,97.56,117.07,97.56,3,-0.667
