1358.file_id,190947,301573
16697.tx_device,21420,21402
453.endtime,277927199693637,278380176085466
31562.rx_device,112,1112
34390.tx_device,-359,-7359
420.start_time,277944407512659,278116166084983
1593.start_time,277944407512659,277775366034170
402.file_id,3353,585549
603.endtime,276353076019683,277521865936455
509.start_time,278080462773236,276518066042141
2415.endtime,276353076019683,277237765963338
25197.value,,0
13182.rx_device,111,1111
1992.endtime,278734466016573,278200165931245
11351.tx_device,1-2948,-12948
926.endtime,276469604647532,277327165922945
34600.tx_device,z-12976,-12976
2175.endtime,277944409112698,278197229334566
577.endtime,278801695480063,278108376020238
20829.value,,0
287.endtime,277321682896867,276210566003059
31129.value,f0,0
881.endtime,278734466016573,276176976048988
1073.start_time,276214466087482,276562779690719
1701.start_time,276442776181956,276652766059720
37186.value,,0
2262.endtime,276353076019683,276869376038039
32078.value,,0
30910.rx_device,1111***,1111
39780.value,***,0
1554.file_id,3337,832055
1066.start_time,276542976147678,276217766087138
613.file_id,3353,1402049
432.endtime,276638376038216,278177657691810
348.start_time,276302376117030,278334276109596
13481.tx_device,-g1237,-1237
32620.tx_device,-1234,-12334
1260.endtime,277321682896867,277930465997470
26851.tx_device,72985,27985
176.file_id,23278,300278
28377.value,,0
34096.tx_device,9666,29666
1200.endtime,278025876041974,278710370455018
34129.rx_device,1121,1112
44236.tx_device,2k0033,20033
212.file_id,3334,302215
1530.file_id,941196,54040
503.start_time,276641376151269,278284766066029
480.start_time,278250762996676,276981266047449
38538.value,***,0
39.endtime,276543276063308,276262176089047
5425.rx_device,1141,1114
48164.tx_device,1238,12378
1642.rx_device,1112***,1112
1506.start_time,276542976147678,276557976155765
965.start_time,276352776119975,277332159763847
612.endtime,276469604647532,276558865972203
12448.rx_device,112,1112
45872.value,***,0
42152.tx_device,27660,26760
1193.endtime,278801695480063,277327176081113
31806.rx_device,1a114,1114
11587.rx_device,1121,1112
15962.tx_device,1056h5,10565
247.start_time,276442776181956,276478776176973
1441.endtime,278734466016573,276557965923907
44769.tx_device,k1119,1119
685.start_time,278113189440630,277513176184387
12207.rx_device,1111***,1111
511.endtime,278734466016573,276713965979755
23776.tx_device,-1y865,-1865
34071.value,k0,0
24685.value,,0
1204.endtime,277321682896867,276902076096352
1783.endtime,278734466016573,276714865979758
1206.start_time,277782989148397,277644576181626
41596.tx_device,12761,-12761
187.endtime,278801695480063,276569365952628
2094.endtime,277321682896867,276647065952045
1318.tx_device,2y9666,29666
37078.tx_device,-8925,-8952
1581.start_time,276442776181956,276286466089660
1199.file_id,23278,959052
35646.tx_device,1399,11399
1694.start_time,276666876191593,276380066096855
857.start_time,276666876191593,277992425237706
16353.value,d0,0
45074.tx_device,154,3154
411.endtime,278801695480063,277417165999051
1227.endtime,277927199693637,277419565952097
608.file_id,3337,585506
481.endtime,277927199693637,277491265924620
12261.tx_device,-359,-7359
44452.tx_device,-14291,-12491
932.file_id,3353,302160
23964.tx_device,-f1343,-1343
42465.tx_device,-1397e9,-13979
32033.value,***,0
42.start_time,277782989148397,276634176145561
29955.rx_device,111w1,1111
39009.value,***,0
2075.endtime,278801695480063,278686176099886
717.endtime,276469604647532,276713365952841
42482.tx_device,1457,12457
2356.endtime,278801695480063,277230336496719
44174.value,n0,0
831.file_id,24259,301564
29800.value,***,0
796.start_time,278801694980062,276180576175521
119.start_time,276352776119975,277049376120115
746.start_time,277782989148397,278680466062067
32851.rx_device,1z112,1112
43977.tx_device,o23480,23480
1404.start_time,278801694980062,276558276153242
42050.value,,0
32131.value,w0,0
299.start_time,276302376117030,277226966078638
708.file_id,24547,300622
1320.start_time,276542976147678,276633876145603
35733.tx_device,848,7848
1131.file_id,24547,288715
12715.tx_device,12n999,12999
31513.value,w0,0
336.start_time,277321682396884,276434976103296
32929.value,j0,0
46612.tx_device,-n14200,-14200
47471.value,***,0
32523.rx_device,1121,1112
28630.value,***,0
1237.endtime,277944409112698,277784065979086
41124.value,***,0
30387.tx_device,1-2016,-12016
428.start_time,277927197593602,278680166062222
628.start_time,278113189440630,278222966100622
935.start_time,278080462773236,277071566106885
768.start_time,277782989148397,276956976170404
472.start_time,276666876191593,276215976177785
24693.value,,0
1524.file_id,941196,68721
37664.tx_device,1198,11298
2574.endtime,277927199693637,276955765924895
31715.value,,0
448.start_time,277782989148397,277763966084035
31807.rx_device,114,1114
1089.endtime,278801695480063,276521376022809
727.file_id,23278,301463
12127.rx_device,1112***,1112
32204.rx_device,111,1111
1682.start_time,278801694980062,277754066068423
355.endtime,276469604647532,276266676055141
836.file_id,941196,352975
1549.file_id,3353,300622
15351.rx_device,112,1112
104.file_id,3353,302160
629.file_id,3353,301688
31182.tx_device,6r604,6604
