1767.activity_date,2020/12/14 05l:00:00+00,2020/12/14 05:00:00+00
2917.personpremise,HORNTONS #151,THORNTONS #151
927.personpremise,ROYALS HOT yCHICKEN,ROYALS HOT CHICKEN
2435.personpremise,TUSCANY ITALIAN RtESTAURANT,TUSCANY ITALIAN RESTAURANT
2068.personpremise,SNAL'S KITCHEN,SONAL'S KITCHEN
1921.activity_date,20201/2/17 05:00:00+00,2020/12/17 05:00:00+00
1513.activity_date,2020/12/08 05:00:0i0+00,2020/12/08 05:00:00+00
410.personpremise,CHUYS #22,CHUY'S #22
1904.activity_date,2020/12/17 05:0000+00,2020/12/17 05:00:00+00
2361.activity_date,2020/12/2 05:00:00+00,2020/12/22 05:00:00+00
1030.address_one,1321 S URSTBOURNE LN,1321 S HURSTBOURNE LN
2877.address_one,1201 CECLI AVE,1201 CECIL AVE
1060.address_one,516 W MAIN TS,516 W MAIN ST
2089.address_one,14101 SEHLBYVILLE RD,14101 SHELBYVILLE RD
1412.activity_date,2020/121/0 05:00:00+00,2020/12/10 05:00:00+00
2003.activity_date,2020/1/221 05:00:00+00,2020/12/21 05:00:00+00
1782.address_one,4600 SHELBYILLE RD STE 402,4600 SHELBYVILLE RD STE 402
1152.activity_type_desc,SUREVY,SURVEY
1155.activity_type_desc,SUkRVEY,SURVEY
48.activity_type_desc,zSURVEY,SURVEY
11.request_date,2020/11/03 050:0:00+00,2020/11/03 05:00:00+00
2814.activity_date,2021/01/07 05:00:000+0,2021/01/07 05:00:00+00
2898.activity_date,2021/01/08 05:0x0:00+00,2021/01/08 05:00:00+00
1927.personpremise,PRIMkAX WINDOWS DOORS AND MORE,PRIMAX WINDOWS DOORS AND MORE
2304.request_date,2020/12/22 05:00:00+00***,2020/12/22 05:00:00+00
82.personpremise,INDI'S RESTAUARNT,INDI'S RESTAURANT
1024.activity_date,2020/21/02 05:00:00+00,2020/12/02 05:00:00+00
1375.request_date,2020/12/09 05:00:0+000,2020/12/09 05:00:00+00
938.activity_type_desc,SRVEY,SURVEY
1487.personpremise,LESLI'ES,LESLIE'S
2927.request_date,2021/01/13 05:00:00+00***,2021/01/13 05:00:00+00
930.personpremise,FLO'Si HOUSE OF SOUL,FLO'S HOUSE OF SOUL
2491.activity_date,2021/01/0605:00:00+00,2021/01/06 05:00:00+00
258.activity_date,2020/1113 05:00:00+00,2020/11/13 05:00:00+00
2541.activity_date,2021/01/04n 05:00:00+00,2021/01/04 05:00:00+00
2257.request_date,202i0/12/29 05:00:00+00,2020/12/29 05:00:00+00
1181.address_one,7900 SHELBYVILLE RuD,7900 SHELBYVILLE RD
364.personpremise,FEEDERS SUPPY STORE,FEEDERS SUPPLY STORE
2819.address_one,291 NH UBBARDS LANE,291 N HUBBARDS LANE
2783.activity_type_desc,SURVYE,SURVEY
1913.activity_type_desc,SURVEeY,SURVEY
632.activity_date,2020/11/26 05:0:00+00,2020/11/26 05:00:00+00
5.activity_type_desc,SUVEY,SURVEY
44.request_date,202011/05 05:00:00+00,2020/11/05 05:00:00+00
28.request_date,2020/11/0405:00:00+00,2020/11/04 05:00:00+00
1289.address_one,101 S 5THp ST,101 S 5TH ST
1615.activity_type_desc,SUREY,SURVEY
239.personpremise,THORNTNS #61,THORNTONS #61
2820.personpremise,PAPdA MURPHY'S,PAPA MURPHY'S
1031.activity_date,2020/12/04 05:0:00+00,2020/12/04 05:00:00+00
2708.address_one,9205 US HWY g42,9205 US HWY 42
1920.activity_date,2020/12/10 05:00:00+0k0,2020/12/10 05:00:00+00
646.address_one,400 S 2ND T,400 S 2ND ST
2777.activity_type_desc,SUVREY,SURVEY
427.activity_date,2020/11/18 05:00:0+00,2020/11/18 05:00:00+00
749.request_date,2020/11/42 05:00:00+00,2020/11/24 05:00:00+00
1858.activity_type_desc,SURVeEY,SURVEY
1488.activity_type_desc,URVEY,SURVEY
362.activity_date,2020/11/2 05:00:00+00,2020/11/12 05:00:00+00
2596.request_date,2021/01/05 05:00:00s+00,2021/01/05 05:00:00+00
1708.personpremise,ASK SOUTHERN KITCHEN & BAR,CASK SOUTHERN KITCHEN & BAR
1665.request_date,2020/12/15 05:00:00+0f0,2020/12/15 05:00:00+00
2210.activity_date,2020/12/17 05:0:000+00,2020/12/17 05:00:00+00
2732.request_date,2021/01/07 05:000:0+00,2021/01/07 05:00:00+00
514.address_one,105 SOUTH 3RD ST,3105 SOUTH 3RD ST
1057.activity_date,202/012/02 05:00:00+00,2020/12/02 05:00:00+00
596.activity_type_desc,USRVEY,SURVEY
2143.activity_date,2020/12/25 0:00:00+00,2020/12/25 05:00:00+00
196.activity_type_desc,SURcVEY,SURVEY
599.activity_type_desc,SURVEoY,SURVEY
959.address_one,901 Eh LIBERTY ST,901 E LIBERTY ST
2746.activity_type_desc,USRVEY,SURVEY
427.request_date,2020/b11/18 05:00:00+00,2020/11/18 05:00:00+00
406.personpremise,WENlDYS,WENDYS
604.personpremise,GOULD'S MEDICAL CENETR,GOULD'S MEDICAL CENTER
1468.personpremise,TIKKA CHICKlEN & GYRO,TIKKA CHICKEN & GYRO
1355.activity_date,2020/12/09 05:00:00f+00,2020/12/09 05:00:00+00
2204.address_one,1149 S SdHELBY ST,1149 S SHELBY ST
1816.activity_type_desc,SURVEnY,SURVEY
1141.personpremise,STAzPLES,STAPLES
464.personpremise,KORGER L-400,KROGER L-400
2865.personpremise,COOKIE PLCAE,COOKIE PLACE
1232.activity_type_desc,SUVEY,SURVEY
1999.activity_date,2020/12/11 0:00:00+00,2020/12/11 05:00:00+00
2241.activity_date,2020/122/8 05:00:00+00,2020/12/28 05:00:00+00
651.activity_type_desc,SRVEY,SURVEY
683.activity_date,2020/11/21 05:00:00+0,2020/11/21 05:00:00+00
1276.address_one,3717L EXINGTON RD,3717 LEXINGTON RD
1089.activity_date,2020/12/040 5:00:00+00,2020/12/04 05:00:00+00
387.request_date,2020/11/12 05:00:00+e00,2020/11/12 05:00:00+00
1274.activity_date,2020/12/07 05:00:i00+00,2020/12/07 05:00:00+00
1545.personpremise,FIEV STAR FOOD MART,FIVE STAR FOOD MART
224.request_date,2002/11/11 05:00:00+00,2020/11/11 05:00:00+00
1252.activity_date,20f20/12/07 05:00:00+00,2020/12/07 05:00:00+00
2314.activity_date,202k0/12/22 05:00:00+00,2020/12/22 05:00:00+00
1694.address_one,10620 WESnTPORT RD,10620 WESTPORT RD
370.address_one,2421 W MAnRKET ST,2421 W MARKET ST
2811.personpremise,DOC CROW'S SOUTHERN SMOKHOUSE,DOC CROW'S SOUTHERN SMOKEHOUSE
1682.personpremise,UPO,LUPO
59.activity_date,0220/11/10 05:00:00+00,2020/11/10 05:00:00+00
2570.request_date,2021/01/05 05:00:00+00***,2021/01/05 05:00:00+00
1094.personpremise,USBWAY,SUBWAY
225.activity_date,2020/11/11 05:00:00+00***,2020/11/11 05:00:00+00
798.activity_type_desc,SUuRVEY,SURVEY
1040.activity_date,2020/12/1 05:00:00+00,2020/12/01 05:00:00+00
2123.request_date,2020/12/19 05:00:00+00***,2020/12/19 05:00:00+00
2575.address_one,121 BISHOP LN,1921 BISHOP LN
1642.activity_type_desc,SUREVY,SURVEY
772.address_one,3830 RUCKREGEL PARKWAY,3830 RUCKREIGEL PARKWAY
1006.activity_date,2020/11/27 05:00:0000,2020/11/27 05:00:00+00
2833.activity_type_desc,SUoRVEY,SURVEY
768.personpremise,OUTuBACK STEAKHOUSE #1814,OUTBACK STEAKHOUSE #1814
2012.address_one,2204 DNUDEE RD,2204 DUNDEE RD
1754.activity_date,2020/12/14 05:00:00+0x0,2020/12/14 05:00:00+00
2771.personpremise,LOBAL HEROW STORE,GLOBAL HEROW STORE
1519.activity_date,2020/12/09 05:00j:00+00,2020/12/09 05:00:00+00
2069.activity_date,2020/12/30 05:00:00+g00,2020/12/30 05:00:00+00
999.address_one,4256 SUMMIT PLAZA R,4256 SUMMIT PLAZA DR
1758.activity_date,2020/12/14 05:00:000+0,2020/12/14 05:00:00+00
1651.address_one,3600 S. HURSTBOURNE PARoKWAY,3600 S. HURSTBOURNE PARKWAY
1507.personpremise,SUBWtAY,SUBWAY
611.activity_type_desc,SURVyEY,SURVEY
154.address_one,9701 DIsXIE HWY,9701 DIXIE HWY
700.address_one,7100 RAGGARD DR,7100 RAGGARD RD
943.address_one,12975 SHELBYVILrLE RD,12975 SHELBYVILLE RD
2278.activity_type_desc,SUVEY,SURVEY
1532.personpremise,BUFALO WILD WINGS,BUFFALO WILD WINGS
2849.activity_type_desc,SaURVEY,SURVEY
1337.activity_date,2020/12/09 05:000:0+00,2020/12/09 05:00:00+00
2360.address_one,4000 DTUCHMANS LN,4000 DUTCHMANS LN
666.address_one,3929 SHELBYVILLERD,3929 SHELBYVILLE RD
446.personpremise,gCHINESE CHEF,CHINESE CHEF
2535.request_date,2021y/01/04 05:00:00+00,2021/01/04 05:00:00+00
2835.activity_date,2021/01/08 t05:00:00+00,2021/01/08 05:00:00+00
60.activity_type_desc,SeURVEY,SURVEY
709.activity_date,2020/1/123 05:00:00+00,2020/11/23 05:00:00+00
483.request_date,2020/11/24 05:000:0+00,2020/11/24 05:00:00+00
237.activity_date,020/11/12 05:00:00+00,2020/11/12 05:00:00+00
590.activity_type_desc,SRUVEY,SURVEY
723.request_date,0220/11/23 05:00:00+00,2020/11/23 05:00:00+00
288.address_one,14010 SEHLBYVILLE RD,14010 SHELBYVILLE RD
1220.activity_type_desc,StURVEY,SURVEY
269.address_one,1850 S. HURSBTOURNE,1850 S. HURSTBOURNE
1436.request_date,2020/12/08 05:0k0:00+00,2020/12/08 05:00:00+00
350.activity_type_desc,SUREVY,SURVEY
83.address_one,4421 CANE RUN DR,4421 CANE RUN RD
434.activity_type_desc,USRVEY,SURVEY
266.activity_date,020/11/14 05:00:00+00,2020/11/14 05:00:00+00
561.activity_type_desc,SUREVY,SURVEY
1981.personpremise,EDxIBLE ARRANGEMENTS,EDIBLE ARRANGEMENTS
1520.activity_type_desc,SUREY,SURVEY
1737.personpremise,ARY'S #7349,ARBY'S #7349
268.request_date,2020/11/14 05:00:00+g00,2020/11/14 05:00:00+00
1183.request_date,2020/12/01 05:00:00+00***,2020/12/01 05:00:00+00
1990.address_one,3741 PAMELA REA DR,3741 PAMELA RAE DR
702.activity_type_desc,SUVEY,SURVEY
1114.activity_date,202012/01 05:00:00+00,2020/12/01 05:00:00+00
1745.activity_date,2020/1214 05:00:00+00,2020/12/14 05:00:00+00
2818.activity_type_desc,SURVEwY,SURVEY
760.address_one,625 W MAGOLIA ST,625 W MAGNOLIA ST
1034.request_date,2020/12/01 e05:00:00+00,2020/12/01 05:00:00+00
2915.activity_date,2201/01/12 05:00:00+00,2021/01/12 05:00:00+00
1937.request_date,2020/12/14 05:0:00+00,2020/12/14 05:00:00+00
1721.address_one,1761 FRANKFORT VE,1761 FRANKFORT AVE
1683.activity_type_desc,USRVEY,SURVEY
2619.request_date,2021/01/050 5:00:00+00,2021/01/05 05:00:00+00
53.address_one,7611 DIXIE WY,7611 DIXIE HWY
754.address_one,3340 TAcYLOR BLVD,3340 TAYLOR BLVD
209.address_one,12605 TAYLORSVILL RD,12605 TAYLORSVILLE RD
1870.activity_type_desc,SUrRVEY,SURVEY
848.request_date,2020/12n/03 05:00:00+00,2020/12/03 05:00:00+00
438.address_one,3920  S7TH ST,3920 S 7TH ST
1713.activity_type_desc,SURVYE,SURVEY
1486.personpremise,ALT CAVE,SALT CAVE
