331.facilityname,Adventist Health Tehachapi Valley,Palomar Medical Center Poway
121.comparison,uSame,Same
254.hospitaltype,Critical Access,Major Teaching
207.hospitaltype,Free-Standing Rehabilitation,Critical Access
99.facilityname,Contra Costa Regional Medical Center,Community Hospital of Huntington Park
171.hospitaltype,Critical Access,"Community, >250 Beds"
428.facilityid,1.40001279E8,1.40001268E8
7.facilityname,"John Muir Medical Center, Walnut Creek Campus",Alta Bates Summit Medical Center
76.facilityname,Fresno Surgical Hospital,Banner Lassen Medical Center
432.comparison,Szame,Same
243.hospitaltype,Free-Standing Rehabilitation,"Community, 125-250 Beds"
357.hai,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI)
166.facilityname,Palmdale Regional Medical Center,Providence Cedars-Sinai Tarzana Medical Center
349.hospitaltype,Critical Access,Major Teaching
232.hospitaltype,Critical Access,"Community, >250 Beds"
366.facilityname,Palmdale Regional Medical Center,UCSF Medical Center at Mount Zion
246.facilityname,"Kaiser Foundation Hospital, Oakland/Richmond",Placentia Linda Hospital
403.comparison,aSme,Same
93.facilityname,Emanate Health Queen of the Valley Hospital,Centinela Hospital Medical Center
214.notes,¥ Seep Data Dictionary,¥ See Data Dictionary
323.hospitaltype,Rehabilitation Unit,"Community, <125 Beds"
315.hospitaltype,Critical Access,Major Teaching
452.facilityname,"Kindred Hospital, South Bay",Los Robles Hospital & Medical Center
183.facilityname,Kern Medical Center,St. Francis Medical Center
325.hospitaltype,Critical Access,Major Teaching
389.facilityname,Southern Inyo Hospital,Marian Regional Medical Center
289.facilityname,Garfield Medical Center,Mercy Hospital of Folsom
287.hospitaltype,Long-Term Acute Care,Major Teaching
391.statevalue,Califonria,California
250.hospitaltype,Rehabilitation Unit,"Community, >250 Beds"
441.notes,¥ See aDta Dictionary,¥ See Data Dictionary
353.facilityname,Marshall Medical Center,"California Pacific Medical Center, Mission Bernal Campus"
43.yearvalue,1414,2021
107.facilityname,Alta Bates Summit Medical Center,Encino Hospital Medical Center
206.facilityname,"Providence St. Joseph Hospital, Eureka",Modoc Medical Center
290.facilityname,Marshall Medical Center,Mercy San Juan Medical Center
57.mettwozerotwozerogoal,oN,No
397.hospitalcategoryriskadjustment,cute Care Hospital,Acute Care Hospital
112.hospitaltype,STATE OF CALIFORNIA POOLED DATA - Rehabilitation Hospitals or Units,"Community, >250 Beds"
161.facilityname,Adventist Health Selma,Pacific Gardens Medical Center
350.facilityname,Fresno Surgical Hospital,UC San Diego Health La Jolla
439.facilityname,"Providence St. Joseph Hospital, Eureka",Oak Valley Hospital District
26.statevalue,Caifornia,California
441.hospitalcategoryriskadjustment,Acute Care oHspital,Acute Care Hospital
225.hai,Methicillin-Resistadnt Staphylococcus aureus Bloodstream Infections (MRSA BSI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI)
200.hai,Methicillin-Resistant Staphylocdoccus aureus Bloodstream Infections (MRSA BSI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI)
252.hospitaltype,Critical Access,Rehabilitation Unit
376.hospitalcategoryriskadjustment,Acute Care Hopsital,Acute Care Hospital
191.hospitaltype,Critical Access,"Community, <125 Beds"
462.mettwozerotwozerogoal,Yees,Yes
249.facilityname,San Leandro Hospital,Providence Mission Hospital - Laguna Beach
103.hospitaltype,Rehabilitation Unit,Major Teaching
142.statevalue,Cailfornia,California
197.mettwozerotwozerogoal,o,No
49.hospitaltype,Free-Standing Rehabilitation,Major Teaching
394.facilityid,7.0000213E7,7.0000136E7
320.facilityname,Alhambra Hospital Medical Center,San Antonio Regional Hospital
256.facilityname,"Kaiser Foundation Hospital, South Bay",West Anaheim Medical Center
445.hospitalcategoryriskadjustment,Acute Care Hosspital,Acute Care Hospital
250.facilityname,Adventist Health Selma,"Providence St. Joseph Hospital, Orange"
258.notes,¥ See Data iDctionary,¥ See Data Dictionary
342.facilityname,"Kaiser Foundation Hospital, South Bay",Sharp Chula Vista Medical Center
313.hospitaltype,Critical Access,Rehabilitation Unit
148.facilityname,Methodist Hospital of Southern California,MemorialCare Miller Children's & Women's Hospital Long Beach
328.facilityname,College Medical Center,"Kaiser Foundation Hospital, Zion"
224.facilityname,Alta Bates Summit Medical Center,Children's Hospital of Orange County
427.hospitalcategoryriskadjustment,zAcute Care Hospital,Acute Care Hospital
123.county,Los Angels,Los Angeles
244.hospitaltype,Critical Access,"Community, 125-250 Beds"
271.hospitaltype,Free-Standing Rehabilitation,"Community, 125-250 Beds"
186.yearvalue,2370,2021
278.hospitaltype,Critical Access,Major Teaching
45.mettwozerotwozerogoal,bNo,No
214.mettwozerotwozerogoal,oYes,Yes
324.facilityname,"Kaiser Foundation Hospital, Oakland/Richmond",Alvarado Hospital Medical Center
374.statevalue,Califorina,California
449.facilityname,Washington Hospital,Adventist Health Sonora
178.facilityname,Community Hospital of The Monterey Peninsula,Santa Monica - UCLA Medical Center and Orthopaedic Hospital
286.comparison,jSame,Same
287.statevalue,Califonia,California
7.hospitaltype,Critical Access,Major Teaching
217.facilityname,Alta Bates Summit Medical Center,Providence Queen of the Valley Medical Center
415.facilityname,San Leandro Hospital,Shasta Regional Medical Center
380.facilityname,"Providence St. Joseph Hospital, Eureka",Tenet Health Central Coast Twin Cities Community Hospital
436.facilityname,Kindred Hospital Paramount,Encompass Health Rehabilitation Hospital of Modesto
55.statevalue,alifornia,California
326.facilityname,Paradise Valley Hospital,Grossmont Hospital
32.hospitaltype,Rehabilitation Unit,Major Teaching
35.hospitaltype,Critical Access,"Community, 125-250 Beds"
34.hospitaltype,Free-Standing Rehabilitation,"Community, <125 Beds"
414.facilityname,"Good Samaritan Hospital, Bakersfield",Patients' Hospital of Redding
137.yearvalue,2954,2021
345.hospitaltype,Critical Access,Major Teaching
398.hai,Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MSA BSI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI)
200.facilityname,Adventist Health Selma,John C. Fremont Healthcare District
51.facilityname,"John Muir Medical Center, Concord Campus",Glenn Medical Center
447.hospitalcategoryriskadjustment,Acute aCre Hospital,Acute Care Hospital
58.yearvalue,1175,2021
252.facilityname,"Adventist Health White Memorial, Rehabilitation Unit",Providence St. Jude Medical Center
167.hospitaltype,Free-Standing Rehabilitation,"Community, >250 Beds"
121.statevalue,Calfiornia,California
251.hospitaltype,Free-Standing Rehabilitation,"Community, >250 Beds"
36.hospitaltype,Rehabilitation Unit,"Community, <125 Beds"
378.hai,Methicillin-Resistant Staphylococcus aureus oBloodstream Infections (MRSA BSI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI)
268.hospitaltype,Critical Access,Major Teaching
43.hospitaltype,Rehabilitation Unit,"Community, <125 Beds"
246.hospitaltype,Free-Standing Rehabilitation,"Community, <125 Beds"
329.statevalue,aClifornia,California
22.facilityname,Contra Costa Regional Medical Center,Enloe Rehabilitation Center
132.comparison,bSame,Same
436.statevalue,Cailfornia,California
87.facilityname,Community Regional Medical Center,California Rehabilitation Institute
29.county,Cmontra Costa,Contra Costa
205.facilityname,"Good Samaritan Hospital, Bakersfield",Mercy Medical Center
426.hospitalcategoryriskadjustment,Acute Calre Hospital,Acute Care Hospital
351.hospitaltype,Rehabilitation Unit,Major Teaching
356.hospitaltype,Rehabilitation Unit,Major Teaching
453.facilityname,Casa Colina  Hospital,"Los Robles Hospital & Medical Center, East Campus"
196.notes,d¥ See Data Dictionary,¥ See Data Dictionary
418.hospitalcategoryriskadjustment,Critica lAccess Hospital,Critical Access Hospital
10.facilityname,Stanford Health Care - ValleyCare,Highland Hospital
149.facilityname,Washington Hospital,Methodist Hospital of Southern California
257.facilityname,"Kaiser Foundation Hospital, Oakland/Richmond","Kaiser Foundation Hospital, Roseville"
420.facilityid,1.10000057E8,1.10000011E8
54.facilityname,Adventist Health Tehachapi Valley,Providence Redwood Memorial Hospital
335.facilityname,Community Regional Medical Center,"Rady Children's Hospital, San Diego"
230.hospitaltype,Critical Access,Pediatric
296.facilityname,Community Hospital of The Monterey Peninsula,Vibra Hospital of Sacramento
152.county,LosA ngeles,Los Angeles
182.facilityname,Marshall Medical Center,Southern California Hospital at Hollywood
121.facilityname,Emanate Health Queen of the Valley Hospital,"Kaiser Foundation Hospital, Baldwin Park"
319.facilityname,Saint Francis Memorial Hospital,Redlands Community Hospital
272.facilityname,"John Muir Medical Center, Walnut Creek Campus","Kaiser Foundation Hospital, Moreno Valley"
38.facilityname,Kern Medical Center,Barton Memorial Hospital
376.facilityname,Lakewood Regional Medical Center,French Hospital Medical Center
175.hospitaltype,Rehabilitation Unit,Major Teaching
199.yearvalue,2278,2021
248.hospitaltype,Long-Term Acute Care,Rehabilitation Unit
15.comparison,Sae,Same
264.facilityname,Emanate Health Queen of the Valley Hospital,Corona Regional Medical Center
139.statevalue,Claifornia,California
187.hospitaltype,Critical Access,Major Teaching
212.yearvalue,1381,2021
422.hospitalcategoryriskadjustment,Acut Care Hospital,Acute Care Hospital
206.mettwozerotwozerogoal,o,No
316.facilityname,Alta Bates Summit Medical Center,Montclair Hospital Medical Center
161.hospitaltype,Critical Access,"Community, <125 Beds"
233.county,Ornage,Orange
261.facilityname,"Kaiser Foundation Hospital, Oakland/Richmond","Eastern Plumas Hospital, Portola Campus"
109.hospitaltype,"Community, <125 Beds",Rehabilitation Unit
270.hai,Methicillin-Resistant Staphlyococcus aureus Bloodstream Infections (MRSA BSI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI)
353.hospitaltype,Critical Access,Major Teaching
19.hospitaltype,Critical Access,"Community, >250 Beds"
314.facilityname,San Leandro Hospital,Loma Linda University Medical Center East Campus Hospital
195.hospitaltype,Critical Access,Pediatric
222.facilityname,"John Muir Medical Center, Concord Campus",Chapman Global Medical Center
222.hospitaltype,Critical Access,"Community, <125 Beds"
312.facilityname,Beverly Hospital,Loma Linda University Medical Center
401.hospitalcategoryriskadjustment,Rehabilitation Hsopital or Unit,Rehabilitation Hospital or Unit
393.hospitalcategoryriskadjustment,Acute are Hospital,Acute Care Hospital
247.hospitaltype,Long-Term Acute Care,Major Teaching
204.comparison,aSme,Same
145.hospitaltype,Critical Access,"Community, <125 Beds"
112.facilityname,"Providence St. Joseph Hospital, Eureka","Good Samaritan Hospital, Los Angeles"
268.facilityname,Lakewood Regional Medical Center,Eisenhower Medical Center
121.notes,g¥ See Data Dictionary,¥ See Data Dictionary
227.notes,¥ Seie Data Dictionary,¥ See Data Dictionary
369.hospitalcategoryriskadjustment,Rhabilitation Hospital or Unit,Rehabilitation Hospital or Unit
347.county,Sna Diego,San Diego
170.hai,Methicillin-Resistant Staphylococcus aureus lBoodstream Infections (MRSA BSI),Methicillin-Resistant Staphylococcus aureus Bloodstream Infections (MRSA BSI)
435.mettwozerotwozerogoal,o,No
428.statevalue,Californai,California
101.hospitaltype,Critical Access,"Community, 125-250 Beds"
121.hospitaltype,Rehabilitation Unit,Major Teaching
20.notes,¥ See Datta Dictionary,¥ See Data Dictionary
346.notes,¥ See Data Dictinary,¥ See Data Dictionary
11.facilityname,San Leandro Hospital,"Kaiser Foundation Hospital, Fremont"
281.facilityname,Methodist Hospital of Southern California,"Southwest Healthcare System, Murrieta"
432.facilityname,San Leandro Hospital,Sutter Santa Rosa Regional Hospital
293.facilityname,Lakewood Regional Medical Center,"Sutter Medical Center, Sacramento"
106.comparison,Savme,Same
434.hospitalcategoryriskadjustment,Acute Care Hopsital,Acute Care Hospital
406.hospitalcategoryriskadjustment,Acute Care Hospihtal,Acute Care Hospital
228.hospitaltype,Critical Access,"Community, >250 Beds"
300.hospitaltype,Free-Standing Rehabilitation,"Community, <125 Beds"
21.facilityname,"Kaiser Foundation Hospital, Oakland/Richmond","Enloe Medical Center, Esplanade"
154.facilityname,San Joaquin Valley Rehabilitation Hospital,Northridge Hospital Medical Center
241.facilityname,Kindred Hospital Paramount,La Palma Intercommunity Hospital
259.facilityname,"John Muir Medical Center, Walnut Creek Campus",Sutter Roseville Medical Center
249.hospitaltype,Free-Standing Rehabilitation,Major Teaching
372.hospitalcategoryriskadjustment,Acutew Care Hospital,Acute Care Hospital
436.comparison,ame,Same
33.hospitaltype,Critical Access,"Community, >250 Beds"
360.hospitalcategoryriskadjustment,Acute Care Hopital,Acute Care Hospital
62.comparison,Saem,Same
32.facilityname,"Kaiser Foundation Hospital, Oakland/Richmond","Kaiser Foundation Hospital, Richmond Campus"
5.hospitaltype,Critical Access,"Community, <125 Beds"
200.county,Maripoas,Mariposa
382.hospitalcategoryriskadjustment,Acute Car eHospital,Acute Care Hospital
68.hospitaltype,Free-Standing Rehabilitation,Major Teaching
235.facilityname,Los Alamitos Medical Center,Huntington Beach Hospital
14.county,Alamead,Alameda
139.facilityname,Casa Colina Hospital,LAC/Olive View-UCLA Medical Center
344.hospitaltype,Long-Term Acute Care,Major Teaching
260.hospitaltype,Critical Access,Rehabilitation Unit
175.facilityname,"John Muir Medical Center, Concord Campus",Ronald Reagan UCLA Medical Center
140.facilityname,Norwalk Community Hospital,LAC/Rancho Los Amigos National Rehabilitation Center
134.notes,¥ See Dta Dictionary,¥ See Data Dictionary
24.facilityname,Washington Hospital,Oroville Hospital
276.hospitaltype,Rehabilitation Unit,"Community, <125 Beds"
204.hospitaltype,Free-Standing Rehabilitation,"Community, <125 Beds"
277.hospitaltype,Rehabilitation Unit,"Community, <125 Beds"
404.county,Sant Clara,Santa Clara
23.facilityname,Washington Hospital,Orchard Hospital
127.hospitaltype,Free-Standing Rehabilitation,Major Teaching
226.hospitaltype,Critical Access,Free-Standing Rehabilitation
283.comparison,Sazme,Same
131.hospitaltype,Rehabilitation Unit,Long-Term Acute Care
445.facilityname,Stanford Health Care - ValleyCare,Kaweah Health Medical Center
78.hospitaltype,"Community, <125 Beds",Rehabilitation Unit
383.comparison,aSme,Same
194.comparison,Samne,Same
359.hospitalcategoryriskadjustment,Rehabiiltation Hospital or Unit,Rehabilitation Hospital or Unit
25.hospitaltype,Rehabilitation Unit,Critical Access
374.mettwozerotwozerogoal,Nyo,No
36.facilityname,Beverly Hospital,Sutter Coast Hospital
319.hospitaltype,Critical Access,"Community, 125-250 Beds"
73.notes,¥ See Data Dictinoary,¥ See Data Dictionary
10.statevalue,Califfornia,California
61.hospitaltype,Critical Access,Major Teaching
295.yearvalue,2728,2021
269.facilityname,Stanford Health Care - ValleyCare,Encompass Health Rehabilitation Hospital of Murrieta
119.mettwozerotwozerogoal,Yse,Yes
253.hospitaltype,STATE OF CALIFORNIA POOLED DATA - Rehabilitation Hospitals or Units,"Community, 125-250 Beds"
357.facilityname,"Good Samaritan Hospital, Bakersfield",Kentfield Hospital San Francisco
310.facilityname,"Kindred Hospital, South Bay","Kindred Hospital, Rancho"
450.facilityname,Garfield Medical Center,Adventist Health Simi Valley
31.comparison,ame,Same
415.mettwozerotwozerogoal,o,No
158.hospitaltype,Rehabilitation Unit,Major Teaching
