42621.value,255***,255
800.endtime,276206365985357,277504776062951
2178.endtime,276905376089894,276212365964075
29725.tx_device,z-14815,-14815
33125.tx_device,7579,7597
2255.endtime,276206365985357,278249965912811
1713.start_time,276524076117184,277938866080303
18598.value,25,255
40230.tx_device,f13777,13777
785.endtime,276206365985357,277318476080965
47200.tx_device,1515s3,15153
18803.tx_device,126,1216
29891.rx_device,1112***,1112
375.file_id,24832,15434
35108.tx_device,-175k86,-17586
30318.rx_device,117,1117
30635.rx_device,s1123,1123
142.endtime,276807876097228,278076876059657
35855.value,25x5,255
38421.value,n255,255
11829.tx_device,1-2427,-12427
30437.tx_device,e-4308,-4308
443.endtime,276206365985357,276741276074118
12080.tx_device,15330,15303
40837.value,u0,0
1628.file_id,24841,298243
1707.endtime,276206365985357,277694965955630
40162.value,2t55,255
42750.value,255***,255
651.endtime,276992076065658,276643176051386
30590.rx_device,1213,1123
45690.tx_device,10424,-10424
1755.start_time,276871176143341,276643166075501
2418.file_id,24817,302241
2188.file_id,24840,301560
2187.endtime,276297576073022,276476365981920
30713.tx_device,-316v89,-31689
24048.value,525,255
33148.value,25,255
38408.tx_device,0895,10895
22487.tx_device,13474,13744
734.start_time,276387276146401,276350076141314
2640.endtime,276206365985357,277856665961299
11105.rx_device,1111***,1111
338.endtime,276905376089894,278364576091746
21502.value,25,255
30118.tx_device,-11025,-11052
1135.endtime,276905376089894,278693665985105
33138.value,2d55,255
30035.rx_device,113,1113
3160.endtime,276206365985357,277070365938575
11248.rx_device,1121,1112
2611.file_id,24837,900865
341.file_id,24817,54087
11837.value,25,255
32294.value,2s55,255
480.start_time,276991776165653,276296066041186
12608.tx_device,-13250,-13205
1995.endtime,276905376089894,276708866005961
30460.rx_device,z1122,1122
11649.rx_device,1151,1115
43342.value,25,255
2072.start_time,276871176143341,276819566111468
46180.tx_device,1s246,1246
15617.tx_device,x17164,17164
42673.tx_device,2424,12424
1123.start_time,276524076117184,278293766122676
2612.endtime,276206365985357,277497265981245
148.file_id,24824,68701
31855.value,55,255
2120.file_id,24832,301463
15702.tx_device,-3169b2,-31692
179.endtime,277077876031133,278595876049441
2436.endtime,276206365985357,276774865987023
30176.value,525,255
16464.value,r255,255
24593.tx_device,838,8308
893.endtime,276297576073022,278372376070675
583.file_id,24841,17182
2381.file_id,24812,302222
360.file_id,24840,54113
23400.value,525,255
658.file_id,24817,3353
14219.value,g255,255
25030.tx_device,7772,27772
40566.value,2g55,255
23908.tx_device,11119,-11119
56.file_id,24825,866329
660.endtime,276807876097228,276713976053932
45969.tx_device,133a02,13302
21769.tx_device,-198,-1298
2079.endtime,276206365985357,276863965970241
1102.endtime,276466176086601,276383665935861
592.start_time,276524076117184,276558276177844
31150.value,25i5,255
1330.file_id,24832,832053
2100.start_time,276266376154934,277086866079910
2959.endtime,276206365985357,277132765962893
24075.tx_device,001,1001
639.file_id,24837,3337
21398.tx_device,25283,25823
33485.tx_device,-351,-7351
167.file_id,24836,68710
913.endtime,276712776054431,276261276088709
1586.endtime,276266676055141,276559165964849
2570.file_id,24817,900815
30618.rx_device,1123***,1123
878.endtime,277077876031133,277773276002833
2431.endtime,276206365985357,276781765987033
24046.value,w255,255
14806.tx_device,i21445,21445
30348.value,55,255
42425.value,25j5,255
1805.start_time,276266376154934,277164866109736
37455.tx_device,-32794,-32749
1121.start_time,276871176143341,278208866039417
3165.endtime,276206365985357,277080865951480
16432.value,25,255
46904.tx_device,-7081,-7018
29988.rx_device,11m12,1112
24701.tx_device,1526,15226
2135.file_id,24837,301471
2169.file_id,24840,301475
2403.endtime,276206365985357,277104265981339
30708.value,25,255
832.file_id,24841,17570
42431.value,255***,255
39342.value,2g55,255
29945.rx_device,1121,1112
30545.rx_device,123,1123
31037.value,2l55,255
11301.rx_device,11s12,1112
11675.rx_device,1115***,1115
780.endtime,276206365985357,277158276062428
1353.endtime,276297576073022,277670365997694
30534.value,525,255
30650.value,x255,255
11851.rx_device,1o119,1119
11672.rx_device,1151,1115
11272.rx_device,1o112,1112
44990.tx_device,q-13309,-13309
605.file_id,24825,17206
30303.rx_device,117,1117
39778.tx_device,1m8203,18203
16739.value,25,255
30530.value,2p55,255
21716.value,255***,255
2626.file_id,24812,900878
36067.value,25e5,255
1757.start_time,276524076117184,276645566075105
32322.value,255***,255
47214.value,25u5,255
33067.value,25,255
94.file_id,24824,68629
1896.endtime,276206365985357,277562066002314
1613.file_id,24837,297966
28332.value,2t55,255
40575.value,25a5,255
2609.start_time,276465876186768,277423466056009
33837.tx_device,1559,11559
4059.value,w255,255
1191.endtime,276905376089894,276875065927827
851.file_id,24814,52413
30504.rx_device,1122***,1122
47376.tx_device,5918,5981
2230.endtime,276786576054094,278139265930782
40262.value,25,255
1863.endtime,276206365985357,278216065988475
36780.value,55,255
2645.endtime,276206365985357,276431665986987
1606.endtime,276992076065658,278119765913672
26862.tx_device,-14221***,-14221
31218.tx_device,2366,23606
74.start_time,276524076117184,276298176174603
3004.endtime,276206365985357,278687065997794
1643.endtime,276807876097228,277734265932343
18253.value,25y5,255
395.endtime,276206365985357,276635076101678
29867.rx_device,1112***,1112
181.rx_device,1111***,1111
247.endtime,276712776054431,277073376055418
29203.value,255***,255
1591.file_id,24824,297934
555.value,55,255
35846.tx_device,-2422,-24522
30256.rx_device,1171,1117
1795.file_id,24840,300137
2203.start_time,278685576199348,277698266050989
32304.value,55,255
30320.rx_device,1117***,1117
1364.file_id,24814,350713
29798.rx_device,1121,1112
11296.rx_device,112,1112
16433.tx_device,-1138h5,-11385
30616.rx_device,t1123,1123
2564.endtime,276206365985357,276642566001308
12514.tx_device,-88z7,-887
2298.value,l255,255
2101.file_id,24836,301460
2492.endtime,276206365985357,278525666007126
1521.endtime,276206365985357,278331565925593
2990.start_time,276266376154934,278126066046795
2174.start_time,276297276172696,276213866087369
24296.tx_device,14229,-14229
30281.rx_device,117,1117
18260.value,2l55,255
1514.start_time,276524076117184,278194766119514
805.endtime,276206365985357,277591776084462
35855.tx_device,-2304,-24304
11368.rx_device,q1112,1112
2335.endtime,276786576054094,278712566001021
3326.start_time,276786276154240,277385966113135
319.endtime,276712776054431,278195976070162
448.endtime,276206365985357,276800676051338
813.file_id,24817,17548
11145.rx_device,e1111,1111
27992.tx_device,1-085,-1085
1383.file_id,24836,296594
1916.endtime,276206365985357,277851265947754
14798.value,255***,255
41982.value,25,255
31223.value,y255,255
40518.value,55,255
1534.endtime,276297576073022,276180565923951
19256.tx_device,-1470,-14760
1687.endtime,276206365985357,277469965911919
997.start_time,276871176143341,276713076162229
3163.start_time,276712476154539,277073366033436
35635.tx_device,1448,14468
2060.file_id,24825,301441
965.endtime,276387576062486,276293976067599
2383.endtime,276206365985357,276811765955767
27240.tx_device,1480,-1480
37155.value,525,255
2423.start_time,276465876186768,277647566089548
22980.tx_device,-18204,-18240
14100.value,q255,255
16440.tx_device,2515r6,25156
2127.endtime,276206365985357,277328365922955
12657.tx_device,-2939,-9239
13047.tx_device,14495,14459
30566.rx_device,112x3,1123
3377.start_time,276712476154539,277265066063120
860.endtime,276992076065658,276908076092299
40524.value,25x5,255
422.start_time,276465876186768,276487176147492
30011.rx_device,t1113,1113
43893.value,l255,255
31033.value,25,255
39579.tx_device,2e786,2786
46392.value,55,255
3132.endtime,276206365985357,276712165988733
21048.tx_device,3888,23888
36296.tx_device,11n82,1182
26106.tx_device,1489b5,14895
43126.value,g255,255
1156.start_time,276786276154240,277500566098253
12603.value,25,255
41486.tx_device,459,4539
2469.endtime,276206365985357,277767865969798
43873.tx_device,g11967,11967
24227.value,255***,255
12566.value,525,255
31138.tx_device,-10318,-10381
12120.tx_device,192t56,19256
36551.tx_device,1343,-1343
1634.endtime,276786576054094,277594465963743
42593.value,25j5,255
1780.file_id,24841,300113
29786.rx_device,11z12,1112
681.start_time,276712476154539,276396576160668
1871.endtime,276786576054094,278445865995173
17277.tx_device,-13z886,-13886
36257.tx_device,1469y0,14690
33347.value,55,255
18664.tx_device,-12247,-12274
32288.value,55,255
2777.start_time,276871176143341,278623766045485
11429.rx_device,1112***,1112
986.start_time,276991776165653,276522276188966
23423.tx_device,2611g8,26118
1326.file_id,24832,832048
23417.value,2p55,255
1534.file_id,24836,297860
39580.value,25,255
21038.value,55,255
847.endtime,276524376016804,278334576008733
82.endtime,276387576062486,276479676076721
2291.endtime,276297576073022,276288865973214
46538.tx_device,3065,31065
32404.value,255***,255
281.file_id,24824,54042
39766.tx_device,3492,3429
1379.file_id,24825,296577
42604.tx_device,-336,-3036
29701.tx_device,289,1289
36092.tx_device,164u61,16461
42759.tx_device,-14072,-14702
30432.rx_device,122,1122
36087.value,255***,255
2182.endtime,277046376011948,276214465964061
1949.endtime,276206365985357,277489465983332
447.start_time,276712476154539,276798876151016
19092.tx_device,-5755***,-5755
23541.tx_device,257,-257
1607.endtime,276206365985357,278119165913664
1771.endtime,276712776054431,276719665943797
30451.rx_device,112,1122
30568.rx_device,1123***,1123
39760.value,255***,255
838.endtime,276206365985357,278164476073159
1272.endtime,276712776054431,276982165923169
1473.endtime,276206365985357,277415365911057
28330.value,25,255
3037.endtime,276206365985357,276182665936719
47559.tx_device,12y765,12765
37163.value,55,255
30183.rx_device,115,1115
494.endtime,276387576062486,277345165988003
11897.tx_device,-2i7944,-27944
12617.value,25,255
3241.endtime,276206365985357,278438665992329
1817.start_time,276712476154539,276273866106555
11186.rx_device,111,1111
30438.value,2q55,255
838.start_time,276786276154240,278164176172945
4069.value,25,255
33344.value,255***,255
832.endtime,276786576054094,278077176101412
43137.tx_device,-11993,-19193
3209.endtime,276206365985357,276713665942249
3316.start_time,276297276172696,277171466073644
152.start_time,276465876186768,278279976182699
324.start_time,276991776165653,278247876158889
31642.value,25,255
34337.value,25d5,255
1734.endtime,276905376089894,276387265952571
12069.value,525,255
12587.value,55,255
1830.endtime,276206365985357,277475965921456
55.endtime,276206365985357,277341865914144
21711.tx_device,5462,-5462
17673.tx_device,12f494,12494
12092.rx_device,11f23,1123
945.file_id,24817,5118
3162.start_time,276786276154240,277073666033531
1790.endtime,276387576062486,276866365978180
2075.file_id,24832,301448
126.start_time,276786276154240,277125576117953
241.start_time,276871176143341,276951876194505
1154.endtime,276524376016804,277499665974737
23178.value,525,255
3260.endtime,276206365985357,278539165932612
35095.tx_device,2606f6,26066
30617.tx_device,1299l9,12999
904.start_time,276524076117184,276176676149264
2036.endtime,276524376016804,276433165948161
2112.endtime,276466176086601,277163366007850
43760.tx_device,h-19158,-19158
11277.value,25n5,255
2512.endtime,276206365985357,278708965951512
21381.tx_device,18087,10887
47812.value,u255,255
40268.tx_device,676,6676
22654.tx_device,t-14390,-14390
2006.file_id,24837,1402060
30465.value,25,255
41949.tx_device,-2260,-22690
995.file_id,24814,195586
21399.value,25a5,255
2460.file_id,24837,302432
3338.start_time,276297276172696,277875266058307
3028.endtime,276206365985357,277342165921264
38043.value,255***,255
1677.endtime,276524376016804,278461165945968
470.file_id,24817,15929
31202.value,2z55,255
41093.value,25,255
719.endtime,276524376016804,276241776060440
46741.value,255***,255
30437.value,n255,255
3065.endtime,276206365985357,276730465944944
2508.endtime,276206365985357,278706865951522
41960.value,255***,255
45126.tx_device,1515q0,15150
33561.value,25f5,255
35095.value,z255,255
42437.tx_device,-1265,-12635
565.endtime,276807876097228,276547776101489
30564.rx_device,11o23,1123
3213.endtime,276206365985357,276868165932728
1091.endtime,276387576062486,276213565916515
30672.tx_device,6544,16544
2706.start_time,276266376154934,276721166062520
1949.file_id,24841,543046
30194.rx_device,1151,1115
366.endtime,276992076065658,276982776072665
42784.value,525,255
12052.rx_device,1a123,1123
821.endtime,277077876031133,277840776021172
277.file_id,24817,54042
29900.rx_device,1121,1112
41735.tx_device,364,346
37715.tx_device,31959,13959
39954.value,55,255
2068.start_time,276387276146401,276812066106771
47009.tx_device,1384n7,13847
42779.tx_device,-201,-5201
11864.rx_device,1112,1121
1768.endtime,276206365985357,276645565951932
1039.file_id,24836,71426
30264.tx_device,0131,30131
2517.endtime,276206365985357,276354865961208
724.endtime,276206365985357,276178776066970
29268.value,55,255
38430.value,25n5,255
2740.endtime,276206365985357,276541465934776
261.endtime,276466176086601,277426176041410
133.start_time,276712476154539,277763376143699
41759.value,25,255
1965.file_id,24832,543086
36215.value,55,255
46567.value,525,255
42581.value,255***,255
2305.file_id,24841,302103
13320.value,525,255
42597.value,255***,255
47765.value,525,255
2579.start_time,276266376154934,276955466048399
3112.start_time,276786276154240,276467966124882
37093.tx_device,y12089,12089
1058.file_id,24825,71546
1296.endtime,276266676055141,276557965943998
1194.file_id,24817,288685
2282.endtime,276297576073022,278294065964222
43676.tx_device,-12315,-12135
21022.tx_device,-1768y6,-17686
1577.endtime,276466176086601,276472766005959
30596.tx_device,-1110w4,-11104
41497.value,2b55,255
1041.start_time,276712476154539,277137876108887
35094.tx_device,40i43,4043
2607.file_id,24814,900862
857.endtime,276206365985357,276817776074730
11318.rx_device,112,1112
456.endtime,276297576073022,276823476051769
2902.endtime,276206365985357,277066765917049
14619.value,2m55,255
1658.endtime,277046376011948,278198965917606
40293.tx_device,-503,-1503
25028.value,55,255
41527.value,25m5,255
152.file_id,24825,68702
14062.value,2n55,255
45841.tx_device,-1k1155,-11155
1405.file_id,24832,585506
31111.tx_device,03795,30795
12125.value,255***,255
29112.tx_device,199,-199
3198.endtime,276206365985357,276562765996681
22014.tx_device,-12502,-15202
17650.value,a255,255
1201.start_time,276297276172696,276980966047805
31373.tx_device,-s13235,-13235
30668.value,25u5,255
1222.start_time,276387276146401,277162766087227
3401.start_time,276465876186768,278166866036367
11243.rx_device,1112***,1112
979.value,55,255
1772.start_time,276465876186768,276719066067480
27721.tx_device,4081,14081
955.start_time,276297276172696,276176376149038
42811.tx_device,-y11731,-11731
3264.start_time,276871176143341,278532866056521
12690.value,55,255
29645.rx_device,11s11,1111
29745.rx_device,1111***,1111
24349.tx_device,151p67,15167
852.endtime,276206365985357,276353676063284
7526.value,25a5,255
12577.tx_device,-2190,-22190
18.endtime,276871476076359,277301076052613
2422.file_id,24825,302244
28687.value,55,255
1634.start_time,276871176143341,277594166087017
1729.start_time,276524076117184,276387266075894
39344.value,55,255
43318.value,25x5,255
1946.file_id,24814,543042
2343.file_id,24812,302160
2044.file_id,24832,301427
30879.tx_device,1g292,1292
11665.rx_device,o1115,1115
1320.endtime,276807876097228,276176365961495
933.start_time,276297276172696,276523476124340
38277.tx_device,1850,11850
46487.value,25,255
976.file_id,24817,195574
11454.rx_device,112,1112
1064.endtime,276206365985357,278604276060146
2545.endtime,276206365985357,278509765991817
30532.tx_device,9236,19236
1587.endtime,276206365985357,276182365945337
1422.start_time,276297276172696,277769366078921
22208.value,255***,255
405.endtime,276466176086601,276747876016535
3307.start_time,276871176143341,276714866045725
43761.tx_device,0617,20617
12693.value,255***,255
11948.rx_device,112q2,1122
39574.tx_device,8286,8826
31232.value,55,255
47336.value,w0,0
2464.endtime,276206365985357,277593565969999
791.file_id,24837,17538
1682.endtime,276206365985357,278598265997840
734.file_id,24814,17508
44208.tx_device,-126m87,-12687
21800.tx_device,105o7,1057
2887.endtime,276206365985357,278628265941480
31118.tx_device,-2r148,-2148
11696.rx_device,115,1115
35086.value,255***,255
34213.tx_device,-3182,-31182
2151.start_time,276266376154934,277321466046823
27609.tx_device,1n4199,14199
18600.value,55,255
36068.tx_device,-22115***,-22115
38409.value,255***,255
34231.value,55,255
11446.rx_device,y1112,1112
37466.value,2z55,255
18747.tx_device,-13742,-13724
1245.endtime,276206365985357,277391065922037
2059.endtime,276297576073022,276709765951705
31851.value,255***,255
109.start_time,276297276172696,276901176196667
12676.value,25a5,255
30007.rx_device,1131,1113
46538.value,25r5,255
21223.value,d255,255
31120.value,2h55,255
356.file_id,24817,54112
772.file_id,24836,17531
47288.tx_device,1o4510,14510
38432.value,2k55,255
41720.tx_device,-4849,-8449
29640.rx_device,1111***,1111
21237.value,55,255
41933.tx_device,067,7067
1046.start_time,276297276172696,277140576107496
1900.file_id,24837,300603
2283.endtime,276206365985357,276171865948415
30117.tx_device,-1114,-14114
2490.start_time,276712476154539,278336966047111
30435.rx_device,122,1122
21157.tx_device,136,1366
956.endtime,276905376089894,276176376049012
12529.value,2g55,255
47177.tx_device,10597,10579
2854.endtime,276206365985357,278071765992313
39756.value,25,255
98.start_time,276465876186768,276477876176754
1849.endtime,276206365985357,277959865980365
16362.tx_device,12494,12449
11739.rx_device,1171,1117
3032.endtime,276206365985357,277400665956461
1497.endtime,276871476076359,277827265996994
29915.rx_device,112,1112
15630.value,r255,255
12054.tx_device,21054,20154
10432.value,525,255
3279.endtime,276206365985357,278535565932627
1971.start_time,276465876186768,276435566110608
1730.endtime,276206365985357,276388165952500
40275.value,25,255
2497.endtime,276206365985357,278680165938515
30070.rx_device,1131,1113
761.endtime,276206365985357,276812976072903
511.file_id,24825,190941
2930.start_time,276712476154539,278531366043528
2403.file_id,24836,302234
2592.endtime,276206365985357,277166365946533
43238.tx_device,e-14071,-14071
337.file_id,24817,54084
35940.tx_device,1237,-1237
1244.endtime,276297576073022,277390166003714
1464.start_time,277251266060337,276206066109093
2248.file_id,24840,301688
28316.value,525,255
3246.endtime,276206365985357,278436265992308
2726.endtime,276206365985357,276998065998892
40561.value,g255,255
2117.endtime,276387576062486,277164566007874
1068.start_time,276297276172696,278696676189600
598.file_id,24825,17189
347.endtime,276807876097228,278681676004010
29934.rx_device,112,1112
47748.value,u255,255
2821.endtime,276206365985357,277419265918406
45265.tx_device,-11794***,-11794
22487.value,,0
2528.file_id,24832,352985
42085.value,25,255
37616.value,25,255
11984.tx_device,-2333,-23393
196.endtime,276871476076359,276261576055652
1153.file_id,24812,286110
766.endtime,276206365985357,276899976099866
27933.tx_device,y-8780,-8780
40756.tx_device,14057,14507
29843.rx_device,112,1112
670.endtime,276524376016804,276261876090356
33338.tx_device,-7464,-17464
39949.tx_device,-1329,-13269
30551.rx_device,1o123,1123
29791.rx_device,111b2,1112
2440.endtime,276206365985357,276782365986982
17664.tx_device,675,6275
22246.tx_device,-11824,-11284
961.start_time,276297276172696,276260976136843
432.file_id,24840,15880
35272.value,25,255
42112.value,c255,255
12601.tx_device,-01290,-10290
1102.value,525,255
30778.tx_device,1333,13373
30792.tx_device,-c11155,-11155
1402.file_id,24824,585506
29854.rx_device,1e112,1112
39297.tx_device,z13691,13691
23553.tx_device,2843,28643
2453.file_id,24817,302390
260.start_time,276786276154240,277426176141414
1706.start_time,276524076117184,277643366072210
2119.file_id,24837,301463
1871.file_id,24817,300311
30104.rx_device,11e14,1114
674.file_id,24817,193656
209.start_time,276387276146401,276373476132654
34012.tx_device,21817,28117
1491.endtime,276466176086601,277674865992802
32611.value,255***,255
28007.tx_device,185d0,1850
11363.rx_device,11n12,1112
816.file_id,24840,17551
566.endtime,276387576062486,276785076091181
965.start_time,276786276154240,276293676137838
38912.tx_device,2-556,-2556
647.endtime,277046376011948,276475476078528
30595.rx_device,113,1123
21395.value,i255,255
2608.endtime,276206365985357,277417465993070
37163.tx_device,24663,24636
30389.value,25t5,255
37195.tx_device,-1510,-13510
21333.tx_device,-1449,-14469
1927.file_id,24817,300649
32054.tx_device,-1354,-13954
11332.rx_device,1112***,1112
176.endtime,276466176086601,278544576046558
29111.value,55,255
36790.value,525,255
28581.value,55,255
475.start_time,276712476154539,276282876130367
1172.file_id,24841,286175
1758.endtime,276266676055141,276644365952171
2245.file_id,24814,301688
27068.tx_device,10396,10936
2837.start_time,276465876186768,277829366098984
46769.value,525,255
1410.endtime,276807876097228,277753765945005
1987.file_id,24814,1402046
12596.tx_device,2d8486,28486
3128.endtime,276206365985357,276641365911974
2973.endtime,276206365985357,277390765956241
775.file_id,24836,17532
514.file_id,24824,190942
47894.tx_device,n14878,14878
1080.start_time,276387276146401,278597338179867
21621.value,55,255
37173.tx_device,-19005***,-19005
36025.tx_device,-1444n3,-14443
24204.value,525,255
1912.file_id,24841,300614
794.file_id,24836,17538
2197.endtime,276466176086601,276618865999671
3152.start_time,276524076117184,276957266129528
30334.rx_device,117,1117
26481.value,d0,0
359.start_time,276387276146401,278767776176128
882.file_id,24824,52484
35766.value,525,255
29283.value,2t55,255
615.start_time,276991776165653,276958776144035
31695.tx_device,31076,13076
946.endtime,276266676055141,276711576088746
22017.value,m255,255
37994.tx_device,1741,11741
23558.tx_device,3-1012,-31012
38634.value,255***,255
190.endtime,276524376016804,276174876021024
30316.rx_device,1s117,1117
1067.start_time,276524076117184,278696376188939
35858.value,255***,255
947.endtime,276206365985357,276711276071858
1610.file_id,24841,297959
2907.endtime,276206365985357,277502065915403
1593.start_time,276297276172696,277508966048461
1867.endtime,276297576073022,278377465933146
47745.value,25,255
693.file_id,24841,193674
1620.endtime,276266676055141,276211465963904
32477.tx_device,-12g909,-12909
11832.tx_device,2508l5,25085
32068.tx_device,1389,13889
11282.rx_device,1112***,1112
914.endtime,276206365985357,276261876088741
19078.tx_device,4z198,4198
11559.rx_device,1141,1114
2097.file_id,24841,301457
11348.rx_device,111r2,1112
11915.rx_device,z1122,1122
497.start_time,276712476154539,277355066046773
3261.start_time,276786276154240,278536466060672
