130.subtype,42,33
11.facilitytype,530,605
139.facilitytype,648,605
57.subtype,18,33
156.facilitytype,630,605
43.subtype,31,33
84.subtype,19,33
24.facilitytype,448,605
42.facilitytype,457,605
32.subtype,22,33
9.facilitytype,451,605
111.facilitytype,404,605
9.subtype,47,33
207.subtype,43,33
12.facilitytype,752,605
190.subtype,32,33
58.facilitytype,415,605
190.facilitytype,352,605
175.facilitytype,843,605
35.subtype,22,33
136.facilitytype,316,605
144.subtype,44,33
147.facilitytype,429,605
79.facilitytype,362,605
63.subtype,41,33
64.facilitytype,357,605
137.subtype,27,33
154.subtype,25,33
58.subtype,36,33
43.facilitytype,781,605
85.subtype,43,33
13.subtype,44,33
145.facilitytype,798,605
12.subtype,36,33
50.subtype,32,33
138.subtype,20,33
96.facilitytype,448,605
166.facilitytype,535,605
123.facilitytype,359,605
92.facilitytype,814,605
7.subtype,43,33
171.facilitytype,577,605
38.subtype,37,33
133.subtype,32,33
155.facilitytype,731,605
78.facilitytype,774,605
205.facilitytype,512,605
104.facilitytype,319,605
80.subtype,23,33
89.subtype,41,33
26.facilitytype,826,605
185.subtype,43,33
146.facilitytype,357,605
57.facilitytype,637,605
199.subtype,31,33
199.facilitytype,831,605
16.facilitytype,508,605
22.subtype,45,33
163.facilitytype,843,605
44.facilitytype,799,605
206.facilitytype,672,605
97.facilitytype,762,605
56.facilitytype,523,605
168.subtype,47,33
129.facilitytype,410,605
147.subtype,25,33
131.facilitytype,320,605
81.subtype,28,33
193.subtype,25,33
91.subtype,48,33
98.subtype,37,33
21.subtype,30,33
78.subtype,26,33
111.subtype,40,33
3.facilitytype,337,605
1.subtype,28,33
169.subtype,47,33
88.subtype,47,33
122.subtype,27,33
34.facilitytype,726,605
207.facilitytype,477,605
159.subtype,38,33
200.subtype,40,33
135.subtype,45,33
70.facilitytype,762,605
99.subtype,27,33
197.subtype,36,33
196.subtype,23,33
108.subtype,30,33
158.facilitytype,681,605
47.facilitytype,818,605
198.facilitytype,663,605
174.facilitytype,646,605
53.facilitytype,500,605
184.facilitytype,870,605
49.subtype,22,33
101.facilitytype,630,605
77.subtype,38,33
2.facilitytype,646,605
119.facilitytype,320,605
