133.conenineplusmajorcardiovasculardiseases,0.0,32
212.conenineplusmajorcardiovasculardiseases,0.0,341
101.conenineplusmajorcardiovasculardiseases,0.0,1
201.conenineplusmajorcardiovasculardiseases,497.0,1742
121.conenineplusmajorcardiovasculardiseases,0.0,1917
153.conenineplusmajorcardiovasculardiseases,0.0,1
185.conenineplusmajorcardiovasculardiseases,0.0,254
174.conenineplusmajorcardiovasculardiseases,1.0,3087
118.conenineplusmajorcardiovasculardiseases,0.0,2036
52.conenineplusmajorcardiovasculardiseases,25.0,0
75.conenineplusmajorcardiovasculardiseases,0.0,370
67.conenineplusmajorcardiovasculardiseases,0.0,462
35.conenineplusmajorcardiovasculardiseases,0.0,1
160.conenineplusmajorcardiovasculardiseases,0.0,353
192.conenineplusmajorcardiovasculardiseases,0.0,1223
200.conenineplusmajorcardiovasculardiseases,0.0,2252
36.conenineplusmajorcardiovasculardiseases,1.0,2
63.conenineplusmajorcardiovasculardiseases,0.0,379
197.conenineplusmajorcardiovasculardiseases,0.0,2238
180.conenineplusmajorcardiovasculardiseases,0.0,15
31.conenineplusmajorcardiovasculardiseases,0.0,1
165.conenineplusmajorcardiovasculardiseases,0.0,1002
90.conenineplusmajorcardiovasculardiseases,0.0,2905
217.conenineplusmajorcardiovasculardiseases,0.0,664
138.conenineplusmajorcardiovasculardiseases,0.0,455
127.conenineplusmajorcardiovasculardiseases,1.0,0
47.conenineplusmajorcardiovasculardiseases,0.0,1
79.conenineplusmajorcardiovasculardiseases,0.0,25
95.conenineplusmajorcardiovasculardiseases,0.0,3240
161.conenineplusmajorcardiovasculardiseases,0.0,489
146.conenineplusmajorcardiovasculardiseases,0.0,1154
94.conenineplusmajorcardiovasculardiseases,0.0,4146
157.conenineplusmajorcardiovasculardiseases,0.0,70
126.conenineplusmajorcardiovasculardiseases,0.0,2278
205.conenineplusmajorcardiovasculardiseases,0.0,13
83.conenineplusmajorcardiovasculardiseases,0.0,180
147.conenineplusmajorcardiovasculardiseases,1.0,1037
152.conenineplusmajorcardiovasculardiseases,0.0,1054
88.conenineplusmajorcardiovasculardiseases,0.0,2652
102.conenineplusmajorcardiovasculardiseases,0.0,1
177.conenineplusmajorcardiovasculardiseases,0.0,1
113.conenineplusmajorcardiovasculardiseases,0.0,752
220.conenineplusmajorcardiovasculardiseases,0.0,1178
225.conenineplusmajorcardiovasculardiseases,0.0,1295
55.conenineplusmajorcardiovasculardiseases,0.0,12
