69.prcpattributes,,G
175.maxattributes,b , 
30.prcpattributes,mG,G
358.datevalue,2m018-12-24,2018-12-24
9.namevalue,"DENVRE INTERNATIONAL AIRPORT, CO US","DENVER INTERNATIONAL AIRPORT, CO US"
340.datevalue,218-12-06,2018-12-06
198.maxattributes,g , 
133.prcpattributes,rG,G
89.minattributes,, 
74.namevalue,"DENVER INTERNATIONAL AIRePORT, CO US","DENVER INTERNATIONAL AIRPORT, CO US"
119.minattributes,***, 
205.prcpattributes,,G
100.maxattributes,, 
313.datevalue,201-11-09,2018-11-09
181.minattributes,***, 
219.maxattributes,***, 
67.minattributes,, 
283.namevalue,"DENVER INTERNATONAL AIRPORT, CO US","DENVER INTERNATIONAL AIRPORT, CO US"
328.minattributes,m , 
104.datevalue,2018-0414,2018-04-14
16.minattributes,, 
151.minattributes,***, 
168.prcpattributes,***,G
121.minattributes,***, 
296.minattributes,, 
89.datevalue,2018-03-03,2018-03-30
39.minattributes,,*
36.prcpattributes,pG,G
230.maxattributes,***, 
297.datevalue,201n8-10-24,2018-10-24
28.datevalue,2018-01-2d8,2018-01-28
7.minattributes,, 
177.namevalue,"DENVE RINTERNATIONAL AIRPORT, CO US","DENVER INTERNATIONAL AIRPORT, CO US"
227.minattributes,a , 
271.prcpattributes,kG,G
148.datevalue,208-05-28,2018-05-28
88.namevalue,"DENVER INTERNATIONAL AIRnPORT, CO US","DENVER INTERNATIONAL AIRPORT, CO US"
143.prcpattributes,***,G
291.namevalue,"DENVER INTERNATIONAL IARPORT, CO US","DENVER INTERNATIONAL AIRPORT, CO US"
161.minattributes,v , 
108.datevalue,201804-18,2018-04-18
162.prcpattributes,***,G
226.datevalue,2018-0814,2018-08-14
130.prcpattributes,,G
97.minattributes,, 
11.maxattributes,, 
30.datevalue,2018-01x-30,2018-01-30
164.minattributes,, 
139.prcpattributes,***,G
193.datevalue,218-07-12,2018-07-12
212.minattributes,, 
176.prcpattributes,rG,G
138.minattributes,, 
318.maxattributes,,*
272.prcpattributes,***,G
204.datevalue,201b8-07-23,2018-07-23
317.minattributes,, 
197.minattributes,, 
142.prcpattributes,***,G
12.prcpattributes,,G
169.namevalue,"DENVER INTERATIONAL AIRPORT, CO US","DENVER INTERNATIONAL AIRPORT, CO US"
74.datevalue,018-03-15,2018-03-15
303.datevalue,2018-01-30,2018-10-30
167.datevalue,20180-6-16,2018-06-16
61.prcpattributes,,G
100.minattributes,***, 
140.maxattributes,h , 
39.prcpattributes,,G
248.prcpattributes,xG,G
153.prcpattributes,,G
240.maxattributes,, 
360.minattributes,h , 
262.maxattributes,, 
259.datevalue,2018-09j-16,2018-09-16
