14.stfips,28,35
47.stfips,44,35
22.stfips,48,35
341.stfips,25,35
80.stfips,43,35
184.stfips,24,35
101.stfips,36,35
237.stfips,51,35
407.stfips,51,35
34.stfips,41,35
70.stfips,27,35
17.stfips,17,35
387.stfips,44,35
288.stfips,20,35
193.stfips,45,35
10.stfips,36,35
94.stfips,20,35
158.stfips,46,35
133.stfips,45,35
35.stfips,37,35
227.stfips,33,35
134.stfips,49,35
138.stfips,21,35
194.stfips,27,35
72.stfips,27,35
262.stfips,47,35
238.stfips,43,35
434.stfips,31,35
251.stfips,32,35
174.stfips,36,35
313.stfips,47,35
309.stfips,45,35
3.stfips,42,35
190.stfips,38,35
240.stfips,34,35
250.stfips,44,35
50.stfips,23,35
286.stfips,17,35
157.stfips,43,35
296.stfips,27,35
104.stfips,44,35
365.stfips,18,35
137.stfips,21,35
442.stfips,29,35
301.stfips,34,35
178.stfips,42,35
360.stfips,49,35
15.stfips,34,35
326.stfips,34,35
381.stfips,24,35
120.stfips,38,35
234.stfips,40,35
145.stfips,37,35
100.stfips,18,35
452.stfips,24,35
466.stfips,51,35
36.stfips,22,35
228.stfips,50,35
344.stfips,50,35
245.stfips,37,35
156.stfips,22,35
62.stfips,46,35
438.stfips,43,35
280.stfips,27,35
110.stfips,19,35
337.stfips,33,35
335.stfips,41,35
142.stfips,31,35
140.stfips,41,35
426.stfips,45,35
119.stfips,51,35
281.stfips,22,35
469.stfips,51,35
290.stfips,20,35
232.stfips,22,35
271.stfips,18,35
164.stfips,39,35
392.stfips,27,35
393.stfips,27,35
411.stfips,48,35
56.stfips,27,35
282.stfips,28,35
333.stfips,29,35
160.stfips,40,35
188.stfips,27,35
457.stfips,46,35
267.stfips,28,35
19.stfips,23,35
292.stfips,41,35
453.stfips,29,35
23.stfips,18,35
219.stfips,33,35
78.stfips,42,35
179.stfips,51,35
320.stfips,31,35
416.stfips,36,35
117.stfips,48,35
323.stfips,24,35
325.stfips,19,35
113.stfips,46,35
293.stfips,25,35
248.stfips,32,35
437.stfips,28,35
187.stfips,46,35
254.stfips,27,35
