24.effdate,2000/10/1 500:00:00+00,2000/10/15 00:00:00+00
6.nsdrganam,North Beaco Hill,North Beacon Hill
20.baname,Notheast,Northeast
2.nsdrganam,elltown,Belltown
14.baname,Capitol Hill-MagnoliaAQ,Capitol Hill-MagnoliaQA
12.nsdrganam,Greenwood/Pihnney,Greenwood/Phinney
14.effdate,2005/05/25 00:00:0u0+00,2005/05/25 00:00:00+00
17.baname,Southwlest,Southwest
21.nsdrganam,Yesler Terrrace,Yesler Terrace
3.effdate,200/10/15 00:00:00+00,2000/10/15 00:00:00+00
5.effdate,2007/09/02 00:00:00+0h0,2007/09/02 00:00:00+00
3.nsdrganam,Downtnown,Downtown
9.effdate,2000/10/150 0:00:00+00,2000/10/15 00:00:00+00
1.linkurl,https://www.seattle.gov/documents/Departments/SDCI/AboutD/owntownDesignGuidelines.pdf,https://www.seattle.gov/documents/Departments/SDCI/About/DowntownDesignGuidelines.pdf
8.baname,Nortehast,Northeast
17.linkurl,https://www.seattle.gov/documents/Departments/SDCI/Abuot/AdmiralDG2013.pdf,https://www.seattle.gov/documents/Departments/SDCI/About/AdmiralDG2013.pdf
20.linkurl,https://wwwseattle.gov/documents/Departments/SDCI/About/RooseveltDesignGuidelines2015.pdf,https://www.seattle.gov/documents/Departments/SDCI/About/RooseveltDesignGuidelines2015.pdf
15.nsdrganam,allingford,Wallingford
24.nsdrganam,Downown,Downtown
25.linkurl,https://www.seattle.gov/documents/Deupartments/SDCI/About/UDistrictDG2019.pdf,https://www.seattle.gov/documents/Departments/SDCI/About/UDistrictDG2019.pdf
15.effdate,2005/050/6 00:00:00+00,2005/05/06 00:00:00+00
22.nsdrganam,Balladr,Ballard
21.effdate,2012/07/24 00:00:0+00,2012/07/24 00:00:00+00
23.linkurl,https://www.seattle.guov/documents/Departments/SDCI/About/MtBakerStationDG.pdf,https://www.seattle.gov/documents/Departments/SDCI/About/MtBakerStationDG.pdf
