2694.thirddailydosecumulative,m0,0
2916.thirddailydosecumulative,j0,0
2781.thirddailydosecumulative,m0,0
41.thirddailydosecumulative,,0
2891.thirddailydosecumulative,,0
2713.thirddailydosecumulative,v0,0
154.thirddailydosecumulative,***,0
2632.thirddailydosecumulative,***,0
2662.thirddailydosecumulative,v0,0
1442.thirddailydosecumulative,***,0
2725.thirddailydosecumulative,u0,0
1430.thirddailydosecumulative,,0
1074.thirddailydosecumulative,,0
2861.thirddailydosecumulative,***,0
214.thirddailydosecumulative,,0
1490.thirddailydosecumulative,***,0
2787.thirddailydosecumulative,,0
3.thirddailydosecumulative,r0,0
40.thirddailydosecumulative,***,0
2848.thirddailydosecumulative,w0,0
1041.thirddailydosecumulative,***,0
1003.thirddailydosecumulative,q0,0
49.thirddailydosecumulative,***,0
5.thirddailydosecumulative,n0,0
33.thirddailydosecumulative,r0,0
2768.thirddailydosecumulative,,0
16.thirddailydosecumulative,***,0
1687.thirddailydosecumulative,y0,0
1896.thirddailydosecumulative,,0
1735.thirddailydosecumulative,y0,0
57.thirddailydosecumulative,***,0
102.thirddailydosecumulative,,0
2775.thirddailydosecumulative,,0
2756.thirddailydosecumulative,j0,0
2762.thirddailydosecumulative,b0,0
142.thirddailydosecumulative,,0
1528.thirddailydosecumulative,k0,0
65.thirddailydosecumulative,***,0
1466.thirddailydosecumulative,,0
2683.thirddailydosecumulative,d0,0
9.thirddailydosecumulative,***,0
2867.thirddailydosecumulative,***,0
1454.thirddailydosecumulative,***,0
47.thirddailydosecumulative,***,0
2836.thirddailydosecumulative,c0,0
1519.thirddailydosecumulative,b0,0
26.thirddailydosecumulative,r0,0
2682.thirddailydosecumulative,y0,0
13.thirddailydosecumulative,m0,0
34.thirddailydosecumulative,***,0
989.thirddailydosecumulative,u0,0
106.thirddailydosecumulative,***,0
77.thirddailydosecumulative,***,0
21.thirddailydosecumulative,***,0
1641.thirddailydosecumulative,f0,0
2743.thirddailydosecumulative,,0
10.thirddailydosecumulative,l0,0
1291.thirddailydosecumulative,,0
158.thirddailydosecumulative,a0,0
2706.thirddailydosecumulative,u0,0
89.thirddailydosecumulative,***,0
93.thirddailydosecumulative,f0,0
1543.thirddailydosecumulative,,0
1513.thirddailydosecumulative,,0
2729.thirddailydosecumulative,v0,0
3331.thirddailydosecumulative,,0
2749.thirddailydosecumulative,t0,0
1017.thirddailydosecumulative,,0
2799.thirddailydosecumulative,***,0
2700.thirddailydosecumulative,***,0
1820.thirddailydosecumulative,b0,0
85.thirddailydosecumulative,,0
2651.thirddailydosecumulative,***,0
2638.thirddailydosecumulative,,0
2904.thirddailydosecumulative,***,0
1460.thirddailydosecumulative,***,0
2842.thirddailydosecumulative,h0,0
45.thirddailydosecumulative,***,0
15.thirddailydosecumulative,i0,0
53.thirddailydosecumulative,,0
1448.thirddailydosecumulative,,0
2805.thirddailydosecumulative,,0
126.thirddailydosecumulative,***,0
1682.thirddailydosecumulative,,0
2047.thirddailydosecumulative,o0,0
73.thirddailydosecumulative,j0,0
2719.thirddailydosecumulative,l0,0
1223.thirddailydosecumulative,,0
98.thirddailydosecumulative,h0,0
110.thirddailydosecumulative,,0
2732.thirddailydosecumulative,,0
2910.thirddailydosecumulative,,0
974.thirddailydosecumulative,u0,0
2103.thirddailydosecumulative,n0,0
2645.thirddailydosecumulative,,0
1309.thirddailydosecumulative,,0
1022.thirddailydosecumulative,***,0
162.thirddailydosecumulative,***,0
2871.thirddailydosecumulative,***,0
